Entity,Year,biomass_nox_per_capita,brown_coal_nox_per_capita,coal_coke_nox_per_capita,diesel_oil_nox_per_capita,hard_coal_nox_per_capita,heavy_oil_nox_per_capita,light_oil_nox_per_capita,natural_gas_nox_per_capita,process_nox_per_capita,biomass_so2_per_capita,brown_coal_so2_per_capita,coal_coke_so2_per_capita,diesel_oil_so2_per_capita,hard_coal_so2_per_capita,heavy_oil_so2_per_capita,light_oil_so2_per_capita,natural_gas_so2_per_capita,process_so2_per_capita,biomass_co_per_capita,brown_coal_co_per_capita,coal_coke_co_per_capita,diesel_oil_co_per_capita,hard_coal_co_per_capita,heavy_oil_co_per_capita,light_oil_co_per_capita,natural_gas_co_per_capita,process_co_per_capita,biomass_oc_per_capita,brown_coal_oc_per_capita,coal_coke_oc_per_capita,diesel_oil_oc_per_capita,hard_coal_oc_per_capita,heavy_oil_oc_per_capita,light_oil_oc_per_capita,natural_gas_oc_per_capita,process_oc_per_capita,biomass_nmvoc_per_capita,brown_coal_nmvoc_per_capita,coal_coke_nmvoc_per_capita,diesel_oil_nmvoc_per_capita,hard_coal_nmvoc_per_capita,heavy_oil_nmvoc_per_capita,light_oil_nmvoc_per_capita,natural_gas_nmvoc_per_capita,process_nmvoc_per_capita,biomass_bc_per_capita,brown_coal_bc_per_capita,coal_coke_bc_per_capita,diesel_oil_bc_per_capita,hard_coal_bc_per_capita,heavy_oil_bc_per_capita,light_oil_bc_per_capita,natural_gas_bc_per_capita,process_bc_per_capita,biomass_nh3_per_capita,brown_coal_nh3_per_capita,coal_coke_nh3_per_capita,diesel_oil_nh3_per_capita,hard_coal_nh3_per_capita,heavy_oil_nh3_per_capita,light_oil_nh3_per_capita,natural_gas_nh3_per_capita,process_nh3_per_capita
Italy,1979,0.0978562380419311,0.1135444114671727,0.2733058633943303,8.769316896967815,0.5009088924358596,7.175462761212303,7.727558232389731,2.338674202250606,2.525919595667537,0.0195835199110336,0.4373850390587595,0.0095526327706445,6.35126690922398,1.4001410366212292,35.27604940916315,0.0581189235428504,0.0073010989353183,4.5247478611350935,3.5702375185069224,0.2374229501228171,2.0355205797135434,6.30603590859578,1.3545644205596747,3.464752055520785,92.99701456829494,2.118604030035061,5.966630593416028,0.0767968067781054,0.0034737885909494,0.0008470750225593,0.1528391333620095,0.0082656339740203,0.0284189279473608,0.0739972611940205,0.0,0.0846807414487638,0.4815990120307002,0.0065054548442675,0.0492127654862897,1.7571330767744753,0.0404246180107182,0.5164613388283413,14.75875057683367,0.1724795133015508,15.314381380988683,0.0080796685536246,0.0002353371183549,0.0007693507467991,0.441400473037317,0.0072896531979974,0.0725805111795586,0.0502119744216413,0.0,0.0436005060362891,0.0019086588114305,1.7473101052409557e-05,0.0,0.0049630544935611,7.007463287332993e-05,0.0036607280330605,0.0075852400580959,0.0044622651132297,9.573895467132504
Italy,1980,0.0906848440614784,0.1078138019104805,0.2869512701800067,8.719338189614781,0.6427840940141689,6.987006157482113,7.783083803240913,2.288296094969025,2.576002222794364,0.0254673289995554,0.4327542626223883,0.0177231460383239,6.473289924324579,1.9242607752367944,44.41214779864372,0.0613871712173973,0.0098809264609437,5.823977985739021,4.116877541169826,0.219151258286475,2.2549493623958266,6.247052589658032,1.3460565858385949,3.06919845888714,94.91134255939164,2.11359158422828,6.409572933254849,0.0870198803267748,0.0032603925191921,0.0009689125585616,0.1567131496097009,0.0082201894647314,0.027709076808329,0.0676450765051255,0.0,0.0850156284938827,0.5591166453748182,0.006004750190766,0.0548224769987495,1.7453950347730935,0.0358490637989386,0.3776560040110878,14.916975485231951,0.1761157282892461,15.32958503225093,0.0089528953173056,0.0002230394439464,0.0008997983282745,0.4559096711027147,0.0063572208805171,0.0704733264366172,0.0400975970267695,0.0,0.0436987453012343,0.0022160930885587,1.6502326544608714e-05,0.0,0.0048803257477369,7.252642422266011e-05,0.003518317776118,0.0076177062521967,0.0046567814656789,9.40147934462382
Italy,1981,0.0974832708315588,0.0996854524776352,0.2822226208371433,8.818400198536988,0.7910896669758645,6.525117867813997,7.638493901582141,2.225858822961566,2.4872092036089746,0.0279831550714166,0.4331817814535373,0.0183819996293752,6.295080834987162,2.4948338697528536,39.52184768437186,0.0587513210213284,0.0099824332006282,5.592814509087544,4.632690547125469,0.0923625299354013,1.882679065187151,6.28680749389229,1.2726998728184378,2.760211299043318,93.9360129670873,2.013430371866808,6.222439998053181,0.0931931348009582,0.0015547222376881,0.0007575416501242,0.157548818853825,0.0060629453671028,0.0254981615012463,0.0644463041381262,0.0,0.0837988238970635,0.5768360246564952,0.0025497233305656,0.0433907666510769,1.725332615383259,0.0315539563761945,0.372229416069377,14.31889817492457,0.1687305594455631,15.071452205493143,0.0095667742805166,0.0001178300924921,0.0006466688301573,0.4607267788072062,0.005121156640428,0.0645118398099083,0.0368138683257744,0.0,0.0427678028973745,0.0023445342651703,1.4371357085339832e-05,0.0,0.0046971285219618,8.472212299708086e-05,0.0033529094946126,0.007583677754101,0.0047026036039007,9.251586349229994
Italy,1982,0.0947429479675464,0.154630145583055,0.2609019876745992,9.249266624563925,0.9947284607702852,6.101252989182284,7.549622307234708,2.1635522484558347,2.418129189446827,0.0282980764015626,0.7083181129788563,0.0169055972399494,6.247167938464514,3.1974644843227256,34.4623993523047,0.0556209486669592,0.0110876637729971,5.344594042361372,4.387978016949905,0.0291553922972781,1.8851952675873327,6.646084742060126,1.4791295939286246,2.464918420444432,95.25286681353457,1.85172802733722,5.982639378262194,0.0874173808941332,0.000828034781303,0.0008057699311289,0.1665136943579111,0.0054879275074289,0.0233319915246521,0.0619892231130183,0.0,0.0826304527596849,0.5609510174749659,0.0012962058226364,0.043941306750842,1.7602797551978555,0.0368309270072509,0.3616104922961624,13.711072220198991,0.1609417965207071,14.874993225675071,0.009022679000982,7.96487837821843e-05,0.0007292125615368,0.4900614993096338,0.0054575735754006,0.0586216823810158,0.0345426501197333,0.0,0.0419634345096603,0.0022027719913786,2.171204740150298e-05,0.0,0.0047801864164183,0.0001060713227892,0.0031437918849015,0.0077531470100874,0.0049056767746882,9.34785803905576
Italy,1983,0.088884119852341,0.1460756983296273,0.208187984431531,9.4150495002869,0.965717788892278,5.94041408687613,7.351550689296891,2.1054881647909123,2.395394830747344,0.0240151981168233,0.611776901587318,0.0139960305938448,5.484202984446945,2.809424768221624,28.64604805467405,0.0489223881462765,0.0107921303476228,5.321718485066831,4.770117798838842,0.0324713197625527,1.367297489701118,6.818811661931874,1.098524257666002,2.414892411907933,94.22237975053451,1.857128530077804,5.775272701495148,0.0932975529286184,0.000914375316104,0.0005521462468105,0.1714258690849472,0.0035628920143839,0.0225667994228053,0.0586811496937802,0.0,0.0815475477249235,0.5714633939777872,0.0013407335384244,0.0302213173702181,1.7658738620543684,0.026793239525591,0.357351233538793,13.112978764664817,0.156691079283213,14.98717122468555,0.0095160394153025,8.563799212912273e-05,0.0004640420140914,0.5052723343289032,0.0038785140841081,0.0565432397954422,0.0320331940608616,0.0,0.0412137603467818,0.0022427904065805,2.0312769463138783e-05,0.0,0.0047206831309435,9.981771633114683e-05,0.0030245697694141,0.0076936106597008,0.0049270605172706,8.868817045661862
Italy,1984,0.0860099885615456,0.1541172184342697,0.2362275744448899,9.898974822979978,1.184522953951905,5.169785524738877,7.3546762151869505,2.492337159964228,2.4008914984781886,0.0231327245519161,0.7132537513734946,0.0150588595208814,5.032363583714137,3.5962535467480405,23.375863037189365,0.0438622263166241,0.0145283898953135,5.0694955293477495,4.468725990614763,0.0390778691588504,1.402978805757481,7.457972359460326,1.3813621992774423,2.2511159669865357,95.96929654279192,1.929105344990635,5.867657932358808,0.0954404893367934,0.0011489363900697,0.0005845330932104,0.1822819091602147,0.0041975023808135,0.0194180631898292,0.0571427887051851,0.0,0.0804965037090646,0.5540920531827987,0.0016028920541788,0.0324312193363557,1.860674637219104,0.0352366121987972,0.3581480784838566,12.60560975555404,0.1556910884493548,14.937420310417442,0.0097949102624719,0.0001049929065746,0.0004836776256655,0.537420889944759,0.0049860069207983,0.0481245313408633,0.029991319522002,0.0,0.0404098855819065,0.0021524133143733,2.1727720316133835e-05,0.0,0.0048724192182398,0.0001251763343554,0.0026888339629775,0.0079575638188919,0.0051466586396341,9.465257830432623
Italy,1985,0.0803096544844639,0.2236824749187818,0.2432338546396567,10.41730665130028,1.6916473202850368,6.145000803157577,7.140717000042609,2.578415348368004,2.303815154681116,0.0196824946772251,0.8048118734682818,0.0144878515925515,4.525904128162244,3.8760133581970297,20.43691554113654,0.0385003364052256,0.01364146592465,4.675488871574517,4.078602251545943,0.0620563570156794,1.4701437342384949,7.61954290586095,1.5782760565502745,2.0251272730377816,96.51940314475289,1.8523272509870772,5.817861458615852,0.0828729951568028,0.0019990085613857,0.000634586181866,0.1920417709160244,0.0040152699694757,0.0189988975525551,0.0551121833088394,0.0,0.0795701928350934,0.5340421938296066,0.0021967217562424,0.0347285921061169,1.8609684794660484,0.0409398231838518,0.3326738332141005,12.068609656017422,0.1474506143409205,15.025955343547166,0.0085060329762009,0.0001752614066093,0.0005372485982955,0.5727825502752579,0.0055835029181425,0.0469956357242141,0.0277396055089705,0.0,0.0396492164331686,0.0018849666492844,2.4979272914458657e-05,0.0,0.0046894732703947,0.0001453397243742,0.0027320263687717,0.0081190129847269,0.0056420031356554,9.542134742119538
Italy,1986,0.0931962110487209,0.1224522215027086,0.2333481392464134,11.02421477737886,1.6685145055254806,6.310333731461018,7.287206151195842,2.741955249483573,2.369539897405616,0.0231528686204694,0.4843262637638652,0.0157501756572477,4.478715176100216,3.995270823276592,20.381475507880225,0.0391512511593393,0.015914977096326,5.211100136244118,5.977213337042017,0.0345487221183009,1.524805500740581,7.904460193871839,1.0848358697749407,1.8994150458115315,95.26915843818172,2.0601200639050368,5.679317357032038,0.1016370848741899,0.0010969959116223,0.0006022303988615,0.2005085340132414,0.0026591044944327,0.0183808373994644,0.0565172775915451,0.0,0.0781904173640659,1.0791500265733611,0.0011267629176144,0.0397413200986044,1.9159960127808315,0.0336948706810773,0.3029490971628544,12.005461800642385,0.1674910036733331,15.27009680416594,0.0103811609125558,9.614560131049584e-05,0.0005015018988732,0.5997902409648315,0.0034915915186521,0.0457107200658164,0.0281886566057097,0.0,0.0385909552668347,0.0025569855542632,1.3220379155029468e-05,0.0,0.0050049186580805,0.0001335960921622,0.0026957306249118,0.0084807800582063,0.0065135589787241,9.448621699547758
Italy,1987,0.0878709130451203,0.1271858505678199,0.2352051246204971,11.86389186745947,1.8546638572263872,6.91160469385359,7.541887632495133,3.158011310729754,2.395683799529748,0.0232487735378811,0.5196598779340682,0.0182864109446192,4.67422922188045,4.650791565006365,21.049360726438373,0.0426550399621544,0.0196625550361929,5.45339747171812,5.698228783577652,0.0160710964663883,1.6040502747845855,8.443956397265863,1.2422513059984903,1.8385231411468863,95.96241470369884,2.411210978989836,5.512488601015003,0.096979170718053,0.0004710549765312,0.000605841549313,0.2135332300583043,0.0025831385369565,0.0198265781149866,0.0590251851508593,0.0,0.0768242935453675,1.034908006653242,0.0008059015792448,0.0406037733802173,2.072002431531596,0.0363295362807432,0.305922802293906,12.514323990924094,0.1776513150886476,15.749394027133546,0.0099019088118105,4.489665094684512e-05,0.0004969073854445,0.6411381340571297,0.0038313142624258,0.0483992145212499,0.0295801881184437,0.0,0.037738777320958,0.0027731425375641,1.2706438609736152e-05,0.0,0.0054816389976582,0.0001447694342645,0.0028661292030086,0.0088780120850131,0.0077504798309602,9.437130672932726
Italy,1988,0.0919317080763264,0.1118862371971049,0.2131983241217083,12.361602994038622,1.6967860947299838,6.6469062562386405,7.733606587414871,3.3984176404083977,2.2849711899171585,0.0259438588671794,0.5058787068006401,0.0199247360024148,4.582355482130702,4.521060301086818,19.854403154091244,0.0451929142388278,0.0236100622200891,5.791755920471909,5.999021726584281,0.0137232412227747,1.3022592560548274,8.569957912512923,0.7433437796103181,1.813104472249208,93.71062967098992,2.4949685045635257,5.686123891347783,0.1011392851516623,0.0004104780842316,0.0004969342837155,0.2218650879604899,0.0015426777341402,0.0198230233061079,0.0605329290511495,0.0,0.0753671314269668,1.0641272617510968,0.0007268491317137,0.0316006867412651,2.1911504098762897,0.0234261296561704,0.3023484691871535,12.55032577491675,0.1743467512905673,16.151265453529707,0.0103360442803745,3.960157295850418e-05,0.0003804840764928,0.6699205544537838,0.0023961603364661,0.0490053709551633,0.0302570388138838,0.0,0.0368054859466866,0.0032478839876447,1.1596634683009592e-05,0.0,0.0056743963221838,0.0001313312855263,0.0028466203380617,0.0092456897507342,0.0089955699209377,9.279701277944117
Italy,1989,0.0931096429171446,0.0995232882909963,0.2250524754897568,11.985116591401493,1.4329739522700724,6.500644429734004,8.110838694596554,3.6246596862758143,2.1822418366207077,0.0205286282079162,0.464324990551187,0.0271705052060511,4.561131920007517,3.837528329548795,17.870503353407024,0.0526889823224566,0.0270282371810103,6.5754811360792,5.235551739333338,0.0149322663115762,1.3329284317415415,9.121341452239232,0.6697664065457752,1.692639961424765,95.44276718916024,2.6490123804722523,5.8316790436719,0.0865507544587783,0.0004526333438341,0.0005148401229922,0.230332170977966,0.0012742038209345,0.0208277522237217,0.063070314599852,0.0,0.0737549063937361,0.9580917793520888,0.0007155069705727,0.0303431393485961,2.3745278097557634,0.0199014199618015,0.2538529530582579,13.085115447370963,0.1753542675260098,16.84720278269429,0.0090520281239267,4.318700929864832e-05,0.0003877854968311,0.6991438905743788,0.0021741882836789,0.0520802850822983,0.0317429615871862,0.0,0.035672511915212,0.0030356179683813,9.90653859433568e-06,0.0,0.0058814230160406,0.0001075319875896,0.0027154361579097,0.0097573631351399,0.0107510462447219,9.095749068200425
Italy,1990,0.0817953572327563,0.1010726856841648,0.2201675422155372,11.64459637909392,1.5981274076086012,6.068843195112295,8.692918416529555,3.8786917470130895,2.1202129258291227,0.02113541319143,0.441204875438017,0.0345307357862489,4.507729747296674,4.0447453576805,13.33922693897924,0.0599271987989168,0.0312761247754102,7.45138346450809,6.266565535790693,0.0172800129825843,1.4548773635417274,8.907317546661385,1.0267692004122442,1.503299035136381,96.76090407642693,3.035728383124773,5.433890832417565,0.0841026829090249,0.0005119488145578,0.0005004544312754,0.2223163469816439,0.0015890336478124,0.019104900184711,0.0670848928332889,0.0,0.072143501290261,0.918227857042538,0.0007221922337521,0.0293676671852274,2.379747172116528,0.0248389576034608,0.2066291402360441,13.393688355405263,0.170967595912304,16.619296774834805,0.0087093806763733,4.852587056861351e-05,0.0003714399999148,0.6754409952206099,0.0029544780664641,0.048685033025613,0.0334963587799697,0.0,0.0345828867597347,0.0038532889773053,1.1670232216241902e-05,0.0,0.0065096572156731,0.000141871911273,0.0027966907271331,0.0106428994641032,0.0112593067622178,9.234988885862212
Italy,1991,0.1020249175664868,0.0861630154782465,0.2440362527365428,11.687441932142752,1.3712086482488568,6.112476425293272,9.479183911503556,4.268041678735983,2.0673057901209893,0.0248835479877902,0.3843868754381681,0.0370888240327881,4.555406901875774,3.336366366321129,12.784902568990162,0.0611626795849854,0.0322703356049359,6.620381558011121,8.249542743517058,0.0173062781110681,1.6785329945472491,8.600802123861454,1.0272702025930471,1.3643509348660834,100.19392477478468,3.528433806285332,5.569552499341896,0.0964205261635315,0.0004758102749268,0.0005196027303759,0.2227991118285372,0.0014730766283523,0.0182380589734632,0.0688087215292284,0.0,0.0738883327587893,1.2152674511096615,0.0006498976546052,0.0342422109872501,2.254916942672735,0.0250584762450051,0.1794452393691216,14.105491354581275,0.1819537419314549,16.830377819968053,0.0099656789637109,4.484943422610104e-05,0.0003915994354585,0.6531543503335545,0.002526289146444,0.046952093584179,0.0339314132863851,0.0,0.0336461576420488,0.0045500817888803,9.62589920266604e-06,0.0,0.0064346156011761,0.0001200255999053,0.0026035916032603,0.0115362196413585,0.0132350667874916,9.233166100021435
Italy,1992,0.1092792112557925,0.0571768487450143,0.2147020015125424,11.765879951858338,1.0003233220082235,6.142835006518697,10.500673357335778,4.098154593640724,2.0691674816894503,0.0244255530272688,0.3024130086555628,0.0327531557639524,4.222077899134606,2.7442199335647994,12.24933355657649,0.0607655487745156,0.0299663842211029,6.487509069093127,8.204931772097162,0.0267343225550888,1.4869426212171857,8.159544541265067,1.1596437525002454,1.2505661445303822,103.2952873335608,3.1887702056367604,5.337074938130494,0.1128869763348623,0.0007451188277974,0.0005108940877133,0.2270556061919082,0.0016825215049133,0.0191677517972441,0.0701854768216356,0.0,0.0698432234773231,1.1757003120586051,0.0006510917380173,0.030143245808231,2.192015536088037,0.0247323584168931,0.1547319465070465,15.04290227799747,0.1520450492817924,17.0880260655244,0.0115192432339518,6.570380472890444e-05,0.0003961267180097,0.6405738291071824,0.0029889661084438,0.0494941683954206,0.0341477681766958,0.0,0.0320694356211278,0.0048442484009425,5.57790272278347e-06,0.0,0.0056898013826567,8.394034182505413e-05,0.0021533497112427,0.0127233485882289,0.0114141169201516,8.957806024082048
Italy,1993,0.0900967400100548,0.0443064788754517,0.1708814047885861,11.564739580883469,0.6673203295200701,5.400054220515149,10.72456697864206,3.501151834053585,2.0844392329055266,0.0209948349075945,0.2313455010494931,0.0299440671256051,3.8936800259012583,1.9869549781107456,11.399102752078932,0.0605620931307812,0.0293151383384231,6.755207665206926,8.053602504069069,0.0129484365466735,1.7877794783364716,8.349312099478688,1.179598694098689,1.3327504130465404,103.23249232412569,3.884491156982387,5.665614506556044,0.1056867596561034,0.0002891089473959,0.0005134123196131,0.2423140817545902,0.0014741904124929,0.0181808002815142,0.0716505207545027,0.0,0.067566155274092,1.150480195866126,0.0004062040503638,0.0313504476085311,2.228138422350057,0.0227361890801835,0.131423093834592,15.297799637635126,0.1540917410509336,16.570815934797082,0.010783793955608,2.7509507916736655e-05,0.0003888559134387,0.6516965561793929,0.0024136923148729,0.0473004088934565,0.0350837686125731,0.0,0.0307098510397023,0.0044689716722558,3.596523874540348e-06,0.0,0.0071622599989057,5.552021235157945e-05,0.001688578653954,0.0240966931051004,0.0117666050770797,8.83782364490973
Italy,1994,0.1009732485300622,0.0181122758827085,0.1637737470332901,10.835220153638264,0.669628595198322,5.024868196852075,10.656497451572683,3.2422147348500028,1.906376879968588,0.0234004158431233,0.1227591636514332,0.0304932788979283,3.0741684132264324,2.089180424587361,11.312607071652478,0.0521280251885588,0.0283022273860582,6.3009357750610775,8.92835201037952,0.0133187758748325,1.737081119798616,7.573567376693,1.1047699731516194,1.344299638578791,95.97834391307862,3.7060380171322382,5.7196943599514025,0.126818861352103,0.0002814279636698,0.0005141209644001,0.2413100028843924,0.0014751956054822,0.0183009025036835,0.0674053895371038,0.0,0.0654620361868517,1.2144746939266369,0.0002718788286317,0.0290210096997925,2.1275233496317654,0.0219662940327606,0.129193745510944,14.87538734642976,0.1367670799224314,16.146736539903458,0.0128805846809008,2.5005825038688395e-05,0.0003778068150257,0.6118047939514231,0.0023309777704255,0.0477361365223235,0.0330606703022165,0.0,0.02940502870061,0.0054590152911336,2.1149444451628057e-06,0.0,0.0106751475385615,6.693254025546575e-05,0.0018751042012896,0.0534961042480051,0.0111280577591833,8.65672734886165
Italy,1995,0.1009686601881254,0.0097471770682089,0.1350204369029101,10.559950931776331,0.6698858602386502,4.836870825055289,10.882025344612918,3.231395543409926,1.865601790610317,0.0223738110389121,0.0824834863378024,0.0264766283017929,2.3547851416583696,2.1812519707541025,11.136875160760605,0.0441375823375098,0.0305859907016778,6.043081767825352,9.064474381281473,0.0139987159015527,1.7865395729994566,7.560434046978218,1.0722429876075403,1.4037195139185443,95.32522395784972,4.239335805073098,4.281759721403781,0.1266558327974517,0.0002596799053203,0.0004976979588705,0.2565240752230123,0.0015067242089263,0.0188745235686091,0.0637287203206619,0.0,0.0625852255939552,1.2538858969652389,0.0002296856324451,0.0299373330529559,2.084384110735936,0.0237793064868789,0.1272335925206802,14.721708954082713,0.1492304476062954,15.763187904557077,0.012932741585088,2.255609505691462e-05,0.0003645175251,0.5987914620874859,0.0021655761896654,0.0492729692511826,0.031913068093236,0.0,0.0280362727925868,0.0051611062305852,1.5316018543677127e-06,0.0,0.0139352958760621,7.874710197203429e-05,0.0020681454646827,0.0777476593153906,0.0117492796183293,8.598932783450104
Italy,1996,0.097410590761836,0.0075068106882366,0.1139815441767658,10.68604995726328,0.6092771315415138,5.258788580074484,10.192369380821756,3.1251393382263304,1.5169868649427765,0.0219764643319936,0.0632239888212263,0.0236220911246802,2.350775469827443,1.931524942483595,10.80263383953536,0.0436880788903849,0.0310430538190394,5.02730716815654,8.699850783948271,0.0087552858826939,1.5935771980219586,8.121901303324131,1.0103389453468778,1.1912602338035476,90.73484726059468,4.446361774924966,3.979243123968041,0.124424771387089,0.0001699151195051,0.0004644858396768,0.2633703674492167,0.0014341085177051,0.0195330137925555,0.060733761744513,0.0,0.062820611613287,1.1853189168093383,0.0001605421418696,0.0268760007845454,2.167376193117536,0.0217538772019325,0.1392847159291636,14.360325607953,0.1558370185247607,15.2126829979852,0.0126992474962132,1.5020833690252938e-05,0.0003459653522738,0.5834797002597378,0.002036071013637,0.0491216549515882,0.0305254079721014,0.0,0.0279520055708626,0.0047125105502768,1.1250465221315178e-06,0.0,0.016485313373812,7.045591023586833e-05,0.0024865297615976,0.0987485294843299,0.0115084809661844,8.73962918170472
Italy,1997,0.1054650191819945,0.0095850307745789,0.1217728019137019,11.030579751098948,0.4993763383690921,4.739379208115591,9.300155671462942,2.943288680739676,1.5101939460093108,0.0241894613301098,0.0883097535470062,0.0253572248473461,1.4295912008865552,1.7195877338735197,10.774842630389514,0.0320315729033993,0.033155314013881,4.854646750347975,10.249355633983626,0.0078117134324905,1.940244099565016,8.132578954922439,0.9874598065273216,1.2200489562577004,81.28538986207417,4.60277442678854,4.031074562074895,0.1386069173575442,0.0001543153454618,0.0005469713537766,0.2707159758519157,0.0013972953695133,0.019193948758879,0.0538141394439839,0.0,0.0620676128188799,1.3561937680004432,0.0001738708998374,0.0312719017611432,2.0880695164804948,0.0208660693236032,0.1417760005151061,13.607226463709068,0.1608454004736279,15.077112035466838,0.0141250783620618,1.4195043189633307e-05,0.000410084292845,0.5579058306113132,0.0018609587484004,0.0486071092740032,0.0278543741804363,0.0,0.0278061866851653,0.0054938307125243,1.4334844677516246e-06,0.0,0.0204317390981524,6.137361758081277e-05,0.0023917653455596,0.124940288480896,0.0117192146635659,8.585827754395169
Italy,1998,0.1163729345320491,0.0089247480945702,0.1207237725395786,11.37068681754764,0.4244632520691084,3.826787945406032,7.73027718389346,2.8470711037434,1.6473416895715989,0.0248532944824725,0.1029684343851064,0.0180671474336544,1.357152530653758,1.678050968001635,9.196050409938946,0.0222560744552141,0.0325966541638296,4.200768754504769,10.759245806603197,0.0064815056991613,1.938869333120184,8.411869687861174,0.4563583796698687,1.119121543094903,72.93539855578963,4.846618760086027,3.998084124472761,0.1438263152969938,0.0001379286427826,0.0005525883794796,0.2972641940712674,0.0004880071844031,0.0185158276770056,0.047001917697447,0.0,0.0631696630987247,1.3959482050926115,0.0001925740564389,0.0299572730756916,2.074337411865466,0.0092017856274652,0.1464018126831504,12.64282654373184,0.1719682375736215,14.39128137654018,0.0147817205091059,1.3174717520909104e-05,0.0004094137352393,0.5520368031113172,0.000996895182625,0.0466881093929839,0.0250712051262941,0.0,0.027760707016341,0.0052793155985764,1.883248130894321e-06,0.0,0.0269013455404898,6.560294853149352e-05,0.0024518154778329,0.166601533552256,0.0119088497293513,8.705603128856652
Italy,1999,0.1316946288180173,0.0052382836223149,0.1139122653959198,12.597289789603128,0.3997501835202373,3.188945993056682,6.434652961814438,2.858339573543621,1.5026282070940506,0.0380360333971943,0.0705127311468867,0.0176775544549085,1.5514623013115536,1.663491202193565,8.014816969817385,0.0197844860523074,0.0376054268377748,3.5297012716150107,11.226316728985704,0.0089775448818319,1.8355675854536464,8.650418205106808,0.5144305943359396,1.0541264878715897,64.6315104892236,4.986811253909285,3.770250380468239,0.1566725403994194,0.0001712904235616,0.0005361626394591,0.3327159450975903,0.0005421123054912,0.0166107390048559,0.0347024856824986,0.0,0.063194935987872,1.4844526816293098,0.0001893983594594,0.0290957652982235,2.0687310600308235,0.0107147238956654,0.1251107363651316,11.6800209884962,0.1863681501409091,14.145497599806076,0.0163457901642636,1.5697258772766577e-05,0.0003998517419677,0.5210607823250621,0.0010874397805341,0.0425448594892832,0.0199943833050245,0.0,0.0275132013569098,0.0055797648937874,1.3665349941258935e-06,0.0,0.0317636326200961,7.328121992697177e-05,0.0022966451418314,0.1843735386103371,0.0124360622112989,8.860998526787597
Italy,2000,0.1277967177452906,0.0009730978061949,0.1238883474215428,12.904276016465325,0.3856827289299494,2.866621858259499,4.840913929889625,2.7249114226158886,1.538547330052446,0.032449259801323,0.0133197877692951,0.0161461162623591,1.1455527285797016,1.5138058727977155,6.362819087754113,0.0127494982259673,0.0358688717122253,3.266942479971594,11.174318189677658,0.013517084451441,1.9498160101919173,8.188512563408535,0.4872406544042934,0.8825330472346115,53.36060792346299,4.158679886438147,3.7339640551479407,0.1719873756258288,0.0002077330312789,0.0005616550728709,0.381268706307817,0.0005201653341435,0.0161268295648789,0.0141831030381351,0.0,0.060287056523972,1.4390642331406414,0.0001695385202897,0.0287005715744779,1.9816816960702868,0.0105988926382714,0.1111735480383463,9.581370711382291,0.1807922785189897,13.590022378163567,0.0178778703350592,1.8309939098198372e-05,0.0004125527574046,0.4438429440802188,0.0010102255663925,0.0409341366754931,0.0111272619510122,0.0,0.026885766464247,0.005649527628918,3.620176590092426e-07,0.0,0.0537499768675226,8.335553631577759e-05,0.0023861296706756,0.3007527649590366,0.0111623350265124,8.59162250970656
Italy,2001,0.1406821129741345,0.0003551647624929,0.1567446502797521,12.984559792738647,0.4524695093149524,2.745128100521233,4.3176649553166,2.6569375938427977,1.5457471656552544,0.0390995225950573,0.002583814256881,0.0172910233705236,1.0680239919799364,1.6299370912901996,5.584394035806554,0.008359361268408,0.0332579176352404,3.148139187165597,10.791341567495138,0.0040816383932114,2.270401828529466,7.426799612310742,0.5644395319133007,0.7839461447562809,48.5129718980434,4.008688558254618,3.6349910005167456,0.1815298237704436,6.394081646079585e-05,0.000665791230793,0.3769231897334351,0.0006062723368142,0.0150134391506746,0.0126614755016921,0.0,0.0581708839481119,1.4499602573900483,4.76236510225925e-05,0.0326566146849924,1.781258863384373,0.0121372720988233,0.1057223967137692,8.742488200565596,0.1801385902041256,13.396379853793611,0.019070831535532,5.644662595573377e-06,0.0004853913588443,0.4427775905593933,0.0011838212820132,0.037799767692435,0.0092019455059903,0.0,0.0258900796257335,0.0054637481255664,4.320819105869228e-07,0.0,0.056131931973829,0.0001584374756507,0.0041785309473047,0.2924236944255758,0.0112121073710908,8.460265787893405
Italy,2002,0.192767972251716,0.0003387064768583,0.1301438003433016,12.661431994359466,0.4572504302251982,2.771521268342301,3.6552287288308736,2.442010937622039,1.5834902042016108,0.0458672231735593,0.0017757433479338,0.0143706038495872,0.9052510864908964,1.376841065003494,5.0732888879649405,0.0083333355818208,0.0296261573403648,3.163655603172997,8.182307315423367,0.0046765378373428,1.380618722670704,5.964454264378275,0.4242087786668199,0.7526632848277008,43.847871051331246,3.1160266693759384,3.621763535270726,0.2897131457786138,0.000118895942311,0.0003915083523967,0.3674075602243675,0.0005316610447036,0.0159945805791188,0.011648696426544,0.0,0.0580260810008404,1.1172223339955916,6.348386065864185e-05,0.016778148517654,1.4752906945620163,0.0111526224305719,0.1057680269097593,7.7980158845501215,0.1250000436133126,13.39401708281015,0.0297486523682263,9.16916940746228e-06,0.0002393002631281,0.4332753074108241,0.0010520609960088,0.0401992785603444,0.0089042573311763,0.0,0.0254012037690283,0.0049152054572389,8.310187261747698e-07,0.0,0.0556295035374558,0.000199370743294,0.0063143571408614,0.2710309092004043,0.0073072747618044,8.269731734938526
