Entity,Year,biomass_nox,brown_coal_nox,coal_coke_nox,diesel_oil_nox,hard_coal_nox,heavy_oil_nox,light_oil_nox,natural_gas_nox,process_nox,biomass_so2,brown_coal_so2,coal_coke_so2,diesel_oil_so2,hard_coal_so2,heavy_oil_so2,light_oil_so2,natural_gas_so2,process_so2,biomass_co,brown_coal_co,coal_coke_co,diesel_oil_co,hard_coal_co,heavy_oil_co,light_oil_co,natural_gas_co,process_co,biomass_oc,brown_coal_oc,coal_coke_oc,diesel_oil_oc,hard_coal_oc,heavy_oil_oc,light_oil_oc,natural_gas_oc,process_oc,biomass_nmvoc,brown_coal_nmvoc,coal_coke_nmvoc,diesel_oil_nmvoc,hard_coal_nmvoc,heavy_oil_nmvoc,light_oil_nmvoc,natural_gas_nmvoc,process_nmvoc,biomass_bc,brown_coal_bc,coal_coke_bc,diesel_oil_bc,hard_coal_bc,heavy_oil_bc,light_oil_bc,natural_gas_bc,process_bc,biomass_nh3,brown_coal_nh3,coal_coke_nh3,diesel_oil_nh3,hard_coal_nh3,heavy_oil_nh3,light_oil_nh3,natural_gas_nh3,process_nh3
Italy,1975,7669.77086374445,6298.97322804985,15337.33961939,318368.922911454,8164.14981764345,367451.413720223,395816.67953888,129841.013950942,128228.14924281598,1460.96182971483,24284.4791810768,534.109217188594,272485.340164004,20169.021523307,1977105.5533948296,3143.87145831727,334.786827237873,275309.09496831,242195.690956127,10596.6881945625,119064.998044339,240969.006386342,64256.96386492111,191020.10416957905,4773199.21957073,119705.075244143,323797.853905305,5241.41133381712,152.47552305941102,48.8859130434783,5077.7067822074805,366.042223430041,1511.0382599936102,5110.0676851334,0.0,4639.276259791111,32350.6146106372,295.6538245737749,2891.13726348238,71063.1166502515,2124.1544012535896,26791.229391757897,755366.097501179,9532.161722177942,772445.694468566,563.25184839289,10.3247674481403,46.2095652173912,13713.7230403813,366.350180159868,3945.68093513708,4619.68017658073,0.0,2399.98388635476,127.802076830091,0.9453938682468,0.0,242.300344701763,2.4307783561835,198.29898506430695,387.733272128438,178.360018804368,436176.962670556
Italy,1976,6923.85939372274,6144.42632250666,15782.7831241466,361563.124873682,11918.0799232299,395700.553047315,389735.770734925,152072.742930172,135783.433268805,1322.58547160928,23542.431987234,554.8801598323349,299439.521687896,31601.1407422427,2073567.2919787,3155.27321109776,463.270356721602,275880.404580828,239372.028945422,15466.4329213919,116975.380109434,268183.461173082,62375.109211849296,201957.905104427,4683157.4001237005,135690.247584364,338073.165923977,5140.77773956707,215.458293591814,47.3020580943571,5939.94987923191,367.988699777155,1622.38868114896,4692.44765228341,0.0,4666.01139662275,32122.621647656502,421.250918710271,2826.6358897571104,76584.5596928016,1941.08553583832,29179.0337918924,740021.3065582049,11131.5320696003,808159.8024987159,545.62895473063,14.1306860723495,43.5053061979648,16383.157995300302,336.997719852492,4162.76785985016,4096.70200999961,0.0,2410.97042681467,126.980573256286,0.976586555586,0.0,255.05447470305495,2.4350587980791003,209.358965440849,379.595515084381,214.577249131652,469345.669393987
Italy,1977,6219.9681911467205,5642.50337857319,15282.6263450943,415535.210288159,13840.6676635285,369495.925617169,383333.532682524,153747.840549034,139818.773755917,1267.43750025311,21702.852935159703,539.965050267321,303825.82452237804,36641.6839100347,1882902.53595752,3043.15524126532,470.925096220611,263262.68765305,215117.561345458,12771.8085947617,109411.085932071,303127.627774994,68273.73570694991,188615.352924325,4610091.30245683,137236.723235762,349749.76269209705,4676.43019782365,182.032356598229,43.8407376873266,6915.06957673861,402.81651925557,1497.33380421165,4281.63274948233,0.0,4692.03081574061,29017.107005275702,349.19943066761897,2633.82734908831,86653.99404597809,2029.57515065328,26776.1333467082,727565.919501567,11199.7728221469,822733.372173299,494.125756880678,12.1249826808348,39.36209139685469,19699.240769563497,355.199689409341,3816.62960972144,3528.19509216175,0.0,2421.39951229119,115.179248095866,0.8802927383211,0.0,244.858454561584,2.5197672987519,191.420164496794,372.288841427087,225.09613464849,488748.702243833
Italy,1978,5577.31715869065,5561.68404163167,15691.251614602,437807.173817753,15716.9826147595,380242.742901613,404507.646092793,126718.901482976,147837.546461998,1151.04654709808,21525.5721849346,554.725695222264,338578.842278017,44359.8938226583,1932558.9358723904,3124.57374390816,392.851607564785,267934.294025957,180707.438534955,8208.96869907052,109445.849812599,320510.054090943,35796.7888105695,178093.035655986,4872773.8968989095,115236.192237481,332782.59643652,3957.5848249691,124.775148512785,43.6654579093432,7542.14178529327,217.556984554765,1548.15508056802,4194.81969395967,0.0,4722.4703604285605,24324.8602803466,230.261984972883,2626.88889857469,90091.5715933303,1192.589319743,24816.9276056228,770733.0598832379,9447.25254597324,844504.272245517,421.545038267665,8.7295473951183,38.3905642923218,21446.2321076729,212.970112608315,3953.03667435432,3180.5469531072104,0.0,2435.71296300949,96.6078354415095,0.820067003832,0.0,273.74452520933204,2.348392801054,198.778943175054,394.939009252258,244.172737953594,525800.95861269
Italy,1979,5497.35247514647,6378.68023447464,15353.734158052,492641.316624422,28139.9816174745,403102.027627194,434117.560880106,131381.674500859,141900.717001954,1100.15992653294,24571.348492176898,536.6463135785559,356800.48162874696,78656.9047333057,1981732.40064426,3264.99582023818,410.159997016879,254190.579482181,200568.246357629,13337.9094540194,114351.157585937,354259.501531492,76096.5087061518,194642.300473726,5224371.7768834,119018.606697081,335192.442682553,4314.279030878551,195.14995355133695,47.5868484736355,8586.17299110617,464.345495953616,1596.51410087408,4157.006595784939,0.0,4757.18148291299,27055.1941684148,365.462427390305,2764.66706229737,98711.9478742765,2270.96788436572,29013.684524729702,829114.787540272,9689.52719145045,860328.928177687,453.898359577233,13.220731922355,43.2204662349676,24796.9269158166,409.517000171204,4077.4166344855,2820.80046599096,0.0,2449.38242642771,107.224336957771,0.9816011451185,0.0,278.81370110278,3.936641793915201,205.651808367702,426.122432686266,250.68043341766295,537840.806024877
Italy,1980,5110.03219908536,6075.23787431194,16169.5181302203,491329.056853646,36220.4671736055,393713.269394127,438571.728874321,128944.002135635,145156.05600502202,1435.06748629576,24385.4222740094,998.687794660922,364765.692543819,108430.847763611,2502595.7493818,3459.12731921339,556.7838032338341,328177.38555865904,231983.381708273,12349.0313944275,127064.935363818,352017.365337152,75849.4163673372,172947.344317689,5348192.65067174,119099.516163917,361175.28138565,4903.51386753131,183.721005722128,54.5975948196116,8830.6844303857,463.20234965484303,1561.38852266757,3811.75622705425,0.0,4790.5755755030295,31505.8606592848,338.363782171544,3089.21105391444,98351.87919348128,2020.0715148768504,21280.6711049342,840561.902392706,9924.00716610709,863812.182996239,504.489849654007,12.5681281368224,50.7030527289546,25690.2145371711,358.225277138009,3971.12627798785,2259.47360921559,0.0,2462.3959809376,124.875409511964,0.9298954072811,0.0,275.003193433892,4.086817007824,198.254926814335,429.2528110376341,262.406617996617,529767.268910937
Italy,1981,5508.338620374149,5632.773942524161,15947.1235283703,498287.90077682695,44700.8981911527,368704.891076935,431616.733831996,125773.212300243,140540.93996150602,1581.20149729221,24477.1427555601,1038.6836388896702,355706.539039427,140971.775351307,2233200.81580493,3319.77135993897,564.0621396397049,316024.64601569803,261772.384526025,5218.9887185641,106381.676733635,355239.049962751,71914.51211874529,155967.05331302102,5307899.12624744,113769.841555191,351601.933971434,5265.92244186031,87.8503200883556,42.8052515300938,8902.37100257316,342.589613930143,1440.7857527528,3641.5690917655897,0.0,4735.09243254375,32594.394147163,144.073330461915,2451.81592362403,97490.740690556,1782.97132472011,21033.0003362022,809096.157169644,9534.20057721784,851619.58088264,540.5751345051481,6.6580454633939,36.5403300624047,26033.5859424479,289.37339363795,3645.27221609462,2080.18515314921,0.0,2416.6150601903296,132.479024651763,0.8120603728731,0.0,265.41348296663097,4.7872638876806,189.457746978005,428.51932132609,265.72285507772904,522765.29041834304
Italy,1982,5366.70102360895,8759.002948331768,14778.7565655494,523923.413051096,56346.2543983483,345604.621396812,427647.298646187,122554.114216466,136974.589398129,1602.94057603582,40122.580345151495,957.615188873323,353869.953270811,181119.928069433,1952117.78657539,3150.64085030709,628.059162148497,302743.781286394,248556.400453205,1651.5031149244,106786.622005147,376466.539762132,83785.0887699438,139624.958837496,5395585.305251311,104890.874866593,338885.770012149,4951.74530231485,46.9039142620446,45.6427249410088,9432.14490498667,310.862885348462,1321.63739343511,3511.37086474569,0.0,4680.59042830897,31774.991851727,73.423397354428,2489.0491691185,99710.8002940168,2086.28270399595,20483.3757106472,776661.766363061,9116.52553206394,842591.908769313,511.0883888355709,4.5116942065121,41.3061434584987,27759.4650197843,309.14349111827,3320.61699143711,1956.66358006128,0.0,2377.01287291888,124.775711063563,1.2298758853715,0.0,270.772990331919,6.0083952294138,178.079651189385,439.1759269458231,277.881374107468,529508.1099221881
Italy,1983,5045.52910667986,8292.02324245448,11817.842566876,534447.619816062,54819.2097844818,337209.07886421704,417312.598062509,119518.557835421,135975.18162529098,1363.22867687061,34727.6675392757,794.48814767519,311312.142494471,159477.693705443,1626100.02204349,2777.09149587565,612.617955631137,302088.669591003,270776.919840301,1843.24251920861,77614.9810926614,387071.535054855,62358.001920426505,137081.966655272,5348556.753689271,105420.361577742,327834.787168002,5296.05872978615,51.904741583725006,31.342718632472696,9731.03197222256,202.248448793725,1281.0099658018,3331.05001529256,0.0,4629.06677039712,32439.2612820708,76.1070718105836,1715.52057540714,100240.267716234,1520.92488639358,20285.131394935503,744361.4915949319,8894.60797489925,850750.491387739,540.180337387424,4.8612618614317,26.3414600123213,28681.9093657191,220.164813855894,3209.6910297117497,1818.37220509694,0.0,2339.50932709764,127.312553641568,1.1530593961419,0.0,267.970748657429,5.6661774223312005,171.690453054097,436.729717113363,279.685812173877,503440.599063623
Italy,1984,4890.7973328936605,8763.58773530071,13432.6397476996,562886.7120237871,67355.6850875971,293970.196704916,418209.924441436,141722.096915551,136522.210195643,1315.39916971525,40557.8422138462,856.2939167053411,286155.95473273,204494.240134202,1329224.78549762,2494.14356485607,826.129752364683,288267.393458711,254105.755876158,2222.0900322584403,79777.76902498999,424083.666728344,78548.5810773235,128005.504378063,5457114.77725992,109694.971874108,333653.407538566,5427.045143302679,65.3321216081398,33.2383824375934,10365.1202617893,238.683131950513,1104.1718903476,3249.31793699105,0.0,4577.28331594703,31507.4095602845,91.1454624585233,1844.14070604415,105803.787505242,2003.66413069302,20365.4214623739,716794.451470557,8853.082913719341,849388.5028507479,556.969275183098,5.9702255056199,27.5034246736652,30559.4350044863,283.519969690268,2736.51157807365,1705.40036083378,0.0,2297.8326579488503,122.392962413768,1.2355062283954,0.0,277.06101716611,7.117918423731901,152.895520562874,452.492001832078,292.655129584456,538224.2054259239
Italy,1985,4572.57280801932,12735.7589695763,13848.9514972347,593127.8553283941,96316.9445460694,349876.53424920305,406569.404310818,146806.657124991,131171.807407484,1120.65779055836,45823.3933618039,824.891560846351,257690.38954264895,220687.704348672,1163612.08229661,2192.08502982898,776.701089663434,266207.262571331,232222.462789367,3533.28889877777,83705.24448414071,433832.207653394,89861.95029796631,115304.217916443,5495503.6365064895,105465.541768147,331250.274668244,4718.52116169197,113.817102681704,36.1312912896047,10934.239293289,228.616526831567,1081.73597419678,3137.9100359263302,0.0,4530.47024572852,30406.6407646249,125.074254569502,1977.33406954135,105957.545458419,2330.98154209858,18941.3755227726,687147.724616101,8395.36259979138,855529.453581548,484.306094214567,9.9788194495627,30.589203097466303,32612.391761731094,317.906654945626,2675.77998420718,1579.40370519262,0.0,2257.49855463084,107.323923877779,1.4222392665733998,0.0,267.003489154455,8.2751753305972,155.55277338484998,462.27042365249,321.237468726113,543298.388373878
Italy,1986,5310.686180273119,6977.8085735504,13297.0935657516,628203.061130693,95078.5104498196,359587.603009546,415253.630640901,156247.38051579398,135025.690906889,1319.3413984622898,27598.8129428291,897.506875639957,255214.783127402,227666.224934094,1161416.53287481,2230.99207717371,906.8979089786932,296948.954964525,340605.09443864203,1968.72189368127,86889.4068682052,450427.190566459,61818.209095072605,108236.130212641,5428810.86506194,117393.73339292,323629.811362264,5791.68032660073,62.51113604418269,34.3174536881361,11425.7638655961,151.526219055235,1047.41231495079,3220.57647703262,0.0,4455.59711336388,61494.2074154545,64.20737697041399,2264.61652312383,109180.97884059,1920.06608485982,17263.229540393102,684118.370854556,9544.295293968951,870150.096841622,591.559325997495,5.478754022594,28.5775480972571,34178.4039062426,198.964599704286,2604.77638105864,1606.30037843649,0.0,2199.06421637653,145.707080721175,0.7533491339029,0.0,285.199924457916,7.6128300968546,153.613319837373,483.268160220664,371.16817586737,538419.578626267
Italy,1987,5009.3221644388295,7250.57790084913,13408.5125910329,676333.6629682439,105730.194960159,394014.96336998505,429945.969262498,180031.087719141,136572.519165804,1325.36003716641,29624.6352096971,1042.46696066401,266467.244181363,265131.116332076,1199976.48345901,2431.66742785211,1120.91782523898,310885.865184364,324843.144954711,916.176888870784,91443.2810118482,481370.870866669,70817.9394670224,104810.049214485,5470600.3872006405,137457.688575398,314254.516919627,5528.56334971038,26.8537796277985,34.5376575244334,12173.046860524,147.258890098797,1130.26841026885,3364.89240853205,0.0,4379.57935211799,58997.7665672063,45.942627695177904,2314.7293558783504,118120.175896121,2071.06475861318,17439.9675732424,713413.3283503631,10127.4999812317,897837.359856382,564.485443047406,2.5594566040485,28.3275670335011,36549.836050414,218.414567330663,2759.1298376316404,1686.29967340733,0.0,2151.4024054310703,158.090588764395,0.7243653485898,0.0,312.49585075236104,8.2529782684984,163.391548411527,506.11540465928994,441.837339078627,537989.491748574
Italy,1988,5241.779781983931,6379.550954662071,12156.1829788498,704836.252941869,96747.6753322444,378994.577124216,440956.265253686,193771.62951699295,130284.926021165,1479.27192610974,28844.2892330706,1136.072422935,261277.62469238095,257782.684290946,1132062.17108538,2576.81826110902,1346.20306079699,330235.451090604,342053.37261855404,782.4744029024861,74252.46829551131,488643.505687581,42384.1183478268,103379.938914764,5343210.6750214,142258.593227156,324212.503772655,5766.77917952023,23.404718218514,28.334294400276903,12650.3461834281,87.96069523933251,1130.27294888814,3451.47817096082,0.0,4297.2975701920295,60674.6125229583,41.4436233470874,1801.81402394531,124935.434771205,1335.71555855242,17239.363067019203,715596.884696752,9940.93653966182,920915.954672324,589.3425572988959,2.25801009045,21.694514126412106,38197.6587985923,136.624730127411,2794.1976501527297,1725.20164844148,0.0,2098.58226436148,185.188472801255,0.6612191429097001,0.0,323.54381898237,7.4882724537469,162.309144986709,527.172513379798,512.911132901456,529111.789168463
Italy,1989,5309.92263790611,5675.68454714705,12834.4519093825,683495.7144369909,81720.6530956159,370723.35299512703,462550.651549248,206709.65884799504,124450.432486026,1170.72114370982,26479.8543032464,1549.49880760837,260115.460415588,218849.282547566,1019131.71755447,3004.78458768454,1541.38544595058,374991.193668969,298576.751361333,851.567855261118,76015.1863186863,520178.318248047,38195.9128271083,96529.0701092242,5442977.7007426005,151069.75353433698,332573.12133128406,4935.87770320937,25.8130947965785,29.3606670408088,13135.5461217085,72.6661976365604,1187.77979986298,3596.8185547831004,0.0,4206.14702029571,54638.7363218707,40.8044380967573,1730.4300337144,135416.25310044098,1134.95226778695,14476.9059348971,746227.2279944081,10000.2273192947,960774.20811106,516.2254686872079,2.4628993426859,22.1149058654164,39871.272785550194,123.991148766948,2970.07137051515,1810.26008741086,0.0,2034.3572656391505,173.117370718373,0.5649570967870999,0.0,335.409955806264,6.1324103209113,154.857815742078,556.449813083861,613.1182769847439,518718.8176516741
Italy,1990,4666.28117030002,5766.0188303548,12560.1707885221,664303.728937681,91170.3558998333,346216.823117133,495915.696126598,221272.537669622,120954.415843802,1205.73812424387,25169.9616231581,1969.91770251052,257158.04847892,230745.603903843,760979.419829353,3418.74121960832,1784.24787245755,425088.312215289,357496.534661516,985.79432783359,82998.19300589571,508146.78915815,58575.37576972581,85760.5641482287,5520039.278368981,173182.961375314,309993.908341557,4797.91003923795,29.2057788406098,28.550044504465895,12682.7563185321,90.6515729084827,1089.90093091344,3827.0750667277503,0.0,4115.65977604712,52383.2831632484,41.199795877231,1675.3737258229798,135760.387814225,1417.01881471206,11787.8287831795,764086.347784365,9753.40044382814,948101.631042002,496.854839077107,2.7683155104072,21.189998260745,38532.7200011842,168.54777381038198,2777.3954484531,1910.90831480582,0.0,1972.8928237621697,219.823354366672,0.6657662083279,0.0,371.364487157455,8.0935428435654,159.54628380726805,607.158682924035,642.3236344046251,526839.862358
Italy,1991,5824.411145125379,4918.88491183606,13931.5718567191,667214.134264965,78279.72934110311,348949.812114219,541148.82655872,243654.492592848,118018.609292345,1420.5550730869202,21943.925608986698,2117.33138539799,260059.63408474,190466.89682997,729866.103186429,3491.66263631992,1842.2529205362,377945.163311052,470950.919085202,987.982950783147,95824.29973080468,491003.658146466,58644.928707137,77888.2353491509,5719883.20158958,201431.666659009,317955.30370694003,5504.466953768931,27.1631159755009,29.6631451024394,12719.1833231574,84.0951812208781,1041.17657219638,3928.16082694206,0.0,4218.14630268703,69377.3389421123,37.1014378934124,1954.8235868743,128728.978033002,1430.54139912591,10244.1920763141,805256.039531264,10387.3977816469,960814.695953186,568.921916424521,2.5603700624295,22.3556771297862,37287.3565429814,144.221108052051,2680.40694059322,1937.0807291884,0.0,1920.79601959283,259.755633373745,0.5495245272932999,0.0,367.340133332278,6.8520363305735,148.634160292288,658.5811373771099,755.5651339126041,527104.1312306201
Italy,1992,6244.79418520933,3267.38863200326,12269.2120046507,672364.83373997,57163.78433574311,351034.19844069297,600064.213212347,234190.306485214,118243.213044728,1395.8057508136098,17281.484522828803,1871.68917410304,241271.94194604,156819.2933233,699991.9388852989,3472.46600050872,1712.43825596127,370730.70390612,468873.3532354781,1527.7410965819,84971.79406778341,466279.68595031096,66268.19940690229,71463.9875035612,5902841.0096248295,182223.255542336,304988.791158548,6450.96103184442,42.5800449110836,29.1951999977565,12975.1625489633,96.1482096148963,1095.34708012107,4010.7706900992303,0.0,3991.212517324461,67185.7564482851,37.2068379052569,1722.54506583107,125263.402950536,1413.33823929975,8842.2047405847,859631.283890067,8688.66117108321,976500.51262642,658.270702531093,3.7546641580051,22.6367833076986,36605.7887610693,170.805388868583,2828.35949716018,1951.38472996988,0.0,1832.61777595552,276.826066900372,0.3187509690875,0.0,325.145452470743,4.796796687218,123.053832480676,727.079673865706,652.26322695008,511896.584250424
Italy,1993,5153.31801717303,2534.22461057837,9774.00760558687,661475.4411694569,38169.1266183198,308870.18448377104,613419.578014113,200257.510152678,119224.938143551,1200.85433706931,13232.4092815925,1712.72901337605,222709.18379893003,113649.071951627,652001.410765132,3464.00686255392,1676.7557911469,386381.719993101,460646.799015561,740.619597809506,102256.709792334,477560.680535639,67470.2237023687,76230.1356872741,5904651.62881835,222183.602476545,324059.597625106,6045.0298496000205,16.536340242444,29.3659565996044,13859.785861079,84.3201653311311,1039.89828762834,4098.23839911191,0.0,3864.62246343465,65804.7152549139,23.233900040724095,1793.1706129373,127444.188051317,1300.45563042222,7517.08660329821,874997.5469359959,8813.67900066881,947811.0340786772,616.807219425637,1.5734780500944,22.241628105351698,37275.484155298895,138.057426858718,2705.47024612764,2006.70764426466,0.0,1756.53002150729,255.614489872796,0.2057125627386,0.0,409.66413981149,3.1756233421624,96.5826599260304,1378.27320632184,673.021664689615,505502.372414678
Italy,1994,5777.03699370466,1036.26742070638,9370.07582683903,619921.301668989,38311.822416523,287490.497575324,609695.943205452,185498.58242093,109070.569877158,1338.82062785717,7023.486319937821,1744.62843195778,175884.05747686702,119529.407789346,647234.297198272,2982.42885424662,1619.27061864134,360498.841003888,510822.624879929,762.014316265765,99384.5601308429,433310.60004912,63207.801049709095,76912.1411438132,5491260.81860468,212035.554334716,327243.962050854,7255.755996723,16.1014900565437,29.4146803615488,13806.1995024263,84.401162782084,1047.0594174306,3856.5009504966697,0.0,3745.31482585789,69484.3964799594,15.5551502370762,1660.39469929947,121723.142265091,1256.76944229511,7391.63152654022,851073.568960453,7824.92879782523,923811.956895228,736.943846864109,1.430671771084,21.6156653237469,35003.518050931496,133.363489907355,2731.15335636542,1891.51798276268,0.0,1682.3657857634998,312.329589719887,0.1210034586111,0.0,610.762980703391,3.8294475692077,107.281349224651,3060.70150023741,636.6755777273479,495282.01644319
Italy,1995,5772.823776683879,557.289117534732,7719.71408790699,603758.985273164,38300.330166259,276545.245342491,622173.400447341,184753.140133883,106664.685404292,1279.20949034891,4715.94483107389,1513.78565489757,134633.455860654,124711.798851707,636744.288833893,2523.54031724871,1748.7360338059,345509.646743335,518255.992838832,800.368350426329,102144.349600975,432263.37110076,61304.8623375844,80256.83782121859,5450163.62855837,242381.53192560095,244807.094396545,7241.47276656462,14.8470458949073,28.4555881520214,14666.6131647195,86.1460706915312,1079.13978681537,3643.6521118463,0.0,3578.27347322174,71690.18887408011,13.1321409798998,1711.64941415092,119173.43591347,1359.56786615509,7274.50583901749,841705.053084814,8532.16309438675,901250.9996885628,739.421895675357,1.2896314718952,20.8410751612923,34235.5497554723,123.81554528532,2817.15304443045,1824.6109033467296,0.0,1602.95741158775,295.083214003247,0.0875684354415836,0.0,796.742347759881,4.5023192519551,118.245000873702,4445.17670573378,671.758153601565,491638.925721283
Italy,1996,5558.75796108123,428.377893504302,6504.38326216539,609801.9199748191,34768.540863711,300093.990360901,581629.9233462899,178336.801368212,86567.2073889122,1254.09203564494,3607.89159004869,1348.00011035502,134147.547565612,110222.918956613,616454.806264136,2493.07035751412,1771.47906817197,286884.449886116,496459.00335139,499.622420122257,90937.852515033,463478.182155294,57655.2263148549,67979.5416143737,5177805.1094104005,253732.666242025,227076.432053641,7100.3284457512,9.6962457148703,26.5059922018754,15029.2911204148,81.83773527602301,1114.65596373138,3465.78620418336,0.0,3584.87277609412,67640.49898171361,9.1613745715693,1533.68522000227,123681.825291529,1241.39004942779,7948.3146285518205,819475.312413379,8892.87561630377,868115.284622481,724.685504596828,0.8571673593677,19.742593091470603,33296.4044626124,116.188864761671,2803.13863603633,1741.93948782262,0.0,1595.0876827665702,268.920507853994,0.0642010407962282,0.0,940.738232269288,4.020582863381001,141.89439772047498,5635.10774468213,656.734136302898,498728.96684795
Italy,1997,6001.342640405161,545.423063905316,6929.31470770619,627680.0509031861,28416.3273880623,269687.890367061,529212.63587164,167483.815958576,85935.5205523417,1376.4682058068,5025.14571784954,1442.91819125464,81348.93160568661,97850.7876000527,613127.679897597,1822.71283687621,1886.65778749033,276247.032171797,583225.561233331,444.514866451899,110406.936231819,462773.28006185096,56190.0494454219,69425.21682887229,4625433.911688,261914.58216098603,229382.783444871,7887.23701796811,8.781103630113101,31.1246566298462,15404.7222663983,79.5111815020905,1092.2053968021098,3062.21998731715,0.0,3531.8725989640297,77172.3510949906,9.8938856998606,1779.48478975625,118818.739356224,1187.35513007681,8067.569359743411,774300.607231562,9152.68747744395,857942.4348889759,803.768261085929,0.807749513887,23.3352856890356,31746.8680757605,105.89531178616,2765.92105871167,1585.01505795385,0.0,1582.27301445595,312.61892113578097,0.0815704726306543,0.0,1162.64016276128,3.4923817493273,136.100135054081,7109.55619769075,666.865878544563,488564.782951489
Italy,1998,6603.320563664301,506.41476779267,6850.19908571772,645204.0621577749,24085.213045270903,217142.479342764,438637.201136925,161550.649566078,93474.7009506222,1410.24432520191,5842.712336142369,1025.17966617529,77008.5694730586,95217.2299206767,521809.207790664,1262.87091330575,1849.62386324795,238363.17964621304,610509.216511125,367.778470474099,110016.781729644,477312.635554624,25895.0303607292,63502.0361776914,4138555.2322723297,275010.486342109,226862.295950095,8161.100939971129,7.8264507711142,31.3553853748966,16867.588442665798,27.6908706388081,1050.6390179510702,2667.01815943065,0.0,3584.42052713449,79209.9428064152,10.9271819261471,1699.85811673025,117703.613325804,522.1346398164261,8307.241749430461,717388.771149993,9757.95105651709,816600.910111238,838.755500981513,0.7475697289590001,23.231262044082,31324.087413818303,56.5665761176884,2649.21181263496,1422.60917482244,0.0,1575.2189135729,299.562895739753,0.1068606816458,0.0,1526.45637847032,3.7224918389913,139.122757608437,9453.42950117534,675.7409067978531,493979.879351137
Italy,1999,7461.24189991167,296.778248264371,6453.77093290851,713707.3641279531,22648.0976904543,180671.73789471,364559.304513657,161941.02357636602,85132.3447234275,2154.95535874702,3994.94306512203,1001.53294914704,87899.07099913129,94246.1387327514,454084.488730061,1120.90248195072,2130.55907370219,199977.442195747,636034.024407591,508.62844317837295,103995.23429032,490094.875872959,29145.3883845159,59722.1981617993,3661738.81535555,282530.923307698,213605.903022667,8876.38116668448,9.7045665172731,30.376631048695,18850.2308151175,30.7137131141361,941.091849864206,1966.09111950297,0.0,3580.3487848126897,84102.5989139926,10.730482997345,1648.43885511146,117205.257369152,607.0494111555311,7088.22733830897,661738.924156433,10558.8045854315,801422.049889506,926.081006912582,0.8893380536496,22.6538515480742,29521.025848797697,61.6095836783428,2410.4057325371004,1132.79434261888,0.0,1558.77770116618,316.125084149879,0.0774218982761788,0.0,1799.58855365283,4.151793535568699,130.117872803609,10445.7986165509,704.572914428212,502025.4362422261
Italy,2000,7245.07452582521,55.167035986411,7023.50049192464,731571.538695135,21865.1946913879,162515.042380382,274441.96387781,154481.168854996,87223.60217385269,1839.6192775233696,755.127805778681,915.358529446594,64943.88148813159,85820.9550257052,360722.085030392,722.79684833622,2033.48453150639,185210.091124196,633496.45818648,766.3129847962999,110539.320216682,464224.628177018,27622.734882806,50032.722369773095,3025129.18930639,235764.628684331,211686.56232797695,9750.3392567071,11.7768384012113,31.8414504891144,21614.9541263699,29.489306753026305,914.2651245214372,804.071030396507,0.0,3417.8046601272,81583.68853677121,9.611508309198,1627.09796980319,112345.855416322,600.87432924956,6302.67079662858,543188.793016413,10249.5083964087,770447.994866877,1013.53544305184,1.0380303631441,23.388515182279303,25162.4240775257,57.271889650530696,2320.64544455166,630.82873743394,0.0,1524.21271182906,320.284037253598,0.0205235702877306,0.0,3047.2033635694297,4.7256070688106,135.274892793285,17050.3298865554,632.81710654335,487077.809812336
Italy,2001,8001.31599635662,20.2000484311727,8914.87518286914,738498.75992686,25734.2703077753,156129.566996104,245567.833348045,151113.718876573,87914.5988172231,2223.7911343232304,146.954818264618,983.42951326999,60744.022611409695,92702.9132978196,317613.23727681505,475.43990932617504,1891.54898767611,179050.882194643,613759.148769838,232.143787696381,129129.440017084,422400.327116516,32102.5819146197,44587.053007042894,2759182.45662106,227994.755036638,206740.651133058,10324.5355933579,3.6366433994486,37.8669747884558,21437.5622007212,34.4818288846172,853.891573683616,720.1232930571169,0.0,3308.47763383969,82466.7042331771,2.7086022002103,1857.34979338792,101309.361481298,690.30914693685,6012.97696001034,497230.310295422,10245.408978371,761921.0868487301,1084.65636606645,0.3210410205332999,27.6067053721911,25183.0409941489,67.3300106200531,2149.86738187286,523.362012541138,0.0,1472.50211044538,310.751483276317,0.024574722612754,0.0,3192.51193853746,9.0111548763841,237.654566050535,16631.6408991614,637.690266122684,481178.868805774
Italy,2002,11022.9584286432,19.3680898870815,7441.950466006851,724012.5882461,26146.731871361,158482.570357409,209015.189890946,139640.339280791,90547.9602715627,2622.8034064665203,101.541479508094,821.747342041099,51764.538358287406,78731.2417363836,290103.443301833,476.521128574182,1694.09833463856,180905.799801552,467884.951710343,267.416218414612,78947.25772149199,341062.525261896,24257.326970291,43039.1833379257,2507331.76335017,178182.257342123,207101.565790889,16566.527752748498,6.798769599122,22.3874341910934,21009.2901606811,30.4017183219851,914.610423857075,666.1018163847821,0.0,3318.07753735218,63885.5884581496,3.63016713179,959.4168131737208,84360.8396476064,637.735055188627,6048.08231412785,445910.199278605,7147.817493919119,765903.649718133,1701.10290901915,0.5243162130256,13.6837920823291,24775.7739315256,60.1594989454942,2298.6960502624697,509.16787292513897,0.0,1452.5048425465402,281.063834362674,0.0475197449298633,0.0,3181.03519862064,11.4005215158269,361.070853494455,15498.2303859703,417.848385212379,472884.10032775695
