DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2013,23048.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2014,23048.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2015,23048.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2016,23048.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2017,23048.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2018,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2019,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2020,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2021,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2022,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2023,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2024,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2025,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4,2026,23047.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2013,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2014,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2015,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2016,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2017,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2018,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2019,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2020,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2021,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2022,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2023,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2024,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2025,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC41,2026,1085.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2013,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2014,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2015,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2016,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2017,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2018,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2019,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2020,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2021,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2022,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2023,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2024,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2025,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC42,2026,1164.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2013,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2014,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2015,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2016,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2017,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2018,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2019,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2020,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2021,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2022,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2023,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2024,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2025,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC43,2026,737.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2013,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2014,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2015,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2016,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2017,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2018,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2019,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2020,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2021,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2022,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2023,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2024,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2025,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC44,2026,3159.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2013,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2014,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2015,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2016,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2017,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2018,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2019,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2020,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2021,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2022,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2023,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2024,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2025,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC46,2026,2710.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2013,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2014,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2015,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2016,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2017,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2018,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2019,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2020,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2021,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2022,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2023,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2024,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2025,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC47,2026,4533.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2013,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2014,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2015,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2016,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2017,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2018,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2019,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2020,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2021,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2022,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2023,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2024,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2025,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC48,2026,2917.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2013,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2014,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2015,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2016,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2017,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2018,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2019,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2020,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2021,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2022,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2023,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2024,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2025,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC49,2026,766.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2013,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2014,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2015,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2016,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2017,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2018,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2019,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2020,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2021,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2022,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2023,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2024,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2025,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4A,2026,1744.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2013,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2014,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2015,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2016,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2017,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2018,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2019,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2020,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2021,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2022,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2023,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2024,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2025,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4B,2026,2268.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2013,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2014,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2015,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2016,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2017,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2018,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2019,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2020,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2021,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2022,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2023,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2024,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2025,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4C,2026,1560.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2013,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2014,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2015,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2016,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2017,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2018,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2019,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2020,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2021,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2022,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2023,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2024,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2025,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITC4D,2026,404.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2013,73388.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2014,73388.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2015,73388.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2016,73388.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2017,73388.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2018,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2019,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2020,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2021,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2022,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2023,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2024,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2025,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF,2026,73386.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2013,10809.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2014,10809.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2015,10809.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2016,10809.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2017,10809.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2018,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2019,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2020,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2021,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2022,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2023,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2024,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2025,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF1,2026,10810.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2013,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2014,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2015,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2016,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2017,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2018,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2019,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2020,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2021,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2022,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2023,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2024,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2025,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF11,2026,5033.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2013,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2014,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2015,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2016,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2017,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2018,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2019,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2020,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2021,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2022,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2023,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2024,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2025,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF12,2026,1953.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2013,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2014,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2015,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2016,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2017,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2018,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2019,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2020,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2021,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2022,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2023,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2024,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2025,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF13,2026,1229.0,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITF14,2013,2595.0,,
