time,time_label,geo,geo_label,unit,unit_label,freq,freq_label,OBS_VALUE
2015,2015,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1210.84
2016,2016,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1191.94
2017,2017,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1387.39
2018,2018,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1470.43
2019,2019,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1179.53
2020,2020,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,951.57
2021,2021,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,1789.81
2022,2022,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,872.93
2023,2023,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,958.54
2024,2024,ITZ,Extra-Regio NUTS 1,MIO_EUR,Million euro,A,Annual,951.81
2000,2000,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,879.71
2001,2001,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,708.32
2002,2002,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,686.35
2003,2003,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,718.69
2004,2004,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,973.58
2005,2005,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,954.35
2006,2006,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1017.81
2007,2007,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1079.07
2008,2008,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1511.48
2009,2009,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1241.38
2010,2010,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1343.82
2011,2011,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1478.51
2012,2012,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1541.51
2013,2013,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1729.18
2014,2014,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1420.76
2015,2015,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1210.84
2016,2016,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1191.94
2017,2017,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1387.39
2018,2018,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1470.43
2019,2019,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1179.53
2020,2020,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,951.57
2021,2021,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,1789.81
2022,2022,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,872.93
2023,2023,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,958.54
2024,2024,ITZZ,Extra-Regio NUTS 2,MIO_EUR,Million euro,A,Annual,951.81
2000,2000,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1244744.2
2001,2001,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1308623.1
2002,2002,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1355522.3
2003,2003,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1399386.0
2004,2004,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1457356.2
2005,2005,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1499073.1
2006,2006,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1559864.2
2007,2007,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1621714.5
2008,2008,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1643718.8
2009,2009,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1584106.8
2010,2010,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1617944.7
2011,2011,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1657362.2
2012,2012,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1632898.5
2013,2013,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1621260.7
2014,2014,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1635870.7
2015,2015,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1663277.7
2016,2016,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1704856.7
2017,2017,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1744493.0
2018,2018,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1777744.4
2019,2019,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1804066.8
2020,2020,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1670011.9
2021,2021,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1842507.4
2022,2022,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,1998072.6
2023,2023,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,2142601.7
2024,2024,IT,Italy,MIO_NAC,Million units of national currency,A,Annual,2199619.4
2000,2000,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,402727.09
2001,2001,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,423154.62
2002,2002,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,439707.06
2003,2003,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,454824.72
2004,2004,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,471360.26
2005,2005,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,484553.14
2006,2006,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,501220.53
2007,2007,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,521512.5
2008,2008,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,536514.84
2009,2009,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,508941.83
2010,2010,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,529519.59
2011,2011,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,542635.19
2012,2012,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,531158.97
2013,2013,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,527803.76
2014,2014,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,535369.92
2015,2015,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,545963.67
2016,2016,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,560624.88
2017,2017,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,576018.53
2018,2018,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,589293.73
2019,2019,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,594999.81
2020,2020,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,553834.49
2021,2021,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,615627.92
2022,2022,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,662847.01
2023,2023,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,714014.63
2024,2024,ITC,Nord-Ovest,MIO_NAC,Million units of national currency,A,Annual,733706.22
2000,2000,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,98153.75
2001,2001,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,102349.56
2002,2002,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,106027.54
2003,2003,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,109885.46
2004,2004,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,114248.21
2005,2005,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,117323.17
2006,2006,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,122147.69
2007,2007,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,126021.37
2008,2008,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,126487.72
2009,2009,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,118000.57
2010,2010,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,122627.05
2011,2011,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,125882.31
2012,2012,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,121802.06
2013,2013,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,122859.16
2014,2014,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,122618.21
2015,2015,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,124935.26
2016,2016,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,128307.78
2017,2017,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,132629.01
2018,2018,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,135217.37
2019,2019,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,135773.0
2020,2020,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,124690.35
2021,2021,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,137549.76
2022,2022,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,146739.71
2023,2023,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,159055.31
2024,2024,ITC1,Piemonte,MIO_NAC,Million units of national currency,A,Annual,164165.06
2000,2000,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,3418.08
2001,2001,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,3604.7
2002,2002,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,3749.3
2003,2003,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4036.53
2004,2004,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4156.66
2005,2005,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4288.01
2006,2006,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4451.05
2007,2007,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4567.78
2008,2008,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4736.83
2009,2009,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4524.53
2010,2010,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4732.77
2011,2011,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4827.02
2012,2012,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4879.68
2013,2013,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4690.59
2014,2014,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4635.41
2015,2015,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4650.8
2016,2016,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4597.42
2017,2017,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4770.59
2018,2018,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4809.66
2019,2019,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4850.71
2020,2020,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4443.55
2021,2021,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,4788.34
2022,2022,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,5403.11
2023,2023,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,5802.11
2024,2024,ITC2,Valle d’Aosta/Vallée d’Aoste,MIO_NAC,Million units of national currency,A,Annual,5852.16
2000,2000,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,36395.68
2001,2001,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,38660.73
2002,2002,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,39124.28
2003,2003,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,40691.03
2004,2004,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,42207.35
2005,2005,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,43428.38
2006,2006,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,44834.05
2007,2007,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,47319.53
2008,2008,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,48385.0
2009,2009,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,46055.71
2010,2010,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,45848.48
2011,2011,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,46901.52
2012,2012,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,46082.09
2013,2013,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,45503.34
2014,2014,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,46247.29
2015,2015,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,46816.48
2016,2016,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,47698.86
2017,2017,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,48730.58
2018,2018,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,48880.14
2019,2019,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,49636.89
2020,2020,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,45030.96
2021,2021,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,49520.59
2022,2022,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,53352.22
2023,2023,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,58464.44
2024,2024,ITC3,Liguria,MIO_NAC,Million units of national currency,A,Annual,58958.93
2000,2000,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,264759.57
2001,2001,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,278539.62
2002,2002,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,290806.05
2003,2003,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,300211.59
2004,2004,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,310748.04
2005,2005,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,319513.69
2006,2006,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,329787.74
2007,2007,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,343603.82
2008,2008,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,356905.28
2009,2009,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,340361.01
2010,2010,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,356311.3
2011,2011,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,365024.34
2012,2012,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,358395.26
2013,2013,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,354750.65
2014,2014,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,361868.9
2015,2015,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,369561.13
2016,2016,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,380020.82
2017,2017,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,389888.35
2018,2018,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,400386.45
2019,2019,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,404739.2
2020,2020,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,379669.75
2021,2021,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,423769.34
2022,2022,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,457351.85
2023,2023,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,490692.89
2024,2024,ITC4,Lombardia,MIO_NAC,Million units of national currency,A,Annual,504729.96
2000,2000,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,205334.23
2001,2001,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,215956.87
2002,2002,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,222888.88
2003,2003,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,227993.96
2004,2004,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,235375.12
2005,2005,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,241734.58
2006,2006,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,251829.28
2007,2007,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,259936.88
2008,2008,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,260774.89
2009,2009,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,253241.65
2010,2010,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,254254.95
2011,2011,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,258222.22
2012,2012,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,257282.38
2013,2013,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,252491.27
2014,2014,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,252750.69
2015,2015,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,258147.2
2016,2016,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,261987.21
2017,2017,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,266882.57
2018,2018,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,269693.28
2019,2019,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,273386.1
2020,2020,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,253962.98
2021,2021,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,279442.71
2022,2022,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,303282.38
2023,2023,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,326512.05
2024,2024,ITF,Sud,MIO_NAC,Million units of national currency,A,Annual,335852.96
2000,2000,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,23988.93
2001,2001,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,25204.16
2002,2002,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,25768.03
2003,2003,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,26182.75
2004,2004,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,26316.62
2005,2005,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,27600.04
2006,2006,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,28841.84
2007,2007,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,30037.23
2008,2008,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,30821.65
2009,2009,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,29754.71
2010,2010,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,30647.47
2011,2011,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,32096.62
2012,2012,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,32061.28
2013,2013,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,31588.91
2014,2014,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,31574.65
2015,2015,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,31804.98
2016,2016,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,31953.48
2017,2017,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,32743.78
2018,2018,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,32806.28
2019,2019,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,33040.92
2020,2020,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,30574.73
2021,2021,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,33616.68
2022,2022,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,36420.35
2023,2023,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,39536.1
2024,2024,ITF1,Abruzzo,MIO_NAC,Million units of national currency,A,Annual,40760.57
2000,2000,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,5504.65
2001,2001,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,5797.2
2002,2002,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,5949.96
2003,2003,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6049.37
2004,2004,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6311.53
2005,2005,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6462.19
2006,2006,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6886.73
2007,2007,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,7145.67
2008,2008,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,7003.1
2009,2009,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6823.18
2010,2010,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6779.13
2011,2011,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6794.33
2012,2012,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6579.28
2013,2013,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6196.7
2014,2014,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6141.23
2015,2015,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6253.04
2016,2016,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6350.85
2017,2017,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6502.72
2018,2018,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6620.26
2019,2019,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6755.0
2020,2020,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6245.35
2021,2021,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,6848.03
2022,2022,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,7291.0
2023,2023,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,7874.47
2024,2024,ITF2,Molise,MIO_NAC,Million units of national currency,A,Annual,7986.7
2000,2000,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,82735.52
2001,2001,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,87381.71
2002,2002,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,91124.53
2003,2003,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,93124.93
2004,2004,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,96152.21
2005,2005,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,98707.61
2006,2006,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,102528.58
2007,2007,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,106110.96
2008,2008,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,106592.56
2009,2009,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,103678.8
2010,2010,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,102650.41
2011,2011,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,102794.37
2012,2012,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,102500.68
2013,2013,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,100747.22
2014,2014,ITF3,Campania,MIO_NAC,Million units of national currency,A,Annual,101114.43
