time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2015,2015,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.0
2016,2016,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.969
2017,2017,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.394
2018,2018,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.131
2019,2019,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.365
2020,2020,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,92.875
2021,2021,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,98.797
2022,2022,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.214
2023,2023,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.835
2024,2024,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,106.154
2025,2025,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.304
1995,1995,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,72.51
1996,1996,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,75.797
1997,1997,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,81.707
1998,1998,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,89.07
1999,1999,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,94.689
2000,2000,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,95.749
2001,2001,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,97.206
2002,2002,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.674
2003,2003,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,98.316
2004,2004,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,99.056
2005,2005,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.882
2006,2006,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,106.662
2007,2007,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.815
2008,2008,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.054
2009,2009,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,105.948
2010,2010,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,105.567
2011,2011,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.685
2012,2012,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,98.909
2013,2013,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,99.007
2014,2014,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.986
2015,2015,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.0
2016,2016,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,99.352
2017,2017,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.015
2018,2018,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.732
2019,2019,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.983
2020,2020,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,89.038
2021,2021,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.871
2022,2022,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,99.872
2023,2023,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.244
2024,2024,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,110.416
2025,2025,IT,Italy,P31_S15,Final consumption expenditure of NPISH,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,117.929
1995,1995,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.113
1996,1996,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.526
1997,1997,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.586
1998,1998,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,105.663
1999,1999,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,106.593
2000,2000,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.789
2001,2001,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,115.678
2002,2002,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,116.162
2003,2003,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,117.634
2004,2004,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,116.424
2005,2005,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,114.833
2006,2006,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,112.259
2007,2007,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,111.245
2008,2008,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,114.03
2009,2009,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,112.988
2010,2010,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,111.824
2011,2011,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.589
2012,2012,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,106.159
2013,2013,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.706
2014,2014,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.62
2015,2015,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.0
2016,2016,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.475
2017,2017,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.945
2018,2018,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.497
2019,2019,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.536
2020,2020,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.309
2021,2021,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.41
2022,2022,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.905
2023,2023,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.415
2024,2024,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.6
2025,2025,IT,Italy,P32_S13,Collective consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.673
1995,1995,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,94.486
1996,1996,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,94.965
1997,1997,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,95.186
1998,1998,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,97.177
1999,1999,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,98.349
2000,2000,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.716
2001,2001,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.223
2002,2002,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.445
2003,2003,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.334
2004,2004,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.41
2005,2005,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.345
2006,2006,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.222
2007,2007,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.962
2008,2008,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.617
2009,2009,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,108.338
2010,2010,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.37
2011,2011,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.59
2012,2012,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.872
2013,2013,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.572
2014,2014,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,99.954
2015,2015,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.0
2016,2016,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.457
2017,2017,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.931
2018,2018,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.125
2019,2019,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,101.939
2020,2020,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,102.784
2021,2021,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,105.706
2022,2022,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,106.788
2023,2023,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,107.914
2024,2024,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,109.568
2025,2025,IT,Italy,P3_S13,Final consumption expenditure of general government,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,110.21
1995,1995,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,91.222
1996,1996,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,92.349
1997,1997,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,95.264
1998,1998,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,98.092
1999,1999,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,100.644
2000,2000,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,103.498
2001,2001,IT,Italy,P41,Actual individual consumption,CLV_I15_HAB,"Chain linked volumes, Index 2015=100, per capita",A,Annual,104.879
