time,time_label,geo,geo_label,na_item,na_item_label,direct,direct_label,unit,unit_label,freq,freq_label,OBS_VALUE
2021,2021,ITG2,Sardegna,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,24263.8
2022,2022,ITG2,Sardegna,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,26023.4
2023,2023,ITG2,Sardegna,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,27546.2
2024,2024,ITG2,Sardegna,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,28698.6
2000,2000,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,203606.4
2001,2001,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,210032.4
2002,2002,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,216400.5
2003,2003,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,223917.5
2004,2004,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,231461.0
2005,2005,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,237413.1
2006,2006,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,247353.5
2007,2007,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,259075.7
2008,2008,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,263704.2
2009,2009,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,252577.2
2010,2010,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,252313.6
2011,2011,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,258665.8
2012,2012,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,252147.3
2013,2013,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,251949.6
2014,2014,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,253128.1
2015,2015,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,256482.2
2016,2016,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,261458.2
2017,2017,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,269607.3
2018,2018,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,275631.6
2019,2019,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,278450.1
2020,2020,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,257544.0
2021,2021,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,278071.3
2022,2022,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,296901.9
2023,2023,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,315900.6
2024,2024,ITH,Nord-Est,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,327915.2
2000,2000,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10429.6
2001,2001,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10822.5
2002,2002,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11167.7
2003,2003,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11314.3
2004,2004,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12048.6
2005,2005,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12158.4
2006,2006,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12611.4
2007,2007,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13216.5
2008,2008,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13660.7
2009,2009,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13444.8
2010,2010,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13594.2
2011,2011,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13956.9
2012,2012,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13940.3
2013,2013,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,14012.5
2014,2014,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13979.2
2015,2015,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,14317.0
2016,2016,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,14759.8
2017,2017,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,15304.2
2018,2018,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,15887.3
2019,2019,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,16189.8
2020,2020,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,15182.5
2021,2021,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,15870.6
2022,2022,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,17210.1
2023,2023,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,18667.0
2024,2024,ITH1,Provincia Autonoma di Bolzano/Bozen,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,19326.4
2000,2000,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,9486.4
2001,2001,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,9623.6
2002,2002,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10022.7
2003,2003,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10270.8
2004,2004,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10539.1
2005,2005,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,10652.1
2006,2006,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11052.4
2007,2007,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11610.5
2008,2008,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12037.0
2009,2009,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11779.2
2010,2010,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11840.2
2011,2011,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12092.5
2012,2012,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11749.5
2013,2013,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11834.4
2014,2014,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11576.5
2015,2015,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11634.1
2016,2016,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11692.6
2017,2017,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11915.8
2018,2018,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12351.9
2019,2019,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12563.0
2020,2020,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,11652.4
2021,2021,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,12446.6
2022,2022,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,13425.4
2023,2023,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,14174.9
2024,2024,ITH2,Provincia Autonoma di Trento,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,14786.0
2000,2000,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,80420.3
2001,2001,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,82901.4
2002,2002,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,85531.3
2003,2003,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,89170.5
2004,2004,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,92540.9
2005,2005,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,95297.4
2006,2006,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,98841.4
2007,2007,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,102770.0
2008,2008,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,105145.7
2009,2009,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,100813.0
2010,2010,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,101291.6
2011,2011,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,103808.9
2012,2012,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,100626.6
2013,2013,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,100088.4
2014,2014,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,100729.8
2015,2015,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,102318.3
2016,2016,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,104737.6
2017,2017,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,107739.2
2018,2018,ITH3,Veneto,B5N,"Balance of primary incomes/national income, net",BAL,Balance,MIO_NAC,Million units of national currency,A,Annual,110407.3
