Type,Country/area,Subregion,Region,Plant / Project name,Unit / Phase name,Plant / Project name (local),Plant / Project name (other),Capacity (MW),Status,Start year,Retired year,Technology,Fuel,Hydrogen production,Hydrogen capable,Country/area 1 (hydropower only),Country/area 2 (hydropower only),Country/area 1 Capacity (MW) (hydropower only),Country/area 2 Capacity (MW) (hydropower only),Owner,Parent,CHP,CCS,Conversion/replacement,Unit conversion year,Conversion from/replacement of (fuel),Conversion from/replacement of (GEM unit ID),Captive Industry Type,Captive Industry Use,Captive Non Industry Use,Latitude,Longitude,Location accuracy,City,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (state, province)",GEM location ID,GEM unit/phase ID,GEM.Wiki URL
solar,Italy,Southern Europe,Europe,Santa Cristina E Bissone Pavia solar farm,--,,,4.4,operating,,,PV,,,,,,,,,,,,,,,,,,,45.0369,9.1378,approximate,Santa Cristina E Bissone,Pavia,,Lombardia,L100000823775,G100000826841,https://www.gem.wiki/Santa_Cristina_E_Bissone_Pavia_solar_farm
solar,Italy,Southern Europe,Europe,Santa Croce Camerina Ragusa solar farm I,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,36.922,14.7214,approximate,Santa Croce Camerina,Ragusa,,Sicilia,L100000823776,G100000826842,https://www.gem.wiki/Santa_Croce_Camerina_Ragusa_solar_farm_I
solar,Italy,Southern Europe,Europe,Santa Croce Camerina Ragusa solar farm II,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,36.922,14.7214,approximate,Santa Croce Camerina,Ragusa,,Sicilia,L100000823777,G100000826843,https://www.gem.wiki/Santa_Croce_Camerina_Ragusa_solar_farm_II
solar,Italy,Southern Europe,Europe,Santa Croce Camerina Ragusa solar farm III,--,,,8.4,operating,,,PV,,,,,,,,,,,,,,,,,,,36.922,14.7214,approximate,Santa Croce Camerina,Ragusa,,Sicilia,L100000823778,G100000826844,https://www.gem.wiki/Santa_Croce_Camerina_Ragusa_solar_farm_III
solar,Italy,Southern Europe,Europe,Santa Giusta Oristano solar farm,--,,,1.0,operating,,,PV,,,,,,,,,,,,,,,,,,,40.0266,8.6796,approximate,Santa Giusta,Oristano,,Sardegna,L100000823779,G100000826845,https://www.gem.wiki/Santa_Giusta_Oristano_solar_farm
solar,Italy,Southern Europe,Europe,Santa Margherita Di Belice Agrigento solar farm,--,,,5.6,operating,,,PV,,,,,,,,,,,,,,,,,,,37.3123,13.5747,approximate,Santa Margherita Di Belice,Agrigento,,Sicilia,L100000823780,G100000826846,https://www.gem.wiki/Santa_Margherita_Di_Belice_Agrigento_solar_farm
solar,Italy,Southern Europe,Europe,Santa Maria in Piana solar project,--,,,4.9,operating,2015,,Assumed PV,,,,,,,,,,,,,,,,,,,43.2959,13.2675,approximate,,,,,L100001003906,G100001004495,https://www.gem.wiki/Santa_Maria_in_Piana_solar_project
solar,Italy,Southern Europe,Europe,Santa Ninfa Trapani solar farm I,--,,,1.5,operating,,,PV,,,,,,,,,,,,,,,,,,,38.0174,12.516,approximate,Santa Ninfa,Trapani,,Sicilia,L100000823781,G100000826847,https://www.gem.wiki/Santa_Ninfa_Trapani_solar_farm_I
solar,Italy,Southern Europe,Europe,Santa Ninfa Trapani solar farm II,--,,,3.4,operating,,,PV,,,,,,,,,,,,,,,,,,,38.0174,12.516,approximate,Santa Ninfa,Trapani,,Sicilia,L100000823782,G100000826848,https://www.gem.wiki/Santa_Ninfa_Trapani_solar_farm_II
solar,Italy,Southern Europe,Europe,Santa Venerina Catania solar farm,--,,,1.0,operating,,,PV,,,,,,,,,,,,,,,,,,,37.5024,15.0874,approximate,Santa Venerina,Catania,,Sicilia,L100000823783,G100000826849,https://www.gem.wiki/Santa_Venerina_Catania_solar_farm
solar,Italy,Southern Europe,Europe,Santa Vittoria D'Alba Cuneo solar farm,--,,,2.3,operating,,,PV,,,,,,,,,,,,,,,,,,,44.4581,7.5581,approximate,Santa Vittoria D'Alba,Cuneo,,Piemonte,L100000823784,G100000826850,https://www.gem.wiki/Santa_Vittoria_D'Alba_Cuneo_solar_farm
solar,Italy,Southern Europe,Europe,Santadi Sud Sardegna solar farm,--,,,5.0,operating,,,PV,,,,,,,,,,,,,,,,,,,40.7801,8.5258,approximate,Santadi,Sud Sardegna,,Sardegna,L100000823785,G100000826851,https://www.gem.wiki/Santadi_Sud_Sardegna_solar_farm
solar,Italy,Southern Europe,Europe,Santeramo In Colle Bari solar farm,--,,,1.1,operating,,,PV,,,,,,,,,,,,,,,,,,,41.1258,16.862,approximate,Santeramo In Colle,Bari,,Puglia,L100000823786,G100000826852,https://www.gem.wiki/Santeramo_In_Colle_Bari_solar_farm
solar,Italy,Southern Europe,Europe,Santi Cosma E Damiano Latina solar farm,--,,,2.8,operating,,,PV,,,,,,,,,,,,,,,,,,,41.4595,13.0126,approximate,Santi Cosma E Damiano,Latina,,Lazio,L100000823787,G100000826853,https://www.gem.wiki/Santi_Cosma_E_Damiano_Latina_solar_farm
solar,Italy,Southern Europe,Europe,Sarmato Piacenza solar farm,--,,,2.9,operating,,,PV,,,,,,,,,,,,,,,,,,,44.8476,9.6665,approximate,Sarmato,Piacenza,,Emilia Romagna,L100000823788,G100000826854,https://www.gem.wiki/Sarmato_Piacenza_solar_farm
solar,Italy,Southern Europe,Europe,Sarno Salerno solar farm,--,,,3.7,operating,,,PV,,,,,,,,,,,,,,,,,,,40.4194,15.3108,approximate,Sarno,Salerno,,Campania,L100000823789,G100000826855,https://www.gem.wiki/Sarno_Salerno_solar_farm
solar,Italy,Southern Europe,Europe,Sassari solar farm I,--,,,1.4,operating,,,PV,,,,,,,,,,,,,,,,,,,40.7233,8.561,approximate,Sassari,Sassari,,Sardegna,L100000823791,G100000826857,https://www.gem.wiki/Sassari_solar_farm_I
solar,Italy,Southern Europe,Europe,Sassari solar farm II,--,,,4.3,operating,,,PV,,,,,,,,,,,,,,,,,,,40.7233,8.561,approximate,Sassari,Sassari,,Sardegna,L100000823792,G100000826858,https://www.gem.wiki/Sassari_solar_farm_II
solar,Italy,Southern Europe,Europe,Sassoferrato Ancona solar farm,--,,,1.8,operating,,,PV,,,,,,,,,,,,,,,,,,,43.4801,13.2188,approximate,Sassoferrato,Ancona,,Marche,L100000823793,G100000826859,https://www.gem.wiki/Sassoferrato_Ancona_solar_farm
solar,Italy,Southern Europe,Europe,Satriano Di Lucania Potenza solar farm,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,40.5183,15.821,approximate,Satriano Di Lucania,Potenza,,Basilicata,L100000823794,G100000826860,https://www.gem.wiki/Satriano_Di_Lucania_Potenza_solar_farm
solar,Italy,Southern Europe,Europe,Scarlino Grosseto solar farm,--,,,3.1,operating,,,PV,,,,,,,,,,,,,,,,,,,42.7751,11.2878,approximate,Scarlino,Grosseto,,Toscana,L100000823796,G100000826862,https://www.gem.wiki/Scarlino_Grosseto_solar_farm
solar,Italy,Southern Europe,Europe,Sciacca Agrigento solar farm I,--,,,3.1,operating,,,PV,,,,,,,,,,,,,,,,,,,37.3123,13.5747,approximate,Sciacca,Agrigento,,Sicilia,L100000823797,G100000826863,https://www.gem.wiki/Sciacca_Agrigento_solar_farm_I
solar,Italy,Southern Europe,Europe,Sciacca Agrigento solar farm II,--,,,3.1,operating,,,PV,,,,,,,,,,,,,,,,,,,37.3123,13.5747,approximate,Sciacca,Agrigento,,Sicilia,L100000823798,G100000826864,https://www.gem.wiki/Sciacca_Agrigento_solar_farm_II
solar,Italy,Southern Europe,Europe,Sclafani Bagni Palermo solar farm,--,,,6.0,operating,,,PV,,,,,,,,,,,,,,,,,,,38.1112,13.3524,approximate,Sclafani Bagni,Palermo,,Sicilia,L100000823799,G100000826865,https://www.gem.wiki/Sclafani_Bagni_Palermo_solar_farm
solar,Italy,Southern Europe,Europe,Scurcola Marsicana L'Aquila solar farm,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,42.1369,13.6103,approximate,Scurcola Marsicana,L'Aquila,,Abruzzo,L100000823800,G100000826866,https://www.gem.wiki/Scurcola_Marsicana_L'Aquila_solar_farm
solar,Italy,Southern Europe,Europe,Sedico Belluno solar farm,--,,,2.3,operating,,,PV,,,,,,,,,,,,,,,,,,,46.2805,12.0789,approximate,Sedico,Belluno,,Veneto,L100000823801,G100000826867,https://www.gem.wiki/Sedico_Belluno_solar_farm
solar,Italy,Southern Europe,Europe,Segrate Milano solar farm,--,,,1.4,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4642,9.1896,approximate,Segrate,Milano,,Lombardia,L100000823802,G100000826868,https://www.gem.wiki/Segrate_Milano_solar_farm
solar,Italy,Southern Europe,Europe,Serramanna Sud Sardegna solar farm,--,,,3.6,operating,,,PV,,,,,,,,,,,,,,,,,,,40.7801,8.5258,approximate,Serramanna,Sud Sardegna,,Sardegna,L100000823804,G100000826870,https://www.gem.wiki/Serramanna_Sud_Sardegna_solar_farm
solar,Italy,Southern Europe,Europe,Serravalle Scrivia Alessandria solar farm,--,,,4.7,operating,,,PV,,,,,,,,,,,,,,,,,,,44.835,8.745,approximate,Serravalle Scrivia,Alessandria,,Piemonte,L100000823805,G100000826871,https://www.gem.wiki/Serravalle_Scrivia_Alessandria_solar_farm
solar,Italy,Southern Europe,Europe,Serre Salerno solar farm I,--,,,6.6,operating,,,PV,,,,,,,,,,,,,,,,,,,40.4194,15.3108,approximate,Serre,Salerno,,Campania,L100000823806,G100000826872,https://www.gem.wiki/Serre_Salerno_solar_farm_I
solar,Italy,Southern Europe,Europe,Serre Salerno solar farm III,--,,,10.5,operating,,,PV,,,,,,,,,,,,,,,,,,,40.4194,15.3108,approximate,Serre,Salerno,,Campania,L100000823808,G100000826874,https://www.gem.wiki/Serre_Salerno_solar_farm_III
solar,Italy,Southern Europe,Europe,Serre Uta solar project,--,,,5.8,operating,2010,,PV,,,,,,,,,,,,,,,,,,,39.285,8.902,exact,Uta,Cagliari,,Sardegna,L100000823953,G100000827019,https://www.gem.wiki/Serre_Uta_solar_project
solar,Italy,Southern Europe,Europe,Sessa Aurunca Caserta solar farm I,--,,,4.1,operating,,,PV,,,,,,,,,,,,,,,,,,,41.2035,14.1169,approximate,Sessa Aurunca,Caserta,,Campania,L100000823809,G100000826875,https://www.gem.wiki/Sessa_Aurunca_Caserta_solar_farm_I
solar,Italy,Southern Europe,Europe,Sessa Aurunca Caserta solar farm II,--,,,4.5,operating,,,PV,,,,,,,,,,,,,,,,,,,41.2035,14.1169,approximate,Sessa Aurunca,Caserta,,Campania,L100000823810,G100000826876,https://www.gem.wiki/Sessa_Aurunca_Caserta_solar_farm_II
solar,Italy,Southern Europe,Europe,Sessa Aurunca Caserta solar farm III,--,,,5.5,operating,,,PV,,,,,,,,,,,,,,,,,,,41.2035,14.1169,approximate,Sessa Aurunca,Caserta,,Campania,L100000823811,G100000826877,https://www.gem.wiki/Sessa_Aurunca_Caserta_solar_farm_III
solar,Italy,Southern Europe,Europe,Sessa Aurunca Caserta solar farm IV,--,,,6.7,operating,,,PV,,,,,,,,,,,,,,,,,,,41.2035,14.1169,approximate,Sessa Aurunca,Caserta,,Campania,L100000823812,G100000826878,https://www.gem.wiki/Sessa_Aurunca_Caserta_solar_farm_IV
solar,Italy,Southern Europe,Europe,Sesto Al Reghena Pordenone solar farm,--,,,6.0,operating,,,PV,,,,,,,,,,,,,,,,,,,45.9563,12.6597,approximate,Sesto Al Reghena,Pordenone,,Friuli Venezia Giulia,L100000823813,G100000826879,https://www.gem.wiki/Sesto_Al_Reghena_Pordenone_solar_farm
solar,Italy,Southern Europe,Europe,Sesto Fiorentino Firenze solar farm,--,,,1.2,operating,,,PV,,,,,,,,,,,,,,,,,,,43.7699,11.2556,approximate,Sesto Fiorentino,Firenze,,Toscana,L100000823814,G100000826880,https://www.gem.wiki/Sesto_Fiorentino_Firenze_solar_farm
solar,Italy,Southern Europe,Europe,Sestu Cagliari solar farm,--,,,3.6,operating,,,PV,,,,,,,,,,,,,,,,,,,39.2172,9.1133,approximate,Sestu,Cagliari,,Sardegna,L100000823815,G100000826881,https://www.gem.wiki/Sestu_Cagliari_solar_farm
solar,Italy,Southern Europe,Europe,Settala Milano solar farm I,--,,,2.3,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4642,9.1896,approximate,Settala,Milano,,Lombardia,L100000823816,G100000826882,https://www.gem.wiki/Settala_Milano_solar_farm_I
solar,Italy,Southern Europe,Europe,Settala Milano solar farm II,--,,,3.5,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4642,9.1896,approximate,Settala,Milano,,Lombardia,L100000823817,G100000826883,https://www.gem.wiki/Settala_Milano_solar_farm_II
solar,Italy,Southern Europe,Europe,Settimo Torinese Torino solar farm I,--,,,1.2,operating,,,PV,,,,,,,,,,,,,,,,,,,45.0678,7.6825,approximate,Settimo Torinese,Torino,,Piemonte,L100000823818,G100000826884,https://www.gem.wiki/Settimo_Torinese_Torino_solar_farm_I
solar,Italy,Southern Europe,Europe,Settimo Torinese Torino solar farm II,--,,,3.0,operating,,,PV,,,,,,,,,,,,,,,,,,,45.0678,7.6825,approximate,Settimo Torinese,Torino,,Piemonte,L100000823819,G100000826885,https://www.gem.wiki/Settimo_Torinese_Torino_solar_farm_II
solar,Italy,Southern Europe,Europe,Sezze Latina solar farm,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,41.4595,13.0126,approximate,Sezze,Latina,,Lazio,L100000823820,G100000826886,https://www.gem.wiki/Sezze_Latina_solar_farm
solar,Italy,Southern Europe,Europe,SiSen solar project,--,,,8.0,operating,2012,,PV,,,,,,,,,,,,,,,,,,,41.56,15.692,exact,San Giovanni Rotondo,Foggia,,Puglia,L100000823746,G100000826812,https://www.gem.wiki/SiSen_solar_project
solar,Italy,Southern Europe,Europe,Silandro - Schlanders Bolzano solar farm I,--,,,1.1,operating,,,PV,,,,,,,,,,,,,,,,,,,46.656,11.2302,approximate,Silandro - Schlanders,Bolzano,,Trentino Alto Adige,L100000823822,G100000826888,https://www.gem.wiki/Silandro_-_Schlanders_Bolzano_solar_farm_I
solar,Italy,Southern Europe,Europe,Silandro - Schlanders Bolzano solar farm II,--,,,1.8,operating,,,PV,,,,,,,,,,,,,,,,,,,46.656,11.2302,approximate,Silandro - Schlanders,Bolzano,,Trentino Alto Adige,L100000823823,G100000826889,https://www.gem.wiki/Silandro_-_Schlanders_Bolzano_solar_farm_II
solar,Italy,Southern Europe,Europe,Simeri Crichi Catanzaro solar farm,--,,,4.0,operating,,,PV,,,,,,,,,,,,,,,,,,,38.83,16.4316,approximate,Simeri Crichi,Catanzaro,,Calabria,L100000823824,G100000826890,https://www.gem.wiki/Simeri_Crichi_Catanzaro_solar_farm
solar,Italy,Southern Europe,Europe,Siniscola Nuoro solar farm,--,,,1.8,operating,,,PV,,,,,,,,,,,,,,,,,,,40.264,9.1272,approximate,Siniscola,Nuoro,,Sardegna,L100000823825,G100000826891,https://www.gem.wiki/Siniscola_Nuoro_solar_farm
solar,Italy,Southern Europe,Europe,Siracusa solar farm,--,,,3.0,operating,,,PV,,,,,,,,,,,,,,,,,,,37.0646,15.2907,approximate,Siracusa,Siracusa,,Sicilia,L100000823827,G100000826893,https://www.gem.wiki/Siracusa_solar_farm
solar,Italy,Southern Europe,Europe,Sissa Trecasali Parma solar farm I,--,,,1.4,operating,,,PV,,,,,,,,,,,,,,,,,,,44.8014,10.3281,approximate,Sissa Trecasali,Parma,,Emilia Romagna,L100000823828,G100000826894,https://www.gem.wiki/Sissa_Trecasali_Parma_solar_farm_I
solar,Italy,Southern Europe,Europe,Sissa Trecasali Parma solar farm II,--,,,2.1,operating,,,PV,,,,,,,,,,,,,,,,,,,44.8014,10.3281,approximate,Sissa Trecasali,Parma,,Emilia Romagna,L100000823829,G100000826895,https://www.gem.wiki/Sissa_Trecasali_Parma_solar_farm_II
solar,Italy,Southern Europe,Europe,Soave Verona solar farm,--,,,1.4,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4385,10.9924,approximate,Soave,Verona,,Veneto,L100000823830,G100000826896,https://www.gem.wiki/Soave_Verona_solar_farm
solar,Italy,Southern Europe,Europe,Soleto Lecce solar farm I,--,,,4.9,operating,,,PV,,,,,,,,,,,,,,,,,,,40.1522,18.2261,approximate,Soleto,Lecce,,Puglia,L100000823831,G100000826897,https://www.gem.wiki/Soleto_Lecce_solar_farm_I
solar,Italy,Southern Europe,Europe,Soleto Lecce solar farm II,--,,,4.9,operating,,,PV,,,,,,,,,,,,,,,,,,,40.1522,18.2261,approximate,Soleto,Lecce,,Puglia,L100000823832,G100000826898,https://www.gem.wiki/Soleto_Lecce_solar_farm_II
solar,Italy,Southern Europe,Europe,Somaglia Lodi solar farm,--,,,1.2,operating,,,PV,,,,,,,,,,,,,,,,,,,45.2613,9.4917,approximate,Somaglia,Lodi,,Lombardia,L100000823833,G100000826899,https://www.gem.wiki/Somaglia_Lodi_solar_farm
solar,Italy,Southern Europe,Europe,Soragna Parma solar farm I,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,44.8014,10.3281,approximate,Soragna,Parma,,Emilia Romagna,L100000823837,G100000826903,https://www.gem.wiki/Soragna_Parma_solar_farm_I
solar,Italy,Southern Europe,Europe,Soragna Parma solar farm II,--,,,3.0,operating,,,PV,,,,,,,,,,,,,,,,,,,44.8014,10.3281,approximate,Soragna,Parma,,Emilia Romagna,L100000823838,G100000826904,https://www.gem.wiki/Soragna_Parma_solar_farm_II
solar,Italy,Southern Europe,Europe,Sorga' Verona solar farm,--,,,1.1,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4385,10.9924,approximate,Sorga',Verona,,Veneto,L100000823839,G100000826905,https://www.gem.wiki/Sorga'_Verona_solar_farm
solar,Italy,Southern Europe,Europe,Spigno Saturnia Latina solar farm,--,,,2.1,operating,,,PV,,,,,,,,,,,,,,,,,,,41.4595,13.0126,approximate,Spigno Saturnia,Latina,,Lazio,L100000823840,G100000826906,https://www.gem.wiki/Spigno_Saturnia_Latina_solar_farm
solar,Italy,Southern Europe,Europe,Spilimbergo Pordenone solar farm I,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,45.9563,12.6597,approximate,Spilimbergo,Pordenone,,Friuli Venezia Giulia,L100000823841,G100000826907,https://www.gem.wiki/Spilimbergo_Pordenone_solar_farm_I
solar,Italy,Southern Europe,Europe,Spilimbergo Pordenone solar farm II,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,45.9563,12.6597,approximate,Spilimbergo,Pordenone,,Friuli Venezia Giulia,L100000823842,G100000826908,https://www.gem.wiki/Spilimbergo_Pordenone_solar_farm_II
solar,Italy,Southern Europe,Europe,Spilimbergo Pordenone solar farm III,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,45.9563,12.6597,approximate,Spilimbergo,Pordenone,,Friuli Venezia Giulia,L100000823843,G100000826909,https://www.gem.wiki/Spilimbergo_Pordenone_solar_farm_III
solar,Italy,Southern Europe,Europe,Spilimbergo Pordenone solar farm IV,--,,,2.5,operating,,,PV,,,,,,,,,,,,,,,,,,,45.9563,12.6597,approximate,Spilimbergo,Pordenone,,Friuli Venezia Giulia,L100000823844,G100000826910,https://www.gem.wiki/Spilimbergo_Pordenone_solar_farm_IV
solar,Italy,Southern Europe,Europe,Spinadesco Cremona solar farm I,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,45.2209,10.037,approximate,Spinadesco,Cremona,,Lombardia,L100000823845,G100000826911,https://www.gem.wiki/Spinadesco_Cremona_solar_farm_I
solar,Italy,Southern Europe,Europe,Spinadesco Cremona solar farm II,--,,,2.2,operating,,,PV,,,,,,,,,,,,,,,,,,,45.2209,10.037,approximate,Spinadesco,Cremona,,Lombardia,L100000823846,G100000826912,https://www.gem.wiki/Spinadesco_Cremona_solar_farm_II
solar,Italy,Southern Europe,Europe,Spinazzola Barletta-Andria-Trani solar farm,--,,,5.0,operating,,,PV,,,,,,,,,,,,,,,,,,,41.1802,16.1466,approximate,Spinazzola,Barletta-Andria-Trani,,Puglia,L100000823847,G100000826913,https://www.gem.wiki/Spinazzola_Barletta-Andria-Trani_solar_farm
solar,Italy,Southern Europe,Europe,Spineto solar project,--,,,8.0,operating,2013,,Assumed PV,,,,,,,,,,,,,,,,,,,40.576,15.104,approximate,,,,,L100001003907,G100001004496,https://www.gem.wiki/Spineto_solar_project
solar,Italy,Southern Europe,Europe,Spoleto Perugia solar farm,--,,,3.3,operating,,,PV,,,,,,,,,,,,,,,,,,,43.107,12.403,approximate,Spoleto,Perugia,,Umbria,L100000823848,G100000826914,https://www.gem.wiki/Spoleto_Perugia_solar_farm
solar,Italy,Southern Europe,Europe,Sternatia Lecce solar farm,--,,,6.5,operating,,,PV,,,,,,,,,,,,,,,,,,,40.1522,18.2261,approximate,Sternatia,Lecce,,Puglia,L100000823849,G100000826915,https://www.gem.wiki/Sternatia_Lecce_solar_farm
solar,Italy,Southern Europe,Europe,Stigliano Matera solar farm,--,,,2.0,operating,,,PV,,,,,,,,,,,,,,,,,,,40.4476,16.4736,approximate,Stigliano,Matera,,Basilicata,L100000823850,G100000826916,https://www.gem.wiki/Stigliano_Matera_solar_farm
solar,Italy,Southern Europe,Europe,Stradella Pavia solar farm,--,,,3.3,operating,,,PV,,,,,,,,,,,,,,,,,,,45.0369,9.1378,approximate,Stradella,Pavia,,Lombardia,L100000823851,G100000826917,https://www.gem.wiki/Stradella_Pavia_solar_farm
solar,Italy,Southern Europe,Europe,Strambino Torino solar farm,--,,,1.1,operating,,,PV,,,,,,,,,,,,,,,,,,,45.0678,7.6825,approximate,Strambino,Torino,,Piemonte,L100000823852,G100000826918,https://www.gem.wiki/Strambino_Torino_solar_farm
solar,Italy,Southern Europe,Europe,Striano Napoli solar farm,--,,,6.0,operating,,,PV,,,,,,,,,,,,,,,,,,,40.8359,14.2488,approximate,Striano,Napoli,,Campania,L100000823853,G100000826919,https://www.gem.wiki/Striano_Napoli_solar_farm
solar,Italy,Southern Europe,Europe,Sulmona L'Aquila solar farm,--,,,4.2,operating,,,PV,,,,,,,,,,,,,,,,,,,42.1369,13.6103,approximate,Sulmona,L'Aquila,,Abruzzo,L100000823855,G100000826921,https://www.gem.wiki/Sulmona_L'Aquila_solar_farm
solar,Italy,Southern Europe,Europe,Surbo Lecce solar farm,--,,,2.9,operating,,,PV,,,,,,,,,,,,,,,,,,,40.1522,18.2261,approximate,Surbo,Lecce,,Puglia,L100000823856,G100000826922,https://www.gem.wiki/Surbo_Lecce_solar_farm
solar,Italy,Southern Europe,Europe,Suvereto Livorno solar farm,--,,,6.1,operating,,,PV,,,,,,,,,,,,,,,,,,,42.7902,10.3403,approximate,Suvereto,Livorno,,Toscana,L100000823857,G100000826923,https://www.gem.wiki/Suvereto_Livorno_solar_farm
solar,Italy,Southern Europe,Europe,Taranto solar farm I,--,,,2.1,operating,,,PV,,,,,,,,,,,,,,,,,,,40.5488,17.0806,approximate,Taranto,Taranto,,Puglia,L100000823859,G100000826925,https://www.gem.wiki/Taranto_solar_farm_I
solar,Italy,Southern Europe,Europe,Taranto solar farm II,--,,,4.3,operating,,,PV,,,,,,,,,,,,,,,,,,,40.5488,17.0806,approximate,Taranto,Taranto,,Puglia,L100000823860,G100000826926,https://www.gem.wiki/Taranto_solar_farm_II
solar,Italy,Southern Europe,Europe,Tarquinia Viterbo solar farm,--,,,1.5,operating,,,PV,,,,,,,,,,,,,,,,,,,42.4937,11.9451,approximate,Tarquinia,Viterbo,,Lazio,L100000823861,G100000826927,https://www.gem.wiki/Tarquinia_Viterbo_solar_farm
solar,Italy,Southern Europe,Europe,Taurianova Reggio Di Calabria solar farm,--,,,1.3,operating,,,PV,,,,,,,,,,,,,,,,,,,38.1035,15.6398,approximate,Taurianova,Reggio di Calabria,,Calabria,L100000823862,G100000826928,https://www.gem.wiki/Taurianova_Reggio_Di_Calabria_solar_farm
solar,Italy,Southern Europe,Europe,Tempio Pausania Sassari solar farm,--,,,1.1,operating,,,PV,,,,,,,,,,,,,,,,,,,40.7233,8.561,approximate,Tempio Pausania,Sassari,,Sardegna,L100000823863,G100000826929,https://www.gem.wiki/Tempio_Pausania_Sassari_solar_farm
solar,Italy,Southern Europe,Europe,Teolo Padova solar farm,--,,,1.0,operating,,,PV,,,,,,,,,,,,,,,,,,,45.4077,11.8735,approximate,Teolo,Padova,,Veneto,L100000823864,G100000826930,https://www.gem.wiki/Teolo_Padova_solar_farm
solar,Italy,Southern Europe,Europe,Teramo solar farm I,--,,,1.0,operating,,,PV,,,,,,,,,,,,,,,,,,,42.6581,13.6979,approximate,Teramo,Teramo,,Abruzzo,L100000823866,G100000826932,https://www.gem.wiki/Teramo_solar_farm_I
solar,Italy,Southern Europe,Europe,Teramo solar farm II,--,,,1.9,operating,,,PV,,,,,,,,,,,,,,,,,,,42.6581,13.6979,approximate,Teramo,Teramo,,Abruzzo,L100000823867,G100000826933,https://www.gem.wiki/Teramo_solar_farm_II
solar,Italy,Southern Europe,Europe,Terlano - Terlan Bolzano solar farm,--,,,1.7,operating,,,PV,,,,,,,,,,,,,,,,,,,46.656,11.2302,approximate,Terlano - Terlan,Bolzano,,Trentino Alto Adige,L100000823868,G100000826934,https://www.gem.wiki/Terlano_-_Terlan_Bolzano_solar_farm
solar,Italy,Southern Europe,Europe,Terni solar farm I,--,,,1.9,operating,,,PV,,,,,,,,,,,,,,,,,,,42.654,12.4397,approximate,Terni,Terni,,Umbria,L100000823870,G100000826936,https://www.gem.wiki/Terni_solar_farm_I
solar,Italy,Southern Europe,Europe,Terni solar farm II,--,,,2.2,operating,,,PV,,,,,,,,,,,,,,,,,,,42.654,12.4397,approximate,Terni,Terni,,Umbria,L100000823871,G100000826937,https://www.gem.wiki/Terni_solar_farm_II
solar,Italy,Southern Europe,Europe,Terni solar farm III,--,,,2.3,operating,,,PV,,,,,,,,,,,,,,,,,,,42.654,12.4397,approximate,Terni,Terni,,Umbria,L100000823872,G100000826938,https://www.gem.wiki/Terni_solar_farm_III
