time,time_label,geo,geo_label,unit,unit_label,siec,siec_label,nrg_bal,nrg_bal_label,freq,freq_label,OBS_VALUE
2016,2016,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2010,2010,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2016,2016,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2017,2017,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2018,2018,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2019,2019,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2020,2020,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2021,2021,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2022,2022,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2023,2023,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2024,2024,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,84230.356
2016,2016,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,84875.353
2017,2017,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,87268.127
2018,2018,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,88079.925
2019,2019,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,85086.566
2020,2020,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,86925.925
2021,2021,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,102029.125
2022,2022,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,95683.169
2023,2023,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,88347.737
2024,2024,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_CK,Final consumption - other sectors - households - energy use - cooking,A,Annual,91799.278
2010,2010,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2011,2011,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2012,2012,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2013,2013,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2014,2014,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2015,2015,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,46157.278
2016,2016,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,45459.885
2017,2017,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,45862.002
2018,2018,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,46545.33
2019,2019,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,46714.606
2020,2020,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,48515.598
2021,2021,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,42714.908
2022,2022,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,38930.712
2023,2023,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,38816.318
2024,2024,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,40484.158
2010,2010,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,166166.201
2016,2016,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,163655.586
2017,2017,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,165103.207
2018,2018,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,167563.188
2019,2019,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,168172.583
2020,2020,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,174656.154
2021,2021,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,153773.67
2022,2022,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,140150.563
2023,2023,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,139738.746
2024,2024,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,145742.968
2010,2010,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_LE,Final consumption - other sectors - households - energy use - lighting and electrical appliances,A,Annual,0.0
