year,region,province,activity,class,consumption_GWh
2021,Piemonte,Asti,Estrazione,Estrazione di carbone (esclusa torba),5.000317
2021,Piemonte,Asti,,,0.0
2021,Piemonte,Asti,Manifatturiera,Altre industrie manifatturiere,53.3737
2021,Piemonte,Asti,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",21.80797
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,13.938986
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di altri mezzi di trasporto,1.492358
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.011209
2021,Piemonte,Asti,Estrazione,Altre attività di estrazione di minerali da cave e miniere,1.811641
2021,Piemonte,Asti,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2021,Piemonte,Asti,Costruzioni,Costruzione di edifici,1.227604
2021,Piemonte,Asti,Estrazione,Attività dei servizi di supporto all'estrazione,4.6e-05
2021,Piemonte,Asti,Manifatturiera,Industria delle bevande,25.82636
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.011568
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di prodotti chimici,3.331659
2021,Piemonte,Asti,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,6.937947
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di mobili,0.532694
2021,Piemonte,Asti,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.350873
2021,Piemonte,Asti,Manifatturiera,Metallurgia,64.269508
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,12.350368
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,59.817242
2021,Piemonte,Asti,Manifatturiera,Industria del tabacco,0.006822
2021,Piemonte,Asti,Fornitura di acqua,Gestione delle reti fognarie,0.000319
2021,Piemonte,Asti,Costruzioni,Lavori di costruzione specializzati,16.231865
2021,Piemonte,Asti,Manifatturiera,Industrie tessili,2.838412
2021,Piemonte,Asti,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.019646
2021,Piemonte,Asti,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.0
2021,Piemonte,Asti,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,0.633036
2021,Piemonte,Asti,Manifatturiera,Industrie alimentari,39.737205
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,8.024433
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di altri mezzi di trasporto,0.00734
2021,Piemonte,Biella,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.027419
2021,Piemonte,Biella,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",0.889311
2021,Piemonte,Biella,Manifatturiera,Industria del tabacco,0.019983
2021,Piemonte,Biella,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,7.284559
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,0.02934
2021,Piemonte,Biella,Costruzioni,Ingegneria civile,0.119415
2021,Piemonte,Biella,Estrazione,Altre attività di estrazione di minerali da cave e miniere,13.203638
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di mobili,5.179753
2021,Piemonte,Biella,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",16.319424
2021,Piemonte,Biella,Manifatturiera,Industrie tessili,432.779626
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,2.979782
2021,Piemonte,Biella,Fornitura di acqua,Gestione delle reti fognarie,1.665574
2021,Piemonte,Biella,Manifatturiera,Industrie alimentari,7.281391
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,6.867267
2021,Piemonte,Biella,Costruzioni,Costruzione di edifici,0.539008
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di prodotti chimici,6.25245
2021,Piemonte,Biella,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",33.324643
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di articoli in pelle e simili,0.173078
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),10.044786
2021,Piemonte,Biella,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",10.188608
2021,Piemonte,Biella,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",4.809157
2021,Piemonte,Biella,Estrazione,Estrazione di minerali metalliferi,0.397393
2021,Piemonte,Biella,Estrazione,Estrazione di carbone (esclusa torba),4.601496
2021,Piemonte,Biella,Manifatturiera,Altre industrie manifatturiere,0.912862
2021,Piemonte,Biella,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,1.036842
2021,Piemonte,Biella,Manifatturiera,Metallurgia,1.113903
2021,Piemonte,Biella,Costruzioni,Lavori di costruzione specializzati,1.98767
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di carta e di prodotti di carta,0.574499
2021,Piemonte,Biella,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",1.367606
2021,Piemonte,Biella,,,0.0
2021,Piemonte,Biella,Estrazione,Estrazione di minerali metalliferi non ferrosi,4.3e-05
2021,Piemonte,Biella,Estrazione,Attività dei servizi di supporto all'estrazione,0.0
2021,Piemonte,Biella,Manifatturiera,Stampa e riproduzione di supporti registrati,1.935283
2021,Piemonte,Biella,Manifatturiera,Industria delle bevande,17.564243
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,21.123781
2021,Piemonte,Biella,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.075331
2021,Piemonte,Cuneo,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.001438
2021,Piemonte,Cuneo,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",53.743431
2021,Piemonte,Cuneo,,,0.0
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,325.0546
2021,Piemonte,Cuneo,Costruzioni,Ingegneria civile,7.797353
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0.329111
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di carta e di prodotti di carta,341.08063
2021,Piemonte,Cuneo,Estrazione,Altre attività di estrazione di minerali da cave e miniere,28.332002
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,58.148973
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di articoli in pelle e simili,4.29923
2021,Piemonte,Cuneo,Estrazione,Attività dei servizi di supporto all'estrazione,0.000664
2021,Piemonte,Cuneo,Costruzioni,Costruzione di edifici,5.542947
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),88.080004
2021,Piemonte,Cuneo,Manifatturiera,Altre industrie manifatturiere,1.939771
2021,Piemonte,Cuneo,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,2.713242
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di altri mezzi di trasporto,30.720972
2021,Piemonte,Cuneo,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,56.452872
2021,Piemonte,Cuneo,Estrazione,Estrazione di carbone (esclusa torba),0.047923
2021,Piemonte,Cuneo,Manifatturiera,Industria del tabacco,0.008378
2021,Piemonte,Cuneo,Manifatturiera,Metallurgia,321.820955
2021,Piemonte,Cuneo,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",3.320616
2021,Piemonte,Cuneo,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",27.127788
2021,Piemonte,Cuneo,Fornitura di acqua,Gestione delle reti fognarie,0.353808
2021,Piemonte,Cuneo,Manifatturiera,Industrie alimentari,564.705726
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,53.169888
2021,Piemonte,Cuneo,Manifatturiera,Industrie tessili,38.283186
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,11.521378
2021,Piemonte,Cuneo,Manifatturiera,Stampa e riproduzione di supporti registrati,13.91705
2021,Piemonte,Cuneo,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.016327
2021,Piemonte,Cuneo,Costruzioni,Lavori di costruzione specializzati,9.983315
2021,Piemonte,Cuneo,Manifatturiera,Industria delle bevande,132.189611
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di prodotti chimici,180.791908
2021,Piemonte,Cuneo,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",24.121618
2021,Piemonte,Cuneo,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",95.701694
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,232.961969
2021,Piemonte,Cuneo,Manifatturiera,Fabbricazione di mobili,4.557094
2021,Piemonte,Cuneo,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",60.396795
2021,Piemonte,Cuneo,Estrazione,Estrazione di minerali metalliferi,0.0
2021,Piemonte,Novara,Estrazione,Estrazione di carbone (esclusa torba),0.001949
2021,Piemonte,Novara,Manifatturiera,Industria del tabacco,0.01015
2021,Piemonte,Novara,Estrazione,Estrazione di petrolio greggio e di gas naturale,5.086076
2021,Piemonte,Novara,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,10.220082
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,336.751297
2021,Piemonte,Novara,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",67.630257
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,53.468615
2021,Piemonte,Novara,Manifatturiera,Stampa e riproduzione di supporti registrati,5.753971
2021,Piemonte,Novara,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",23.974812
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di altri mezzi di trasporto,37.094597
2021,Piemonte,Novara,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.0
2021,Piemonte,Novara,Manifatturiera,Metallurgia,24.616438
2021,Piemonte,Novara,Costruzioni,Ingegneria civile,4.417207
2021,Piemonte,Novara,Costruzioni,Costruzione di edifici,7.668958
2021,Piemonte,Novara,Manifatturiera,Industrie alimentari,122.835597
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),101.666843
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di articoli in pelle e simili,2.424913
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di mobili,0.622761
2021,Piemonte,Novara,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,2.162107
2021,Piemonte,Novara,Estrazione,Estrazione di minerali metalliferi,0.0
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,28.326702
2021,Piemonte,Novara,Manifatturiera,Industria delle bevande,0.945917
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,95.009243
2021,Piemonte,Novara,Costruzioni,Lavori di costruzione specializzati,5.493873
2021,Piemonte,Novara,Manifatturiera,Altre industrie manifatturiere,7.766894
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di prodotti chimici,213.924362
2021,Piemonte,Novara,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",1.082064
2021,Piemonte,Novara,,,0.0
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di carta e di prodotti di carta,149.9914
2021,Piemonte,Novara,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",25.375238
2021,Piemonte,Novara,Fornitura di acqua,Gestione delle reti fognarie,0.075606
2021,Piemonte,Novara,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",8.740231
2021,Piemonte,Novara,Estrazione,Attività dei servizi di supporto all'estrazione,8e-06
2021,Piemonte,Novara,Estrazione,Altre attività di estrazione di minerali da cave e miniere,5.289255
2021,Piemonte,Novara,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",26.363223
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,64.329736
2021,Piemonte,Novara,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,3.224171
2021,Piemonte,Novara,Manifatturiera,Industrie tessili,36.840932
2021,Piemonte,Torino,,,0.0
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di articoli in pelle e simili,4.605258
2021,Piemonte,Torino,Costruzioni,Costruzione di edifici,13.471961
2021,Piemonte,Torino,Manifatturiera,Altre industrie manifatturiere,118.462627
2021,Piemonte,Torino,Fornitura di acqua,"Raccolta, trattamento e fornitura di acqua",237.607553
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di prodotti chimici,89.537553
2021,Piemonte,Torino,Manifatturiera,Stampa e riproduzione di supporti registrati,34.084829
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),796.766218
2021,Piemonte,Torino,Manifatturiera,Industrie alimentari,233.493588
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di carta e di prodotti di carta,257.261336
2021,Piemonte,Torino,Estrazione,Estrazione di minerali metalliferi,0.007338
2021,Piemonte,Torino,Fornitura di acqua,Gestione delle reti fognarie,4.913883
2021,Piemonte,Torino,Manifatturiera,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",748.906917
2021,Piemonte,Torino,Estrazione,Estrazione di minerali metalliferi non ferrosi,0.030291
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,32.490809
2021,Piemonte,Torino,Manifatturiera,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",13.533328
2021,Piemonte,Torino,Fornitura di energia,"Produzione, trasmissione e distribuzione di energia elettrica",136.657759
2021,Piemonte,Torino,Estrazione,Estrazione di carbone (esclusa torba),2.601229
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,49.626779
2021,Piemonte,Torino,Manifatturiera,Industrie tessili,30.529281
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di macchinari ed apparecchiature nca,323.778911
2021,Piemonte,Torino,Costruzioni,Ingegneria civile,8.075816
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di mobili,6.982262
2021,Piemonte,Torino,Manifatturiera,Confezione di articoli di abbigliamento; confezione di articoli in pelle e pelliccia,12.477154
2021,Piemonte,Torino,Fornitura di acqua,"Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali",56.278593
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di altri mezzi di trasporto,105.453745
2021,Piemonte,Torino,Manifatturiera,Industria del legno e dei prodotti in legno e sughero (esclusi i mobili); fabbricazione di articoli in paglia e materiali da intreccio,27.590719
2021,Piemonte,Torino,Manifatturiera,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",66.313023
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,48.66736
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,122.171714
2021,Piemonte,Torino,Manifatturiera,Industria del tabacco,0.232825
2021,Piemonte,Torino,Costruzioni,Lavori di costruzione specializzati,24.902352
2021,Piemonte,Torino,Manifatturiera,Industria delle bevande,30.390386
2021,Piemonte,Torino,Manifatturiera,Metallurgia,198.101481
2021,Piemonte,Torino,Manifatturiera,Fabbricazione di articoli in gomma e materie plastiche,329.6995
2021,Piemonte,Torino,Estrazione,Estrazione di petrolio greggio e di gas naturale,0.160043
2021,Piemonte,Torino,Estrazione,Altre attività di estrazione di minerali da cave e miniere,18.935252
2021,Piemonte,Torino,Estrazione,Attività dei servizi di supporto all'estrazione,0.016807
2021,Piemonte,Verbano-Cusio-Ossola,Manifatturiera,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,32.841753
