node_id,lon,lat,sslm_m
106799,17.75136,40.39689,63
106800,11.87432,46.03090,328
106801,9.16226,45.19690,81
106802,7.55461,45.06366,304
106803,10.69860,43.55030,48
106804,12.43543,45.99563,584
106805,12.98461,42.56071,934
106806,7.34528,45.32143,855
106807,10.52964,43.53655,62
106808,9.33912,40.48113,787
106809,12.11434,45.39828,2
106810,10.49570,43.35402,24
106811,9.64118,45.30234,63
106812,14.62583,42.19542,10
106813,12.42439,45.95914,54
106814,12.17792,45.49677,5
106815,10.56047,45.11614,26
106816,9.59853,45.31471,62
106817,12.77786,38.12116,382
106818,9.14631,39.29617,52
106819,10.94091,44.27163,812
106820,16.18820,40.84910,361
106821,14.39910,42.23973,252
106822,9.32350,45.26528,82
106823,12.51779,41.62977,36
106824,10.09941,45.89823,1378
106825,13.28411,42.29814,814
106826,10.74977,44.26468,886
106827,16.66965,40.35915,119
106828,11.66505,46.20906,1380
106829,14.67984,37.35391,103
106830,13.29507,42.30450,832
106831,10.68209,46.41456,1999
106832,10.30093,45.66457,1148
106833,8.52951,45.67651,329
106834,10.64380,43.33177,31
106835,17.28837,40.42323,10
106836,10.33926,43.58359,3
106837,12.77259,43.23393,470
106838,12.32581,46.27572,1226
106839,14.12321,42.49207,20
106840,10.74200,45.86987,659
106841,9.15305,45.10123,60
106842,9.54658,45.33225,67
106843,10.61558,44.38249,375
106844,10.80271,43.36070,68
106845,11.94376,44.54348,2
106846,14.28894,42.35060,90
106847,10.61346,43.26613,72
106848,7.39134,44.56316,563
106849,9.05888,45.46786,128
106850,15.06587,37.40756,4
106851,12.23561,44.55823,0
106852,12.70177,46.46571,1221
106853,13.09667,46.14570,190
106854,14.79383,37.66459,249
106855,9.28700,40.57101,765
106856,14.35331,42.23673,286
106857,12.72030,45.98580,39
106858,12.78184,46.06448,114
106859,13.28284,42.31277,736
106860,12.20264,45.50316,2
106861,14.79181,37.50152,76
106862,10.83754,43.14318,345
106863,11.01244,43.88889,38
106864,11.94889,44.10197,378
106865,10.30880,45.53430,156
106866,12.03548,43.94569,384
106867,12.48587,46.26473,564
106868,8.75492,46.07784,939
106869,13.86057,42.31640,728
106870,13.53457,43.43100,45
106871,12.09631,45.06774,-1
106872,15.25775,41.34210,446
106873,9.83225,44.12460,27
106874,10.35706,46.35176,948
106875,9.33489,45.73442,436
106876,13.10172,46.17521,164
106877,16.20818,40.90815,313
106878,9.95902,44.11571,29
106879,10.42823,43.65203,-1
106880,14.36795,41.95969,352
106881,13.53964,46.14373,296
106882,14.62815,42.12821,128
106883,13.11624,46.28673,200
106884,13.25066,46.15000,158
106885,9.87577,46.26924,980
106886,16.60626,38.90178,264
106887,14.39110,41.82942,844
106888,10.60275,43.35732,191
106889,11.05868,44.12883,637
106890,12.31855,41.79824,1
106891,12.75065,45.65885,-2
106892,13.56151,46.17430,495
106893,12.57417,45.86694,13
106894,11.88278,43.44471,262
106895,13.58833,46.49555,760
106896,12.50858,44.07009,17
106897,12.95703,38.00072,155
106898,11.06095,43.16354,478
106899,15.82662,40.63453,650
106900,14.57675,42.05324,158
106901,10.97278,45.81225,368
106902,14.81517,37.60464,157
106903,14.40295,42.23378,239
106904,10.66051,44.22839,840
106905,9.25663,45.47682,120
106906,14.97989,37.33077,24
106907,11.05914,46.17500,1056
106908,10.58108,44.32906,1144
106909,16.22901,41.21391,169
106910,13.65888,45.78404,184
106911,13.87478,37.99168,6
106912,8.98106,44.55750,398
106913,10.99721,44.21597,620
106914,14.34240,37.01600,8
106915,9.55765,45.61600,182
106916,14.08923,42.46022,50
106917,11.64979,45.34076,29
106918,10.71867,45.56979,281
106919,8.91859,45.15384,85
106920,12.87799,37.78047,489
106921,8.62021,45.45087,159
106922,13.27042,46.21792,235
106923,14.38428,41.00766,27
106924,9.73644,40.58542,1
106925,8.91648,44.47715,69
106926,14.43207,41.82099,700
106927,14.73876,41.56071,585
106928,10.53161,44.19553,1243
106929,10.29872,44.76769,83
106930,13.18748,43.33664,531
106931,13.93364,42.60925,129
106932,9.48497,45.66515,160
106933,13.30046,46.08275,109
106934,8.42118,45.76368,295
106935,8.14604,44.44203,375
106936,12.86351,41.59248,82
106937,10.81615,44.36083,726
106938,15.64281,40.85464,461
106939,11.22189,44.18772,702
106940,13.34000,42.32487,1001
106941,14.72835,36.98797,665
106942,11.31631,44.51824,41
106943,10.66866,43.13733,169
106944,10.85320,43.15221,590
106945,13.87140,42.95593,42
106946,11.04168,43.89436,41
106947,13.94468,42.06459,405
106948,11.64409,44.09867,270
106949,10.87120,46.48833,1480
106950,10.83664,43.18572,285
106951,10.34329,43.58920,2
106952,15.64613,40.85267,458
106953,11.40627,43.23977,171
106954,10.93978,43.22401,567
106955,9.03362,45.04219,70
106956,10.59365,43.38113,236
106957,13.87857,42.60611,160
106958,12.68222,37.65326,35
106959,10.65258,43.47128,269
106960,8.82797,45.77859,364
106961,12.77579,45.92073,21
106962,10.59622,43.34868,156
106963,10.55961,43.47684,136
106964,9.28077,45.70622,319
106965,15.49901,40.58937,432
106966,11.75476,45.29922,2
106967,13.74236,42.62969,232
106968,10.64952,43.47101,296
106969,13.14094,42.92042,1215
106970,10.29603,44.77733,75
106971,15.27432,38.18372,50
106972,14.80518,37.65201,248
106973,8.22707,45.43147,184
106974,8.16156,44.38944,652
106975,8.45530,45.88375,1403
106976,15.81925,41.85213,16
106977,13.89937,42.68744,131
106978,14.21730,42.36072,77
106979,12.86717,45.63545,-2
106980,9.34788,45.48692,116
106981,14.03544,42.60234,36
106982,12.05675,43.79638,1159
106983,10.70525,43.66842,26
106984,9.33170,45.29186,86
106985,12.23174,44.45754,0
106986,14.63960,40.71661,517
106987,12.47316,46.01011,32
106988,10.50637,43.38347,77
106989,13.79748,45.58926,6
106990,11.00816,44.19865,334
106991,12.51990,44.04273,11
106992,11.96500,45.69267,45
106993,15.81434,40.63122,660
106994,14.64457,36.77480,80
106995,13.82300,42.63952,213
106996,14.95947,38.05109,368
106997,15.97595,39.99579,392
106998,10.72154,44.24807,858
106999,16.02405,39.97403,347
107000,10.18761,45.04182,27
107001,9.67542,44.28362,270
107002,13.19623,45.77767,1
107003,11.96717,46.79068,956
107004,12.68032,42.36971,432
107005,15.38448,40.86660,418
107006,16.23019,38.95395,108
107007,10.56595,43.05822,39
107008,15.04402,37.47140,28
107009,10.68312,44.40985,411
107010,15.33508,41.49294,170
107011,10.53510,43.54021,56
107012,10.69185,45.42383,88
107013,11.03755,44.11790,498
107014,10.31571,43.68145,8
107015,13.90142,42.43467,371
107016,14.55414,41.99151,586
107017,8.87863,45.57364,201
107018,13.33408,45.97366,56
107019,12.65763,45.62674,-3
107020,8.66143,44.41284,228
107021,8.67518,45.74228,272
107022,9.43871,45.33187,83
107023,12.13510,43.77603,680
107024,11.45984,45.26659,12
107025,12.81128,45.63313,-1
107026,10.28213,44.66826,209
107027,12.06004,43.96653,437
107028,11.97658,45.25072,2
107029,11.36170,46.33626,914
107030,8.18782,45.41133,213
107031,12.41814,41.65753,8
107032,11.24473,46.48459,608
107033,14.94277,36.75128,24
107034,16.87999,41.03601,90
107035,13.02315,46.05904,98
107036,13.39904,46.08942,126
107037,10.92301,44.23708,764
107038,10.42578,43.99712,353
107039,14.96181,41.82064,189
107040,9.26323,45.69812,296
107041,13.86764,42.30622,600
107042,12.05177,43.88529,404
107043,10.69294,43.25666,367
107044,13.46178,46.09071,220
107045,7.52258,44.52916,451
107046,10.19004,42.73777,51
107047,13.03634,45.96468,41
107048,13.01239,46.38723,306
107049,10.81336,43.36324,74
107050,8.85578,40.01066,39
107051,13.35252,46.02554,87
107052,13.93085,42.72546,50
107053,11.51065,44.48636,32
107054,10.56540,43.25894,13
107055,9.44160,46.15444,248
107056,15.71716,40.59830,772
107057,14.70460,38.11803,11
107058,10.27537,44.48106,612
107059,13.88677,42.31282,545
107060,10.49672,43.62048,5
107061,11.53196,45.37340,16
107062,8.38111,45.76055,470
107063,7.48811,44.41059,539
107064,8.84318,45.46638,137
107065,10.78588,46.57237,1445
107066,14.77448,41.54879,441
107067,9.77633,45.52620,121
107068,12.68003,45.80012,3
107069,7.36434,44.89609,340
107070,14.27450,42.22422,411
107071,8.49335,45.65142,267
107072,10.80300,44.27782,468
107073,10.61432,43.20345,41
107074,15.28969,41.50040,151
107075,9.20796,45.60077,184
107076,12.07764,43.77364,1020
107077,12.89458,41.47892,15
107078,13.89873,42.21156,219
107079,13.83858,45.59145,122
107080,17.10709,39.22570,11
107081,10.35171,46.05050,382
107082,10.55623,43.51099,97
107083,12.00810,43.92978,531
107084,10.15534,44.95783,35
107085,9.18668,45.43329,113
107086,10.57949,43.56153,67
107087,14.92742,37.44189,26
107088,11.13889,46.39779,965
107089,12.51665,41.69083,107
107090,9.55643,45.35924,71
107091,14.86547,41.58712,714
107092,8.71059,40.65076,317
107093,11.39821,46.49690,439
107094,10.45885,43.77943,74
107095,14.37900,42.22415,242
107096,8.98623,45.78825,354
107097,12.08424,43.96836,267
107098,15.64365,40.85259,463
107099,9.18462,45.68385,249
107100,8.01247,45.53647,358
107101,14.22232,42.10065,316
107102,10.62293,43.31099,247
107103,15.24603,40.57968,328
107104,11.53744,42.36009,14
107105,14.12001,42.50602,25
107106,11.07012,46.25621,400
107107,13.39755,45.93434,39
107108,15.99888,40.15891,955
107109,14.04771,42.05921,1236
107110,10.75719,43.45985,100
107111,14.14593,42.33840,109
107112,9.13959,44.50073,715
107113,8.19479,45.71261,1140
107114,16.51197,41.12734,201
107115,9.50389,45.08373,50
107116,13.38581,41.37591,23
107117,11.65646,44.37168,72
107118,11.56911,43.86258,311
107119,9.45265,45.50936,119
107120,10.65280,43.77720,8
107121,9.16543,45.27587,87
107122,10.94754,43.23039,423
107123,14.31938,42.37121,122
107124,13.60509,37.66549,639
107125,15.67304,38.00166,309
107126,9.35581,45.60918,186
107127,13.89469,42.68497,97
107128,10.54644,46.63265,1419
107129,11.29928,46.54053,1264
107130,13.41073,46.01670,114
107131,12.74816,45.63953,-4
107132,14.86889,41.63867,505
107133,12.76536,42.07387,286
107134,13.81666,41.98695,834
107135,11.52120,45.86442,1042
107136,10.99318,46.65079,538
107137,10.87521,43.32448,144
107138,16.31293,40.54223,577
107139,10.59805,43.29406,75
107140,10.78662,43.29330,271
107141,10.21741,42.74203,10
107142,12.73424,45.54393,-3
107143,8.75071,46.06620,809
107144,14.79380,37.66380,251
107145,12.84044,37.80806,216
107146,12.36093,43.28690,229
107147,13.25388,46.17632,175
107148,9.91037,44.17548,68
107149,11.40643,44.34577,186
107150,18.02027,40.05865,44
107151,13.02136,46.19695,190
107152,10.63310,44.23484,917
107153,12.94740,46.43919,838
107154,11.71390,44.21283,422
107155,8.76955,45.72499,331
107156,14.59802,42.03556,290
107157,10.91825,43.69295,60
107158,16.45039,38.92532,218
107159,14.87616,41.61938,667
107160,10.61995,43.43488,444
107161,13.54067,46.14449,382
107162,15.30603,37.88597,172
107163,11.88794,46.01193,267
107164,8.38568,45.85970,408
107165,12.36903,41.96267,99
107166,9.14042,40.12733,354
107167,10.51882,43.42648,93
107168,13.79860,41.80037,1241
107169,8.58029,40.71349,274
107170,12.45527,46.49002,761
107171,10.58437,43.29648,98
107172,7.49684,45.74358,502
107173,13.52180,37.28781,29
107174,11.05621,43.80640,49
107175,9.00679,45.32680,101
107176,9.42989,45.59102,184
107177,8.47235,45.93580,197
107178,13.17319,41.50987,74
107179,16.01064,40.79856,304
107180,11.82850,42.26161,225
107181,8.26896,44.30878,423
107182,14.17633,42.22232,370
107183,15.38098,41.38910,288
107184,10.66994,43.06364,33
107185,12.96901,46.52909,668
107186,14.49714,40.94331,28
107187,13.22247,45.78850,-2
107188,8.73358,46.04993,310
107189,13.20237,46.14121,152
107190,10.21912,45.89421,266
107191,16.23608,40.58991,240
107192,9.31007,44.60966,514
107193,7.72564,45.20606,250
107194,10.54228,43.53366,104
107195,13.51749,43.28992,133
107196,13.96622,42.61013,213
107197,10.56953,43.42970,190
107198,12.55454,45.90842,17
107199,12.12322,43.23860,657
107200,13.13354,45.87265,11
107201,11.92641,45.40459,8
107202,14.19550,42.40849,131
107203,13.84902,42.65267,340
107204,12.57707,46.07161,168
107205,13.21116,45.92560,28
107206,13.89171,41.87000,1225
107207,12.08044,43.86946,439
107208,9.72460,45.67994,238
107209,13.29397,45.76530,-5
107210,10.50813,43.34830,36
107211,14.49665,40.94355,28
107212,8.34051,45.75103,703
107213,11.18513,44.54239,39
107214,8.52048,45.85756,665
107215,10.72594,43.29607,187
107216,8.76113,44.77562,178
107217,10.67797,43.52503,138
107218,10.37095,42.75157,27
107219,12.40852,44.12826,8
107220,14.45024,42.20050,130
107221,9.10176,45.51625,139
107222,11.46182,44.46010,52
107223,13.78896,37.94517,45
107224,12.73090,45.62269,-2
107225,10.61377,43.54491,61
107226,14.93385,37.06375,490
107227,13.05578,45.94918,34
107228,15.73042,40.41005,670
107229,12.00287,43.85252,674
107230,14.07648,41.01450,11
107231,10.55661,43.46634,131
107232,13.66677,43.34947,22
107233,14.28020,42.14591,381
107234,11.92847,44.12711,212
107235,7.63730,44.99031,233
107236,13.84861,42.62308,92
107237,16.00006,40.27414,560
107238,13.27704,42.30658,811
107239,8.22624,45.59616,297
107240,13.71310,45.70822,2
107241,7.62982,43.82771,35
107242,11.60451,45.88408,978
107243,10.79917,46.48144,2541
107244,10.60864,43.23777,82
107245,14.50683,42.02286,234
107246,7.45298,45.69415,1761
107247,14.22553,40.85582,210
107248,11.30604,42.94810,101
107249,10.92982,43.73640,29
107250,10.75986,45.15233,25
107251,12.45431,43.93736,478
107252,8.32617,46.24262,521
107253,13.76601,42.67014,315
107254,8.78391,45.93496,293
107255,16.11977,40.88216,392
107256,10.65108,43.89922,131
107257,7.99824,44.55896,420
107258,10.10397,45.54963,132
107259,12.61582,46.02349,108
107260,14.38800,42.27136,213
107261,11.95795,44.02863,432
107262,11.71168,44.36768,43
107263,14.46057,40.74843,6
107264,15.47135,41.21900,306
107265,14.63272,42.17746,68
107266,13.75568,42.61435,152
107267,14.28576,42.20006,357
107268,11.75715,42.12528,7
107269,14.65756,42.16683,80
107270,14.42026,42.21460,264
107271,11.00769,45.43012,51
107272,11.85994,44.17073,426
107273,10.41152,46.46312,1348
107274,13.34822,42.29208,1144
107275,13.54417,37.52526,527
107276,13.87438,41.90709,1118
107277,10.61171,43.35698,195
107278,12.94054,41.47608,10
107279,11.93203,45.51589,15
107280,13.16117,46.24738,297
107281,10.63637,43.50111,211
107282,10.46316,45.11052,25
107283,10.49354,43.69889,5
107284,8.98546,41.04398,156
107285,13.93894,42.01575,471
107286,12.81131,46.00191,52
107287,13.93130,42.62026,70
107288,12.59658,45.96102,30
107289,10.49858,43.54583,90
107290,16.83605,41.11793,14
107291,10.32603,44.77349,70
107292,14.23146,42.39009,125
107293,14.69052,41.56826,623
107294,10.11659,45.31143,59
107295,10.60471,43.28098,73
107296,12.07322,43.97074,323
107297,9.00285,45.00526,86
107298,14.31220,42.11812,165
107299,11.68029,45.92719,1124
107300,13.01679,46.09092,113
107301,9.70322,45.09289,47
107302,10.31448,44.60684,362
107303,10.64768,43.06853,102
107304,12.53621,46.08211,857
107305,10.66944,43.06482,39
107306,8.83920,45.83690,364
107307,10.53621,43.29391,15
107308,13.66180,42.27807,747
107309,11.15492,44.71802,16
107310,7.37390,45.75637,870
107311,7.39468,45.31605,686
107312,8.24541,45.81499,451
107313,14.71842,40.94226,1509
107314,10.89952,44.18844,728
107315,8.17690,44.07450,40
107316,12.84928,37.62748,97
107317,11.06320,46.32482,499
107318,10.87961,43.32826,94
107319,12.54238,45.91914,18
107320,11.99629,43.90973,672
107321,12.44227,45.96698,49
107322,10.63117,43.03886,18
107323,8.03066,44.92856,161
107324,13.79680,42.63701,269
107325,10.80250,44.27581,476
107326,13.40267,45.80720,5
107327,13.05736,37.75863,134
107328,10.51810,43.82755,13
107329,13.79777,42.79785,133
107330,12.71835,45.61756,-1
107331,9.87379,44.38030,262
107332,9.27770,40.12066,989
107333,11.58628,46.59411,760
107334,12.45333,44.04153,40
107335,11.60373,44.15147,647
107336,14.90145,41.63984,475
107337,12.76759,46.22252,296
107338,15.67070,40.61078,728
107339,14.59306,42.15190,163
107340,9.85339,44.19417,44
107341,15.74135,38.23603,629
107342,10.67036,44.71172,37
107343,14.69280,42.16624,32
107344,10.33677,43.76494,0
107345,11.59434,44.85843,8
107346,8.93402,45.19287,93
107347,14.44411,41.98732,447
107348,10.38317,45.64750,372
107349,13.83278,45.60213,18
107350,12.34566,45.45548,-1
107351,14.37979,42.22712,228
107352,10.10198,45.73292,333
107353,16.36047,40.58232,128
107354,13.37925,41.35087,5
107355,10.70007,43.17718,376
107356,8.70566,45.57820,148
107357,15.00067,41.96117,6
107358,12.31361,46.26281,500
107359,10.80195,44.37431,726
107360,14.15720,42.41050,16
107361,14.41357,42.17486,129
107362,14.03366,42.60133,52
107363,14.78783,41.56600,332
107364,15.89182,41.63964,56
107365,11.39459,44.68678,15
107366,12.03801,43.75964,701
107367,10.62964,43.16868,116
107368,8.37278,45.83524,471
107369,11.78118,44.21182,138
107370,10.56776,43.09049,114
107371,15.06244,37.43842,7
107372,10.54645,44.39591,607
107373,14.58820,42.20523,28
107374,14.36980,42.18340,275
107375,11.98264,43.90164,729
107376,12.62545,42.08380,47
107377,11.53564,43.55175,138
107378,14.32051,41.87163,1088
107379,12.74154,41.93309,67
107380,8.36337,45.81106,434
107381,12.08956,43.89390,346
107382,10.66879,43.05982,29
107383,11.06017,43.89166,47
107384,6.90296,45.08359,1169
107385,12.28034,46.19074,403
107386,11.92990,44.00618,226
107387,12.51191,43.03575,182
107388,13.03287,46.15813,151
107389,12.74735,45.56227,-2
107390,14.37113,41.01882,40
107391,7.78568,44.87579,247
107392,15.25680,41.34306,446
107393,12.32313,42.04424,147
107394,12.45551,42.00925,85
107395,10.40844,43.82991,10
107396,13.77251,42.61727,147
107397,15.65971,41.05894,244
107398,11.93234,43.34616,283
107399,10.52261,43.47482,95
107400,11.71949,45.76360,113
107401,10.76684,44.74751,32
107402,9.88493,44.10645,18
107403,10.79209,44.25533,665
107404,12.78091,46.16662,232
107405,15.82588,40.63968,654
107406,8.89565,45.56112,191
107407,16.61420,41.17526,53
107408,10.57438,44.29114,1104
107409,9.62028,44.26117,417
107410,10.46731,43.47403,58
107411,14.69835,41.59126,674
107412,15.55303,40.19810,354
107413,10.56317,43.57176,68
107414,15.50987,40.77758,955
107415,10.97284,45.74522,159
107416,11.93979,45.29260,1
107417,14.71028,42.13431,92
107418,14.68452,42.15560,63
107419,13.42556,41.32550,4
107420,12.87611,46.04837,82
107421,15.35404,38.18596,48
107422,12.92378,42.84555,413
107423,10.55392,46.63414,1289
107424,7.55519,44.35526,559
107425,13.28232,45.88050,14
107426,12.37530,43.19710,549
107427,13.50267,43.57463,48
107428,10.61215,43.35165,149
107429,10.56254,43.47885,191
107430,10.75385,43.34504,62
107431,16.79219,39.13480,297
107432,10.81865,44.39627,713
107433,11.61857,45.86809,989
107434,12.82931,45.76353,-2
107435,14.61051,41.83279,575
107436,11.68769,44.12907,349
107437,14.60568,41.79374,527
107438,14.71631,41.28295,556
107439,14.43952,42.25461,182
107440,12.77945,45.62841,-3
107441,12.52939,41.72076,110
107442,16.38352,38.82827,602
107443,12.79893,45.62065,-2
107444,10.99428,44.34015,804
107445,10.75918,43.37118,198
107446,14.35281,41.86696,1095
107447,12.02990,43.97730,634
107448,10.56305,43.10184,80
107449,12.80512,41.42775,7
107450,12.43117,46.00526,894
107451,7.22024,44.81800,518
107452,9.57555,45.99041,972
107453,10.41886,44.60844,201
107454,12.94453,46.01325,68
107455,10.72563,44.34790,821
107456,11.71870,44.19543,124
107457,9.49901,40.95304,44
107458,13.63524,37.65918,559
107459,11.70392,42.83321,420
107460,8.46227,45.66478,285
107461,13.29103,42.61688,909
107462,12.42929,44.03556,56
107463,13.27826,45.97045,54
107464,11.05480,43.80533,47
107465,12.50769,44.01300,50
107466,15.37664,41.27378,268
107467,13.08829,46.16812,160
107468,11.20459,43.14385,292
107469,14.41935,42.25519,211
107470,12.08669,43.85919,480
107471,15.14022,41.29986,802
107472,11.44498,43.18403,159
107473,14.79728,41.55784,511
107474,11.16679,43.84889,52
107475,9.76717,44.19534,97
107476,14.24924,42.24510,376
107477,10.70705,45.41634,80
107478,12.70570,45.97086,26
107479,9.17621,45.71529,317
107480,12.85106,42.39395,387
107481,9.28491,45.41440,98
107482,11.57804,46.55436,1314
107483,12.63535,41.80209,155
107484,14.20122,42.44091,8
107485,11.19186,43.82143,42
107486,11.49666,44.19207,324
107487,11.74644,42.52421,360
107488,13.49880,42.70368,812
107489,8.18185,45.00832,149
107490,15.42517,38.22838,46
107491,10.57262,43.40142,394
107492,14.25122,42.19999,467
107493,12.95981,46.13943,157
107494,10.37213,44.91473,28
107495,11.58781,45.41706,19
107496,15.79615,41.11077,143
107497,14.35116,40.58445,98
107498,12.23276,44.44918,0
107499,14.81733,40.91609,318
107500,13.93492,42.61885,71
107501,10.93075,44.19595,652
107502,13.53386,41.53478,90
107503,10.60230,43.31117,158
107504,10.23493,45.66265,682
107505,11.10779,43.36738,232
107506,11.78724,45.32483,9
107507,10.50834,43.29287,-1
107508,17.32908,40.92032,21
107509,10.17168,42.79265,272
107510,8.50036,45.86477,803
107511,7.53647,44.48161,461
107512,16.20440,40.44302,943
107513,12.44279,41.90200,56
107514,12.50104,41.63343,50
107515,10.72647,43.12365,122
107516,14.83511,41.54014,529
107517,10.51037,43.34041,29
107518,10.87076,45.34595,42
107519,10.33453,44.68009,156
107520,12.95512,45.96045,39
107521,9.58645,40.80974,143
107522,12.51572,45.69971,3
107523,11.66896,46.71764,587
107524,10.74811,43.39964,327
107525,9.17048,45.61093,192
107526,8.89608,44.98972,79
107527,8.90278,45.73218,318
107528,8.50863,45.30927,115
107529,13.17595,45.79091,1
107530,12.97775,46.02142,72
107531,12.94077,45.95568,41
107532,8.59428,45.22572,105
107533,15.32766,40.97547,853
107534,10.44337,43.65589,1
107535,9.68323,40.62866,13
107536,14.33183,42.20102,288
107537,7.31342,45.83523,1541
107538,9.19269,45.25539,83
107539,12.13759,44.42889,-1
107540,13.45523,46.10691,148
107541,13.02206,45.74600,4
107542,10.62548,43.30806,249
107543,9.00889,44.99864,92
107544,15.24084,40.60019,357
107545,10.29613,44.11738,606
107546,16.22960,39.29380,321
107547,13.95959,37.48849,460
107548,10.38013,43.79245,-1
107549,8.75114,46.06734,817
107550,11.39836,43.63209,695
107551,11.03485,43.21068,420
107552,14.72115,42.12882,5
107553,11.27001,44.54159,39
107554,14.85900,37.81290,987
107555,9.24406,44.52034,702
107556,15.96604,41.12589,158
107557,10.67251,43.33261,44
107558,12.52434,41.97194,59
107559,12.68710,45.94081,21
107560,13.39192,42.34058,627
107561,10.84888,43.15205,604
107562,6.87508,44.94768,2022
107563,14.79157,38.12167,482
107564,12.32349,41.86689,53
107565,11.74075,43.77440,529
107566,13.43832,37.80693,456
107567,14.88056,41.61417,652
107568,14.06119,42.59199,37
107569,10.26986,44.48206,612
107570,14.68021,41.81522,621
107571,14.71515,42.17311,0
107572,13.93285,42.44813,385
107573,12.12666,44.93235,0
107574,10.84487,44.52563,139
107575,8.70602,45.79599,247
107576,9.71971,45.58143,158
107577,7.30050,44.44744,818
107578,7.53418,44.61284,370
107579,11.44001,46.05525,388
107580,11.06382,44.61729,35
107581,10.26583,43.99962,117
107582,16.64809,40.67967,354
107583,11.28592,43.61864,179
107584,10.69724,43.26489,183
107585,10.70096,44.34041,731
107586,8.08326,45.54813,368
107587,12.01673,45.43551,3
107588,12.57617,45.93679,19
107589,12.50542,45.92559,20
107590,13.33275,46.03984,88
107591,13.91895,41.43804,46
107592,15.14956,37.56123,90
107593,8.01253,45.53634,358
107594,12.65427,45.90888,15
107595,13.21972,41.49476,36
107596,10.54183,43.90734,51
107597,13.11698,45.88540,12
107598,8.27944,46.11505,297
107599,10.60319,43.16616,54
107600,10.40897,44.72287,100
107601,13.84626,42.64224,244
107602,10.18936,42.79529,96
107603,12.54114,45.90734,19
107604,10.34043,43.58393,2
107605,10.56766,43.41623,317
107606,10.35402,42.78751,10
107607,8.42975,44.27699,25
107608,12.95376,46.20724,144
107609,10.27272,45.63696,485
107610,10.99040,44.09093,551
107611,8.30444,45.18602,132
107612,10.33967,44.14038,423
107613,12.52278,44.05711,14
107614,8.53178,45.82746,708
107615,15.56292,40.70006,358
107616,11.79454,44.14059,341
107617,8.42923,45.18590,116
107618,9.23070,45.19857,78
107619,14.32126,41.06717,62
107620,14.32233,41.80628,759
107621,13.93693,42.64949,105
107622,14.60145,41.82875,657
107623,10.78280,43.17786,376
107624,7.51888,44.58849,402
107625,13.92436,42.25282,327
107626,10.61126,44.69735,55
107627,12.91578,45.85504,13
107628,14.34996,42.15260,140
107629,13.18930,43.33687,531
107630,15.05629,41.76686,182
107631,13.79123,42.51235,546
107632,9.65463,45.91636,878
107633,8.88147,45.31864,101
107634,10.88601,44.33943,696
107635,13.16828,46.10416,140
107636,9.23447,45.40892,100
107637,12.01806,45.68569,42
107638,18.44460,40.24118,19
107639,10.14769,45.94847,1098
107640,14.55247,40.80833,24
107641,12.06632,44.45629,4
107642,9.64346,45.87714,412
107643,12.13134,45.32801,-3
107644,12.15824,45.42771,2
107645,10.35660,46.35147,948
107646,10.63380,43.55174,74
107647,13.14173,41.93763,1352
107648,10.89372,44.64817,37
107649,13.15988,45.96535,47
107650,14.32381,42.17191,221
107651,14.76153,41.54293,418
107652,12.62307,41.55768,82
107653,12.58988,41.87862,43
107654,15.99781,38.29493,342
107655,12.98875,46.25651,821
107656,13.16581,46.25255,363
107657,10.56095,45.27108,41
107658,11.05615,43.85158,41
107659,16.12199,40.88211,389
107660,10.61978,44.33120,699
107661,10.62241,44.20340,768
107662,12.59484,45.85671,10
107663,12.85386,45.99454,53
107664,11.61720,44.21407,222
107665,10.77118,43.69050,26
107666,8.17776,44.07460,39
107667,12.12360,45.29985,-4
107668,10.17467,44.03290,557
107669,10.45454,44.78057,45
107670,10.33193,44.56235,336
107671,11.32043,45.08388,4
107672,13.50922,45.98198,127
107673,16.07643,38.63018,437
107674,13.65231,42.53782,513
107675,7.45567,45.59812,2368
107676,17.09682,39.35791,28
107677,10.67333,43.08788,271
107678,13.28608,45.87506,13
107679,10.65094,43.03155,17
107680,9.55995,45.70688,251
107681,10.55378,45.16978,32
107682,12.51862,41.75783,103
107683,10.75125,43.12877,143
107684,17.03659,39.10350,37
107685,14.68634,41.57474,618
107686,16.28574,41.30004,19
107687,13.02319,46.36215,303
107688,13.93268,42.01100,472
107689,13.63168,42.58101,249
107690,14.34935,42.10938,200
107691,10.11405,45.84949,320
107692,14.22739,40.93261,80
107693,10.61886,43.50776,285
107694,13.28373,46.11533,132
107695,12.45578,44.02411,57
107696,13.51978,43.27950,81
107697,13.87543,37.99182,7
107698,11.01216,43.15015,538
107699,14.68918,41.56089,605
107700,13.53098,42.29336,565
107701,13.10570,46.11113,188
107702,10.71319,43.55516,47
107703,11.39682,45.17701,8
107704,12.39939,41.78726,16
107705,12.80424,41.42716,7
107706,7.59330,45.73674,597
107707,13.93199,42.72017,45
107708,12.03134,43.87778,608
107709,10.81857,44.37975,757
107710,12.99036,46.50458,586
107711,10.46002,43.59701,16
107712,12.77592,42.11301,346
107713,12.51326,43.97905,103
107714,14.64640,42.02917,264
107715,8.54529,45.86370,515
107716,15.17731,41.61055,175
107717,9.58943,45.83642,465
107718,12.52433,41.63862,54
107719,11.06086,43.77761,39
107720,8.17271,45.69268,484
107721,8.87498,45.17493,89
107722,16.02829,39.98964,399
107723,13.92571,42.30043,370
107724,13.01602,42.14301,552
107725,13.31857,43.33557,208
107726,14.63369,42.07386,107
