zone,lat,lon,time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration
IT-North,45.46,9.19,2015-06-11,51,27.9,15.2,22.4,30.1,16.1,24.5,0.6,0.6,0.0,2.0,10.0,21.2,149,25.53,4.96,52117.49
IT-North,45.46,9.19,2015-06-12,61,25.4,18.8,22.1,27.9,19.9,23.9,7.5,7.5,0.0,14.0,11.9,24.8,15,17.02,3.4,39810.91
IT-North,45.46,9.19,2015-06-13,53,24.5,18.2,21.3,26.6,19.5,22.9,2.3,2.3,0.0,8.0,8.5,20.2,53,16.73,3.38,35202.96
IT-North,45.46,9.19,2015-06-14,63,21.7,16.9,19.2,23.9,18.2,20.5,25.0,25.0,0.0,14.0,12.2,31.7,77,10.75,2.04,15322.76
IT-North,45.46,9.19,2015-06-15,63,24.0,16.1,19.7,27.2,17.6,21.7,8.8,8.8,0.0,11.0,9.8,27.4,241,22.12,3.93,47302.19
IT-North,45.46,9.19,2015-06-16,63,23.5,15.6,19.2,26.7,16.6,20.9,14.3,14.3,0.0,20.0,8.0,22.3,277,19.0,3.45,37215.01
IT-North,45.46,9.19,2015-06-17,55,23.6,14.8,19.5,26.0,15.9,20.7,2.2,2.2,0.0,4.0,9.7,23.0,146,23.55,4.24,52561.18
IT-North,45.46,9.19,2015-06-18,3,24.6,16.9,20.7,27.1,16.5,21.4,0.0,0.0,0.0,0.0,9.7,23.8,107,24.12,4.64,52911.59
IT-North,45.46,9.19,2015-06-19,61,26.5,17.5,21.5,29.4,18.1,23.0,3.7,3.7,0.0,5.0,12.2,27.4,156,25.05,4.69,52529.05
IT-North,45.46,9.19,2015-06-20,53,24.0,14.1,19.2,25.5,14.1,19.5,1.0,1.0,0.0,4.0,12.8,26.3,69,25.64,4.7,54000.0
IT-North,45.46,9.19,2015-06-21,3,23.7,14.2,19.3,26.0,13.9,19.7,0.0,0.0,0.0,0.0,11.5,19.4,88,25.63,4.67,48342.56
IT-North,45.46,9.19,2015-06-22,51,23.6,15.7,19.8,24.4,15.5,20.3,1.0,1.0,0.0,5.0,11.2,23.4,110,19.14,3.75,43166.89
IT-North,45.46,9.19,2015-06-23,51,26.3,16.5,20.8,28.1,17.4,21.7,2.8,2.8,0.0,12.0,10.4,26.6,309,23.89,4.75,48108.89
IT-North,45.46,9.19,2015-06-24,51,22.9,13.4,18.6,23.9,12.7,18.3,0.6,0.6,0.0,4.0,21.3,33.8,104,27.39,5.14,54000.0
IT-North,45.46,9.19,2015-06-25,3,24.3,14.4,19.9,24.9,13.9,19.7,0.0,0.0,0.0,0.0,8.2,19.8,83,24.66,4.66,51721.43
IT-North,45.46,9.19,2015-06-26,3,26.8,13.5,21.1,29.1,13.5,22.2,0.0,0.0,0.0,0.0,7.4,18.0,84,27.08,5.05,54000.0
IT-North,45.46,9.19,2015-06-27,3,27.3,16.8,22.7,29.2,17.4,24.2,0.0,0.0,0.0,0.0,10.0,20.5,141,22.46,4.44,51933.74
IT-North,45.46,9.19,2015-06-28,2,28.4,18.5,23.8,30.7,20.0,25.5,0.0,0.0,0.0,0.0,10.9,18.7,106,26.69,5.39,54000.0
IT-North,45.46,9.19,2015-06-29,51,28.0,19.9,24.0,29.7,20.2,24.9,0.1,0.1,0.0,1.0,12.3,25.6,95,20.92,4.72,51437.6
IT-North,45.46,9.19,2015-06-30,3,29.4,20.1,24.9,31.0,20.9,25.8,0.0,0.0,0.0,0.0,10.6,24.1,99,23.98,5.41,52511.89
IT-North,45.46,9.19,2015-07-01,3,30.8,20.0,25.9,33.2,21.4,27.9,0.0,0.0,0.0,0.0,6.8,18.0,114,24.91,5.3,52024.46
IT-North,45.46,9.19,2015-07-02,3,32.6,21.2,27.5,37.4,22.9,30.4,0.0,0.0,0.0,0.0,8.2,20.9,153,27.0,5.79,52038.7
IT-North,45.46,9.19,2015-07-03,51,33.1,23.4,28.2,38.1,26.9,31.8,0.4,0.4,0.0,3.0,13.8,31.7,141,24.36,5.42,43057.61
IT-North,45.46,9.19,2015-07-04,3,34.3,23.7,28.8,38.6,27.2,32.7,0.0,0.0,0.0,0.0,8.5,19.8,154,26.95,5.81,52946.08
IT-North,45.46,9.19,2015-07-05,3,33.2,22.9,28.5,37.3,25.9,32.0,0.0,0.0,0.0,0.0,9.2,22.3,108,22.79,5.32,44834.13
IT-North,45.46,9.19,2015-07-06,53,32.8,24.2,28.6,37.3,27.6,32.8,0.8,0.8,0.0,1.0,9.6,23.8,237,21.5,4.89,45666.04
IT-North,45.46,9.19,2015-07-07,61,32.9,23.4,28.1,36.9,26.3,31.6,2.8,2.8,0.0,3.0,9.4,22.7,25,19.56,4.47,41467.14
IT-North,45.46,9.19,2015-07-08,63,27.7,23.4,26.1,31.2,26.6,29.2,6.5,6.5,0.0,6.0,10.6,36.4,275,19.93,4.28,53775.71
IT-North,45.46,9.19,2015-07-09,53,28.2,20.6,24.4,28.4,20.4,24.5,2.8,2.8,0.0,5.0,14.4,33.1,70,20.17,5.09,51710.35
IT-North,45.46,9.19,2015-07-10,2,28.9,19.8,24.6,30.5,20.0,24.8,0.0,0.0,0.0,0.0,13.3,28.1,84,25.09,5.61,53683.01
IT-North,45.46,9.19,2015-07-11,1,31.7,18.0,25.3,33.5,18.5,26.4,0.0,0.0,0.0,0.0,7.9,20.5,147,27.18,5.8,54000.0
IT-North,45.46,9.19,2015-07-12,3,32.7,22.8,27.8,34.7,24.9,29.9,0.0,0.0,0.0,0.0,7.4,20.9,168,24.89,5.41,53643.58
IT-North,45.46,9.19,2015-07-13,3,32.9,21.6,27.7,35.7,23.4,29.5,0.0,0.0,0.0,0.0,11.7,23.0,209,22.78,5.55,54000.0
IT-North,45.46,9.19,2015-07-14,2,32.9,22.6,28.2,35.8,24.5,30.8,0.0,0.0,0.0,0.0,9.6,22.3,104,24.43,5.58,54000.0
IT-North,45.46,9.19,2015-07-15,53,32.8,24.8,28.5,36.0,27.7,31.6,2.2,2.2,0.0,5.0,10.1,20.9,84,21.53,4.85,46101.39
IT-North,45.46,9.19,2015-07-16,61,33.2,22.9,27.9,36.5,24.7,30.7,2.8,2.8,0.0,3.0,11.1,22.0,3,22.83,5.19,40168.82
IT-North,45.46,9.19,2015-07-17,53,33.4,22.7,28.0,36.6,25.8,31.0,1.2,1.2,0.0,3.0,14.2,27.7,296,23.32,5.26,53440.32
IT-North,45.46,9.19,2015-07-18,61,34.6,22.0,28.9,37.5,24.8,31.6,2.1,2.1,0.0,2.0,6.4,27.4,250,24.91,5.5,46800.0
IT-North,45.46,9.19,2015-07-19,53,34.0,24.1,28.8,37.1,26.4,31.3,0.5,0.5,0.0,1.0,12.6,29.9,239,23.88,5.57,51502.0
IT-North,45.46,9.19,2015-07-20,51,34.0,22.5,28.6,37.5,25.3,31.3,0.2,0.2,0.0,1.0,9.0,22.3,245,24.95,5.81,53747.63
IT-North,45.46,9.19,2015-07-21,3,35.4,23.8,29.6,39.0,27.0,32.9,0.0,0.0,0.0,0.0,7.6,19.4,235,25.36,5.68,50822.6
IT-North,45.46,9.19,2015-07-22,53,35.2,24.0,29.6,37.4,28.2,32.7,1.2,1.2,0.0,2.0,12.5,24.1,136,23.7,5.59,51803.16
IT-North,45.46,9.19,2015-07-23,3,35.1,23.5,29.8,36.6,25.3,31.2,0.0,0.0,0.0,0.0,11.6,26.3,240,25.4,6.29,52205.79
IT-North,45.46,9.19,2015-07-24,61,30.8,23.6,26.9,33.5,26.5,29.7,5.2,5.2,0.0,8.0,11.6,27.4,76,18.3,4.08,44768.85
IT-North,45.46,9.19,2015-07-25,61,29.9,21.7,25.3,33.0,23.7,27.5,5.8,5.8,0.0,9.0,13.4,29.5,325,22.51,4.94,49296.51
IT-North,45.46,9.19,2015-07-26,51,26.9,20.8,24.4,27.6,19.9,24.2,1.8,1.8,0.0,7.0,14.3,37.8,71,16.45,4.45,49504.81
IT-North,45.46,9.19,2015-07-27,51,30.3,20.8,25.1,31.4,22.6,26.7,0.4,0.4,0.0,3.0,8.1,22.7,41,22.06,4.61,52649.51
IT-North,45.46,9.19,2015-07-28,51,30.0,20.7,25.4,31.6,22.5,27.1,0.8,0.8,0.0,4.0,10.0,23.8,139,20.87,4.39,51255.2
IT-North,45.46,9.19,2015-07-29,53,30.3,20.8,25.5,32.5,23.0,27.2,1.7,1.7,0.0,3.0,12.2,25.6,286,21.18,4.81,51665.05
IT-North,45.46,9.19,2015-07-30,53,27.2,19.4,22.9,28.7,21.2,24.6,3.7,3.7,0.0,14.0,13.7,33.1,96,20.03,4.15,48382.19
IT-North,45.46,9.19,2015-07-31,61,25.0,18.2,21.4,24.0,19.3,21.7,6.6,6.6,0.0,9.0,13.2,31.3,98,12.89,3.25,35499.13
IT-North,45.46,9.19,2015-08-01,55,22.6,18.4,20.5,23.0,18.3,20.6,6.0,6.0,0.0,12.0,13.0,24.8,65,10.37,2.7,17360.33
IT-North,45.46,9.19,2015-08-02,3,27.4,16.5,22.0,29.4,17.9,23.7,0.0,0.0,0.0,0.0,7.6,18.7,136,22.53,4.38,49738.28
IT-North,45.46,9.19,2015-08-03,1,30.6,18.9,24.9,33.7,20.5,27.3,0.0,0.0,0.0,0.0,7.1,16.9,64,22.97,4.7,49088.11
IT-North,45.46,9.19,2015-08-04,3,31.2,20.5,25.9,34.2,22.3,28.4,0.0,0.0,0.0,0.0,8.1,22.3,25,19.87,4.32,44329.9
IT-North,45.46,9.19,2015-08-05,1,32.2,20.4,27.0,34.9,22.8,29.6,0.0,0.0,0.0,0.0,8.1,17.6,57,22.38,4.95,48507.62
IT-North,45.46,9.19,2015-08-06,1,34.4,22.1,28.7,37.6,24.6,31.2,0.0,0.0,0.0,0.0,7.3,15.8,78,23.87,5.36,48924.44
IT-North,45.46,9.19,2015-08-07,2,35.5,23.3,29.6,37.0,25.3,32.0,0.0,0.0,0.0,0.0,9.8,19.1,86,23.48,5.41,48638.84
IT-North,45.46,9.19,2015-08-08,55,35.7,23.1,29.6,37.7,25.2,31.9,1.0,1.0,0.0,1.0,14.7,24.8,72,24.22,5.8,47603.17
IT-North,45.46,9.19,2015-08-09,61,32.2,24.9,27.7,35.0,27.4,30.3,1.4,1.4,0.0,1.0,12.9,28.8,20,17.79,4.4,32082.93
IT-North,45.46,9.19,2015-08-10,55,29.3,21.1,24.3,30.5,22.8,26.1,4.2,4.2,0.0,7.0,12.6,41.8,292,15.91,3.59,38107.68
IT-North,45.46,9.19,2015-08-11,3,31.5,19.6,25.9,32.7,21.4,27.5,0.0,0.0,0.0,0.0,10.4,21.6,237,22.33,4.88,47171.86
IT-North,45.46,9.19,2015-08-12,1,33.1,19.9,27.0,35.4,21.5,28.8,0.0,0.0,0.0,0.0,8.2,20.5,253,23.06,5.22,47594.81
IT-North,45.46,9.19,2015-08-13,2,33.6,22.4,28.2,34.8,24.8,29.9,0.0,0.0,0.0,0.0,10.9,22.7,210,21.73,5.27,47169.9
IT-North,45.46,9.19,2015-08-14,63,28.7,21.2,25.3,30.1,22.8,27.2,10.7,10.7,0.0,6.0,10.9,24.8,313,15.76,3.46,42884.52
IT-North,45.46,9.19,2015-08-15,61,25.0,18.3,21.4,27.0,20.2,23.5,6.3,6.3,0.0,9.0,5.9,25.6,340,14.97,2.88,32920.02
IT-North,45.46,9.19,2015-08-16,63,24.7,16.9,20.7,27.9,18.1,22.2,11.2,11.2,0.0,9.0,9.9,25.6,261,21.11,3.9,46459.94
IT-North,45.46,9.19,2015-08-17,51,27.2,16.3,21.9,28.2,16.8,22.5,0.6,0.6,0.0,2.0,10.0,23.8,243,21.83,4.48,46957.65
IT-North,45.46,9.19,2015-08-18,63,25.4,16.8,20.6,27.4,18.0,22.0,14.0,14.0,0.0,13.0,9.1,20.5,278,17.52,3.34,39384.16
IT-North,45.46,9.19,2015-08-19,63,23.4,15.9,19.3,26.1,17.2,20.9,11.9,11.9,0.0,10.0,8.0,24.1,236,18.63,3.37,37741.52
IT-North,45.46,9.19,2015-08-20,2,26.5,15.0,21.5,28.0,15.4,22.5,0.0,0.0,0.0,0.0,7.6,20.2,287,22.94,4.35,46800.0
IT-North,45.46,9.19,2015-08-21,53,25.2,17.9,21.3,27.0,17.7,21.7,2.1,2.1,0.0,5.0,12.3,22.0,80,18.91,3.98,46800.0
IT-North,45.46,9.19,2015-08-22,3,24.9,16.8,21.2,25.1,17.0,21.3,0.0,0.0,0.0,0.0,10.4,20.2,85,16.92,3.65,46137.6
IT-North,45.46,9.19,2015-08-23,3,23.3,19.0,21.0,23.9,18.6,20.8,0.0,0.0,0.0,0.0,11.3,24.1,86,10.99,2.9,35856.15
IT-North,45.46,9.19,2015-08-24,65,21.0,17.4,18.9,23.3,18.7,20.2,30.5,30.5,0.0,24.0,11.0,29.9,53,4.17,1.04,2882.66
IT-North,45.46,9.19,2015-08-25,61,23.9,18.0,20.7,27.0,19.8,23.2,6.0,6.0,0.0,6.0,8.1,21.6,72,14.75,2.66,41338.18
IT-North,45.46,9.19,2015-08-26,3,25.8,17.5,21.5,28.3,19.0,24.0,0.0,0.0,0.0,0.0,6.6,16.9,33,17.77,3.29,45879.37
IT-North,45.46,9.19,2015-08-27,1,26.8,17.2,22.1,29.9,18.8,24.3,0.0,0.0,0.0,0.0,6.9,14.8,313,18.04,3.46,46800.0
IT-North,45.46,9.19,2015-08-28,2,28.4,17.8,23.2,31.4,19.4,25.5,0.0,0.0,0.0,0.0,6.5,17.3,288,20.83,4.11,46800.0
IT-North,45.46,9.19,2015-08-29,1,29.9,17.7,24.1,33.5,19.9,27.2,0.0,0.0,0.0,0.0,6.8,14.0,308,21.52,4.23,46800.0
IT-North,45.46,9.19,2015-08-30,0,30.2,19.4,25.0,32.8,22.4,27.9,0.0,0.0,0.0,0.0,6.4,16.6,273,19.11,4.0,46800.0
IT-North,45.46,9.19,2015-08-31,1,29.6,18.9,24.3,30.9,21.0,26.4,0.0,0.0,0.0,0.0,8.9,18.7,268,21.28,4.28,46734.47
IT-North,45.46,9.19,2015-09-01,3,28.0,18.8,23.4,30.0,20.5,25.1,0.0,0.0,0.0,0.0,8.3,22.7,252,19.13,3.83,46624.29
IT-North,45.46,9.19,2015-09-02,63,24.3,18.6,20.8,26.7,20.3,23.0,13.3,13.3,0.0,10.0,8.4,23.8,277,14.73,2.66,44396.74
IT-North,45.46,9.19,2015-09-03,61,23.0,16.5,19.6,24.7,17.8,20.9,8.8,8.8,0.0,13.0,9.7,25.2,7,12.33,2.31,41987.7
IT-North,45.46,9.19,2015-09-04,53,23.1,14.4,19.1,24.6,15.1,20.4,2.5,2.5,0.0,9.0,8.8,22.7,344,15.91,2.81,42948.85
IT-North,45.46,9.19,2015-09-05,61,22.6,15.2,18.4,23.2,14.4,18.7,8.0,8.0,0.0,10.0,10.5,30.6,319,16.72,3.21,45608.36
IT-North,45.46,9.19,2015-09-06,1,22.9,12.0,17.7,23.2,10.1,16.7,0.0,0.0,0.0,0.0,12.4,20.2,360,21.24,4.0,46060.74
IT-North,45.46,9.19,2015-09-07,1,22.4,12.4,17.4,22.3,10.9,16.7,0.0,0.0,0.0,0.0,10.1,20.5,55,18.12,3.35,45776.01
IT-North,45.46,9.19,2015-09-08,1,21.7,15.1,18.1,21.1,14.1,17.2,0.0,0.0,0.0,0.0,10.8,23.8,63,16.05,3.12,44605.95
IT-North,45.46,9.19,2015-09-09,2,22.2,12.9,17.6,21.3,12.0,16.8,0.0,0.0,0.0,0.0,11.6,22.0,83,16.73,3.23,44241.34
IT-North,45.46,9.19,2015-09-10,3,20.3,14.9,17.6,18.6,14.0,16.2,0.0,0.0,0.0,0.0,10.9,23.0,72,10.5,2.63,35830.58
IT-North,45.46,9.19,2015-09-11,51,20.7,15.1,17.7,20.8,14.0,16.9,0.8,0.8,0.0,4.0,11.4,22.7,62,10.76,2.36,39240.07
IT-North,45.46,9.19,2015-09-12,3,21.3,14.8,17.8,21.8,14.8,18.1,0.0,0.0,0.0,0.0,7.7,15.5,352,10.52,2.02,40848.29
IT-North,45.46,9.19,2015-09-13,65,19.2,16.5,17.5,20.2,16.0,18.2,30.3,30.3,0.0,13.0,17.3,31.3,94,4.11,0.91,10104.65
IT-North,45.46,9.19,2015-09-14,63,21.7,16.8,18.7,23.7,16.8,19.8,36.8,36.8,0.0,18.0,12.8,42.1,106,8.96,1.68,27807.56
IT-North,45.46,9.19,2015-09-15,51,22.8,17.2,19.5,22.8,17.0,20.1,1.1,1.1,0.0,8.0,11.2,23.8,90,12.21,2.39,30348.37
IT-North,45.46,9.19,2015-09-16,51,22.1,16.3,19.0,24.3,16.1,19.5,1.5,1.5,0.0,9.0,14.0,31.3,90,6.57,1.48,22128.35
IT-North,45.46,9.19,2015-09-17,51,26.6,17.4,21.1,27.6,17.8,22.0,1.5,1.5,0.0,7.0,19.2,43.6,105,12.96,2.64,40017.19
IT-North,45.46,9.19,2015-09-18,51,22.7,15.9,19.2,24.3,16.6,20.2,1.0,1.0,0.0,5.0,9.8,20.2,328,14.88,2.64,42623.95
IT-North,45.46,9.19,2015-09-19,2,23.2,12.0,18.0,23.7,11.4,18.1,0.0,0.0,0.0,0.0,7.1,19.1,276,15.18,2.75,42550.93
IT-North,45.46,9.19,2015-09-20,1,24.0,13.7,18.5,24.5,11.8,17.7,0.0,0.0,0.0,0.0,12.6,23.8,304,18.36,3.55,42477.73
IT-North,45.46,9.19,2015-09-21,1,22.7,11.9,17.3,22.7,10.7,17.1,0.0,0.0,0.0,0.0,8.1,21.2,38,15.63,2.76,42404.35
IT-North,45.46,9.19,2015-09-22,3,19.5,14.5,16.8,19.1,14.1,16.2,0.0,0.0,0.0,0.0,11.3,22.0,70,8.23,1.84,20222.5
IT-North,45.46,9.19,2015-09-23,63,16.9,10.4,13.7,15.4,8.8,12.4,36.4,36.4,0.0,19.0,22.3,47.5,7,3.43,0.95,0.0
IT-North,45.46,9.19,2015-09-24,3,20.9,8.0,14.4,20.8,5.2,13.2,0.0,0.0,0.0,0.0,9.7,21.6,307,17.88,2.94,42183.09
IT-North,45.46,9.19,2015-09-25,1,22.8,9.5,16.2,22.6,7.9,15.4,0.0,0.0,0.0,0.0,8.7,22.3,310,17.15,3.03,41296.65
IT-North,45.46,9.19,2015-09-26,2,21.7,13.3,17.3,22.3,12.8,17.4,0.0,0.0,0.0,0.0,9.4,18.7,66,15.52,2.69,41007.1
IT-North,45.46,9.19,2015-09-27,3,18.3,15.3,16.7,17.5,14.7,16.1,0.0,0.0,0.0,0.0,11.2,24.5,76,5.68,1.45,15512.26
IT-North,45.46,9.19,2015-09-28,3,16.6,14.1,15.6,14.4,12.0,13.7,0.0,0.0,0.0,0.0,10.7,23.4,80,6.67,1.95,21432.24
IT-North,45.46,9.19,2015-09-29,3,17.4,11.8,14.2,15.6,9.8,12.5,0.0,0.0,0.0,0.0,10.1,19.1,5,11.6,2.18,39809.38
IT-North,45.46,9.19,2015-09-30,3,17.1,10.9,14.1,15.4,9.6,12.1,0.0,0.0,0.0,0.0,15.2,29.5,53,11.09,2.33,33272.71
IT-North,45.46,9.19,2015-10-01,3,16.1,9.8,13.1,14.8,7.9,11.3,0.0,0.0,0.0,0.0,11.9,24.8,21,10.0,1.81,31336.45
IT-North,45.46,9.19,2015-10-02,61,16.5,12.7,13.8,15.4,11.6,13.1,6.8,6.8,0.0,6.0,7.6,32.8,14,3.22,0.85,0.0
IT-North,45.46,9.19,2015-10-03,61,15.9,13.1,14.1,16.2,12.8,14.2,13.4,13.4,0.0,19.0,9.7,32.4,26,4.0,0.76,4914.08
IT-North,45.46,9.19,2015-10-04,63,19.0,13.6,15.7,19.1,12.5,15.7,27.6,27.6,0.0,11.0,13.8,26.6,59,10.13,1.67,37702.47
IT-North,45.46,9.19,2015-10-05,61,20.1,11.0,15.5,20.5,10.4,15.7,2.9,2.9,0.0,3.0,7.9,15.8,340,11.57,1.92,31226.61
IT-North,45.46,9.19,2015-10-06,53,17.2,14.1,15.9,17.9,14.6,16.6,3.3,3.3,0.0,11.0,6.5,13.0,21,2.26,0.58,0.0
IT-North,45.46,9.19,2015-10-07,61,21.1,11.8,15.9,21.9,11.8,16.2,3.3,3.3,0.0,3.0,11.2,17.6,348,13.83,2.26,38909.1
IT-North,45.46,9.19,2015-10-08,51,20.4,12.3,16.0,21.3,12.2,16.2,1.3,1.3,0.0,9.0,9.0,16.6,29,12.48,2.01,38799.56
IT-North,45.46,9.19,2015-10-09,51,19.3,12.6,15.5,19.2,12.1,15.5,0.5,0.5,0.0,2.0,9.4,22.7,49,9.17,1.55,34321.8
IT-North,45.46,9.19,2015-10-10,51,19.7,11.3,15.4,19.6,10.7,15.2,0.6,0.6,0.0,3.0,6.6,19.8,28,11.35,1.89,36678.35
IT-North,45.46,9.19,2015-10-11,51,19.4,12.3,15.1,19.1,12.3,15.1,0.4,0.4,0.0,2.0,6.2,15.8,332,13.19,2.05,36066.07
IT-North,45.46,9.19,2015-10-12,53,17.5,12.3,14.8,17.7,11.8,14.8,1.3,1.3,0.0,3.0,6.7,10.8,7,5.86,1.05,19792.98
IT-North,45.46,9.19,2015-10-13,63,14.1,12.7,13.5,14.2,12.3,13.6,19.5,19.5,0.0,23.0,9.8,18.7,93,1.35,0.39,0.0
IT-North,45.46,9.19,2015-10-14,63,16.4,12.4,14.0,16.0,12.3,13.9,23.1,23.1,0.0,17.0,11.7,24.5,92,7.0,1.15,30131.95
IT-North,45.46,9.19,2015-10-15,61,14.8,10.0,12.2,13.4,8.0,10.8,25.4,25.4,0.0,24.0,14.0,28.8,87,8.18,1.21,34221.64
IT-North,45.46,9.19,2015-10-16,61,14.6,8.4,10.8,12.7,6.6,9.2,8.2,8.2,0.0,8.0,12.5,27.4,77,11.51,1.62,36050.63
IT-North,45.46,9.19,2015-10-17,3,13.3,6.8,10.3,12.1,5.0,9.0,0.0,0.0,0.0,0.0,6.0,13.7,34,7.38,1.1,27784.72
IT-North,45.46,9.19,2015-10-18,51,12.9,10.2,11.3,12.4,8.9,10.5,0.2,0.2,0.0,1.0,5.0,10.4,41,3.58,0.67,3335.38
IT-North,45.46,9.19,2015-10-19,51,16.1,8.1,12.0,15.1,6.3,11.0,0.2,0.2,0.0,1.0,7.3,18.7,269,10.57,1.53,36215.27
IT-North,45.46,9.19,2015-10-20,3,15.7,7.0,10.8,14.6,4.9,9.1,0.0,0.0,0.0,0.0,8.4,15.1,44,12.63,1.77,36000.0
IT-North,45.46,9.19,2015-10-21,3,14.7,3.9,9.3,13.5,1.8,7.5,0.0,0.0,0.0,0.0,7.2,16.6,29,10.66,1.47,36000.0
IT-North,45.46,9.19,2015-10-22,1,14.5,4.0,9.0,13.2,1.7,7.4,0.0,0.0,0.0,0.0,6.6,17.3,354,12.18,1.61,36033.04
IT-North,45.46,9.19,2015-10-23,2,16.3,5.7,10.3,15.4,3.5,8.8,0.0,0.0,0.0,0.0,6.3,13.7,56,11.51,1.63,36000.0
IT-North,45.46,9.19,2015-10-24,3,16.9,5.8,10.6,16.1,3.8,9.6,0.0,0.0,0.0,0.0,6.4,19.8,281,10.95,1.56,33230.18
IT-North,45.46,9.19,2015-10-25,3,17.6,6.8,12.2,16.9,5.3,11.4,0.0,0.0,0.0,0.0,6.0,14.0,262,9.46,1.44,31543.9
IT-North,45.46,9.19,2015-10-26,3,17.7,5.8,11.5,17.5,4.1,10.8,0.0,0.0,0.0,0.0,4.1,15.1,314,11.01,1.57,36000.0
IT-North,45.46,9.19,2015-10-27,3,16.5,5.4,10.8,15.9,3.6,9.9,0.0,0.0,0.0,0.0,5.2,15.1,355,10.39,1.46,33782.81
IT-North,45.46,9.19,2015-10-28,63,12.5,10.7,11.6,12.2,9.8,10.9,24.7,24.7,0.0,24.0,8.9,29.9,47,1.17,0.37,0.0
IT-North,45.46,9.19,2015-10-29,63,16.7,9.8,12.9,16.5,9.0,12.5,19.0,19.0,0.0,9.0,6.5,24.8,298,7.5,1.16,27793.05
IT-North,45.46,9.19,2015-10-30,3,18.3,8.9,12.5,18.1,7.8,11.7,0.0,0.0,0.0,0.0,7.9,20.2,304,9.87,1.46,34290.06
IT-North,45.46,9.19,2015-10-31,2,16.7,8.5,12.0,16.0,7.1,11.1,0.0,0.0,0.0,0.0,7.6,14.8,13,9.03,1.35,35657.01
IT-North,45.46,9.19,2015-11-01,2,16.2,8.2,11.5,15.3,7.0,10.3,0.0,0.0,0.0,0.0,8.8,19.1,320,10.26,1.49,35572.13
IT-North,45.46,9.19,2015-11-02,3,15.5,5.9,9.8,14.5,3.5,8.5,0.0,0.0,0.0,0.0,8.3,15.5,308,9.65,1.31,34088.66
IT-North,45.46,9.19,2015-11-03,51,14.2,3.1,8.8,12.8,1.2,7.3,0.5,0.5,0.0,3.0,8.7,18.4,270,8.6,1.2,28800.0
IT-North,45.46,9.19,2015-11-04,3,16.2,8.8,12.0,15.1,7.1,10.7,0.0,0.0,0.0,0.0,8.7,18.0,256,8.91,1.32,34915.53
IT-North,45.46,9.19,2015-11-05,3,16.6,6.3,10.8,16.2,4.7,9.9,0.0,0.0,0.0,0.0,6.4,16.6,279,9.48,1.31,34970.11
IT-North,45.46,9.19,2015-11-06,3,17.3,6.4,11.0,17.0,4.5,10.0,0.0,0.0,0.0,0.0,6.6,17.3,268,8.81,1.24,33160.11
IT-North,45.46,9.19,2015-11-07,3,18.9,6.1,11.6,18.5,4.3,10.7,0.0,0.0,0.0,0.0,7.4,18.4,276,9.32,1.36,34586.9
IT-North,45.46,9.19,2015-11-08,3,19.1,6.6,11.7,18.8,5.1,10.9,0.0,0.0,0.0,0.0,6.2,16.9,269,9.09,1.33,33099.91
IT-North,45.46,9.19,2015-11-09,2,17.7,6.8,11.3,16.9,4.8,10.1,0.0,0.0,0.0,0.0,10.4,21.2,263,8.58,1.21,33439.0
IT-North,45.46,9.19,2015-11-10,3,19.0,7.0,12.3,18.9,5.3,11.6,0.0,0.0,0.0,0.0,7.7,17.6,269,9.05,1.32,33782.03
IT-North,45.46,9.19,2015-11-11,3,16.2,7.7,10.9,15.8,6.0,10.0,0.0,0.0,0.0,0.0,7.6,17.6,270,8.33,1.11,33022.88
IT-North,45.46,9.19,2015-11-12,3,16.0,7.9,11.3,15.5,6.5,10.4,0.0,0.0,0.0,0.0,7.4,17.3,270,6.87,0.97,27037.2
IT-North,45.46,9.19,2015-11-13,3,15.2,6.8,10.4,14.7,5.2,9.5,0.0,0.0,0.0,0.0,5.9,16.6,262,8.05,1.03,29459.01
IT-North,45.46,9.19,2015-11-14,3,13.5,6.6,9.3,12.8,5.0,8.4,0.0,0.0,0.0,0.0,4.8,13.7,75,5.99,0.77,29609.95
IT-North,45.46,9.19,2015-11-15,3,14.9,6.4,9.4,13.7,5.0,8.2,0.0,0.0,0.0,0.0,9.0,19.4,272,6.81,0.93,26430.2
IT-North,45.46,9.19,2015-11-16,3,16.1,6.9,10.3,15.6,5.4,9.3,0.0,0.0,0.0,0.0,6.5,17.3,208,7.74,1.04,31712.7
IT-North,45.46,9.19,2015-11-17,3,13.5,6.4,9.2,12.5,5.3,8.2,0.0,0.0,0.0,0.0,6.8,15.5,277,5.51,0.74,24297.68
IT-North,45.46,9.19,2015-11-18,3,14.6,6.8,9.8,14.2,5.0,8.9,0.0,0.0,0.0,0.0,6.5,15.5,185,6.27,0.8,29072.06
IT-North,45.46,9.19,2015-11-19,3,12.4,6.6,8.9,11.8,4.7,8.0,0.0,0.0,0.0,0.0,7.7,14.4,309,5.04,0.65,27510.01
