country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ITA,Italy,VADO Ligure,WRI1002976,1353.0,44.2755,8.4305,Gas,,,,2007.0,Tirreno Power,Tirreno Power,http://www.tirrenopower.com/en/impianti-elettrici/vado-ligure/,GEODB,1016199,,,,1239.457,2204.555,,,,JRC-PPDB-OPEN,,,,,5151.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,VALLE SECOLO,WRI1002978,114.0,42.2362,10.8674,Geothermal,,,,1981.0,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1016203,,,,811.136,824.37,797.94,,,JRC-PPDB-OPEN,,,,,746.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,VALPELLINE,WRI1002979,130.0,45.8249,7.3255,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016205,,,,390.26,324.443,279.115,,,JRC-PPDB-OPEN,332.48,382.79,306.03,405.55,151.16,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,VENAUS,WRI1002980,230.0,45.1623,7.0085,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1081814,,,,345.636,184.751,226.568,,,JRC-PPDB-OPEN,530.74,585.08,552.61,671.2,378.25,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,VENINA,WRI1002981,327.1,46.1596,9.935,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1029319,,,,542.0,,,,,ENTSOE,784.1,965.58,773.15,1137.76,415.04,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,VERZUOLO,WRI1002982,140.0,44.5947,7.4858,Gas,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,1061220,,,,21.296,35.349,133.296,,,JRC-PPDB-OPEN,,,,,533.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,VILLA S.MARIA,WRI1021344,60.0,42.0154,14.3535,Hydro,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1072029,,,,,,,,,,134.16,194.3,164.46,155.55,80.16,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,VOGHERA,WRI1002983,380.5,45.0296,8.9723,Gas,,,,,,Tractabel,http://www.tractebel-engie.com/references/combined-cycle-power-plant-voghera-pavia-2/,GEODB,1054036,,,,1648.78,2234.872,1851.097,,,JRC-PPDB-OPEN,,,,,1448.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Vaglio Solar Power Plant,WRI1026450,2.0,40.6558,15.9664,Solar,,,,,Carpevigo AG,Martifer Solar,http://www.martifersolar.com/powering.php,Industry About,,,,,,,,,,,3.31,3.27,3.25,3.25,3.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Valentano,WKS0066648,6.0,42.587,11.806,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.0,10.0,9.96,9.99,10.85,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Valmonte,WKS0061419,6.8,41.764,13.069,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.03,11.25,11.4,11.39,12.28,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Vega Apulia,WKS0063138,40.0,41.3598,15.3712,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,63.7,62.13,62.32,65.44,69.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Viarolo,WKS0068599,4.6,44.8575,10.2602,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.19,7.42,7.72,7.63,7.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Villa Castelli Solar Power Plant,WRI1026451,1.0,40.5699,17.4944,Solar,,,,,Solaer,X-elio,http://www.x-elio.com/en/business/innovating-projects,Industry About,,,,,,,,,,,1.74,1.72,1.76,1.74,1.6,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Villacidro REC,WKS0062489,5.0,39.4976,8.7862,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.32,9.32,9.33,9.49,9.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Viniamari Solar Power Plant,WRI1026452,1.0,40.0216,18.3126,Solar,,,,,Gestamp Asetym Solar,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,1092887,,,,,,,,,,1.62,1.63,1.5,1.47,1.78,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Viterbo KGAL,WKS0062403,10.9,42.3921,11.7134,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.97,19.36,19.78,19.81,20.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Vittoria,WKS0072931,9.3,36.986,14.544,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.55,16.93,17.67,17.38,19.63,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
