direction,reporter,reporter_name,partner,partner_name,year,gwh,twh
import,ES,Spain,PT,Portugal,2021,4791.774,4.791774
import,ES,Spain,MA,Morocco,2021,688.186,0.6881860000000001
import,ES,Spain,AD,Andorra,2021,0.012,1.2e-05
export,ES,Spain,TOTAL,Total,2022,27833.21,27.833209999999998
export,ES,Spain,FR,France,2022,13379.619,13.379619
export,ES,Spain,PT,Portugal,2022,12315.198,12.315198
export,ES,Spain,MA,Morocco,2022,1852.74,1.85274
export,ES,Spain,AD,Andorra,2022,285.653,0.28565300000000005
import,ES,Spain,TOTAL,Total,2022,8031.52,8.03152
import,ES,Spain,FR,France,2022,4549.001,4.5490010000000005
import,ES,Spain,PT,Portugal,2022,3059.62,3.05962
import,ES,Spain,MA,Morocco,2022,422.891,0.422891
import,ES,Spain,AD,Andorra,2022,0.008,8e-06
export,ES,Spain,TOTAL,Total,2023,25272.97,25.27297
export,ES,Spain,PT,Portugal,2023,13654.451,13.654451
export,ES,Spain,FR,France,2023,9062.903,9.062903
export,ES,Spain,MA,Morocco,2023,2314.856,2.3148560000000002
export,ES,Spain,AD,Andorra,2023,240.76,0.24076
import,ES,Spain,TOTAL,Total,2023,11316.216,11.316216
import,ES,Spain,FR,France,2023,7432.482,7.432482
import,ES,Spain,PT,Portugal,2023,3424.726,3.424726
import,ES,Spain,MA,Morocco,2023,458.994,0.458994
import,ES,Spain,AD,Andorra,2023,0.014,1.4e-05
export,ES,Spain,TOTAL,Total,2024,24581.131,24.581131000000003
export,ES,Spain,PT,Portugal,2024,14356.428,14.356428
export,ES,Spain,FR,France,2024,7093.006,7.093006
export,ES,Spain,MA,Morocco,2024,2896.082,2.896082
export,ES,Spain,AD,Andorra,2024,235.615,0.23561500000000002
import,ES,Spain,TOTAL,Total,2024,14354.137,14.354137000000001
import,ES,Spain,FR,France,2024,10106.359,10.106359000000001
import,ES,Spain,PT,Portugal,2024,3891.462,3.891462
import,ES,Spain,MA,Morocco,2024,356.3,0.3563
import,ES,Spain,AD,Andorra,2024,0.016,1.6e-05
export,EU27_2020,European Union - 27 countries (from 2020),TOTAL,Total,2015,394313.755,394.313755
export,EU27_2020,European Union - 27 countries (from 2020),AT,Austria,2015,32533.0,32.533
export,EU27_2020,European Union - 27 countries (from 2020),DE,Germany,2015,30474.4,30.474400000000003
export,EU27_2020,European Union - 27 countries (from 2020),NL,Netherlands,2015,24982.0,24.982
export,EU27_2020,European Union - 27 countries (from 2020),IT,Italy,2015,24779.469,24.779469000000002
export,EU27_2020,European Union - 27 countries (from 2020),UK,United Kingdom,2015,24431.384,24.431383999999998
export,EU27_2020,European Union - 27 countries (from 2020),BE,Belgium,2015,23744.705,23.744705000000003
export,EU27_2020,European Union - 27 countries (from 2020),NSP,Not specified,2015,19222.0,19.222
export,EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2015,18159.358,18.159358
export,EU27_2020,European Union - 27 countries (from 2020),CH,Switzerland,2015,17903.33,17.90333
export,EU27_2020,European Union - 27 countries (from 2020),FI,Finland,2015,17562.0,17.562
export,EU27_2020,European Union - 27 countries (from 2020),CZ,Czechia,2015,16145.714,16.145714
export,EU27_2020,European Union - 27 countries (from 2020),ES,Spain,2015,14936.0,14.936
export,EU27_2020,European Union - 27 countries (from 2020),SK,Slovakia,2015,14935.0,14.935
export,EU27_2020,European Union - 27 countries (from 2020),PL,Poland,2015,14395.0,14.395
export,EU27_2020,European Union - 27 countries (from 2020),SI,Slovenia,2015,9044.909,9.044909
export,EU27_2020,European Union - 27 countries (from 2020),PT,Portugal,2015,8077.0,8.077
export,EU27_2020,European Union - 27 countries (from 2020),HR,Croatia,2015,7561.0,7.561
export,EU27_2020,European Union - 27 countries (from 2020),RS,Serbia,2015,6976.0,6.976
export,EU27_2020,European Union - 27 countries (from 2020),LV,Latvia,2015,6246.0,6.246
export,EU27_2020,European Union - 27 countries (from 2020),LU,Luxembourg,2015,5558.0,5.558
export,EU27_2020,European Union - 27 countries (from 2020),DK,Denmark,2015,5555.0,5.555
export,EU27_2020,European Union - 27 countries (from 2020),FR,France,2015,5414.009,5.414009
export,EU27_2020,European Union - 27 countries (from 2020),EL,Greece,2015,5406.0,5.406
export,EU27_2020,European Union - 27 countries (from 2020),NO,Norway,2015,5298.103,5.298103
export,EU27_2020,European Union - 27 countries (from 2020),TR,Türkiye,2015,5103.0,5.103
export,EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2015,5039.0,5.039
export,EU27_2020,European Union - 27 countries (from 2020),MA,Morocco,2015,4941.0,4.941
export,EU27_2020,European Union - 27 countries (from 2020),MK,North Macedonia,2015,3594.0,3.594
export,EU27_2020,European Union - 27 countries (from 2020),LT,Lithuania,2015,3483.0,3.483
export,EU27_2020,European Union - 27 countries (from 2020),SE,Sweden,2015,2872.117,2.8721170000000003
export,EU27_2020,European Union - 27 countries (from 2020),UA,Ukraine,2015,2754.0,2.754
export,EU27_2020,European Union - 27 countries (from 2020),BA,Bosnia and Herzegovina,2015,2056.0,2.056
export,EU27_2020,European Union - 27 countries (from 2020),BG,Bulgaria,2015,1533.0,1.533
export,EU27_2020,European Union - 27 countries (from 2020),MT,Malta,2015,1044.0,1.044
export,EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2015,806.0,0.806
export,EU27_2020,European Union - 27 countries (from 2020),AD,Andorra,2015,476.0,0.476
export,EU27_2020,European Union - 27 countries (from 2020),RO,Romania,2015,392.0,0.392
export,EU27_2020,European Union - 27 countries (from 2020),BY,Belarus,2015,376.0,0.376
export,EU27_2020,European Union - 27 countries (from 2020),LI,Liechtenstein,2015,307.257,0.307257
export,EU27_2020,European Union - 27 countries (from 2020),RU,Russia,2015,198.0,0.198
import,EU27_2020,European Union - 27 countries (from 2020),TOTAL,Total,2015,387638.649,387.638649
import,EU27_2020,European Union - 27 countries (from 2020),DE,Germany,2015,67325.14,67.32514
import,EU27_2020,European Union - 27 countries (from 2020),FR,France,2015,48405.843,48.405843
import,EU27_2020,European Union - 27 countries (from 2020),CH,Switzerland,2015,30852.87,30.85287
import,EU27_2020,European Union - 27 countries (from 2020),CZ,Czechia,2015,28659.895,28.659895
import,EU27_2020,European Union - 27 countries (from 2020),SE,Sweden,2015,27370.717,27.370717
import,EU27_2020,European Union - 27 countries (from 2020),NO,Norway,2015,19708.187,19.708187000000002
import,EU27_2020,European Union - 27 countries (from 2020),AT,Austria,2015,16030.0,16.03
import,EU27_2020,European Union - 27 countries (from 2020),PL,Poland,2015,14792.0,14.792
import,EU27_2020,European Union - 27 countries (from 2020),NL,Netherlands,2015,13756.0,13.756
import,EU27_2020,European Union - 27 countries (from 2020),NSP,Not specified,2015,11385.0,11.385
import,EU27_2020,European Union - 27 countries (from 2020),SK,Slovakia,2015,9890.0,9.89
import,EU27_2020,European Union - 27 countries (from 2020),ES,Spain,2015,9870.0,9.87
import,EU27_2020,European Union - 27 countries (from 2020),SI,Slovenia,2015,8975.553,8.975553
import,EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2015,8390.491,8.390491
import,EU27_2020,European Union - 27 countries (from 2020),RU,Russia,2015,7251.0,7.251
import,EU27_2020,European Union - 27 countries (from 2020),UA,Ukraine,2015,5852.0,5.852
import,EU27_2020,European Union - 27 countries (from 2020),PT,Portugal,2015,5811.0,5.811
import,EU27_2020,European Union - 27 countries (from 2020),RO,Romania,2015,5493.0,5.493
import,EU27_2020,European Union - 27 countries (from 2020),FI,Finland,2015,5279.0,5.279
import,EU27_2020,European Union - 27 countries (from 2020),BG,Bulgaria,2015,4418.0,4.418
import,EU27_2020,European Union - 27 countries (from 2020),HR,Croatia,2015,4274.0,4.274
import,EU27_2020,European Union - 27 countries (from 2020),BA,Bosnia and Herzegovina,2015,4100.0,4.1
import,EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2015,3781.0,3.781
import,EU27_2020,European Union - 27 countries (from 2020),IT,Italy,2015,3655.707,3.655707
import,EU27_2020,European Union - 27 countries (from 2020),LV,Latvia,2015,3593.0,3.593
import,EU27_2020,European Union - 27 countries (from 2020),TR,Türkiye,2015,2816.0,2.816
import,EU27_2020,European Union - 27 countries (from 2020),MK,North Macedonia,2015,2722.0,2.722
import,EU27_2020,European Union - 27 countries (from 2020),BE,Belgium,2015,2704.729,2.704729
import,EU27_2020,European Union - 27 countries (from 2020),RS,Serbia,2015,2576.0,2.576
import,EU27_2020,European Union - 27 countries (from 2020),BY,Belarus,2015,2456.0,2.456
import,EU27_2020,European Union - 27 countries (from 2020),UK,United Kingdom,2015,1933.517,1.9335170000000002
import,EU27_2020,European Union - 27 countries (from 2020),DK,Denmark,2015,1907.0,1.907
import,EU27_2020,European Union - 27 countries (from 2020),EL,Greece,2015,592.0,0.592
import,EU27_2020,European Union - 27 countries (from 2020),LU,Luxembourg,2015,485.0,0.485
import,EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2015,332.0,0.332
import,EU27_2020,European Union - 27 countries (from 2020),LT,Lithuania,2015,181.0,0.181
import,EU27_2020,European Union - 27 countries (from 2020),MA,Morocco,2015,14.0,0.014
export,EU27_2020,European Union - 27 countries (from 2020),TOTAL,Total,2016,361878.211,361.878211
export,EU27_2020,European Union - 27 countries (from 2020),AT,Austria,2016,27661.0,27.661
export,EU27_2020,European Union - 27 countries (from 2020),DE,Germany,2016,24365.375,24.365375
export,EU27_2020,European Union - 27 countries (from 2020),NSP,Not specified,2016,23237.0,23.237
export,EU27_2020,European Union - 27 countries (from 2020),IT,Italy,2016,22269.773,22.269773
export,EU27_2020,European Union - 27 countries (from 2020),ES,Spain,2016,21829.0,21.829
export,EU27_2020,European Union - 27 countries (from 2020),UK,United Kingdom,2016,21579.476,21.579476
export,EU27_2020,European Union - 27 countries (from 2020),NL,Netherlands,2016,19815.0,19.815
export,EU27_2020,European Union - 27 countries (from 2020),CH,Switzerland,2016,16699.922,16.699921999999997
export,EU27_2020,European Union - 27 countries (from 2020),FI,Finland,2016,16226.0,16.226
export,EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2016,15085.422,15.085422000000001
export,EU27_2020,European Union - 27 countries (from 2020),BE,Belgium,2016,14769.898,14.769898
export,EU27_2020,European Union - 27 countries (from 2020),CZ,Czechia,2016,13816.86,13.81686
export,EU27_2020,European Union - 27 countries (from 2020),FR,France,2016,13338.0,13.338
export,EU27_2020,European Union - 27 countries (from 2020),SK,Slovakia,2016,13184.0,13.184
export,EU27_2020,European Union - 27 countries (from 2020),PL,Poland,2016,13063.0,13.063
export,EU27_2020,European Union - 27 countries (from 2020),SI,Slovenia,2016,8358.988,8.358988
export,EU27_2020,European Union - 27 countries (from 2020),LT,Lithuania,2016,6721.0,6.721
export,EU27_2020,European Union - 27 countries (from 2020),HR,Croatia,2016,6322.0,6.322
export,EU27_2020,European Union - 27 countries (from 2020),LU,Luxembourg,2016,5758.0,5.758
export,EU27_2020,European Union - 27 countries (from 2020),SE,Sweden,2016,5580.654,5.580654000000001
export,EU27_2020,European Union - 27 countries (from 2020),RS,Serbia,2016,5559.0,5.559
export,EU27_2020,European Union - 27 countries (from 2020),LV,Latvia,2016,5472.0,5.472
export,EU27_2020,European Union - 27 countries (from 2020),MA,Morocco,2016,4959.0,4.959
export,EU27_2020,European Union - 27 countries (from 2020),TR,Türkiye,2016,4694.0,4.694
export,EU27_2020,European Union - 27 countries (from 2020),PT,Portugal,2016,4616.0,4.616
export,EU27_2020,European Union - 27 countries (from 2020),EL,Greece,2016,4556.0,4.556
export,EU27_2020,European Union - 27 countries (from 2020),NO,Norway,2016,4086.887,4.086887
export,EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2016,3102.0,3.102
export,EU27_2020,European Union - 27 countries (from 2020),MK,North Macedonia,2016,2387.0,2.387
export,EU27_2020,European Union - 27 countries (from 2020),UA,Ukraine,2016,2275.0,2.275
export,EU27_2020,European Union - 27 countries (from 2020),BG,Bulgaria,2016,2129.0,2.129
export,EU27_2020,European Union - 27 countries (from 2020),BA,Bosnia and Herzegovina,2016,2014.0,2.014
export,EU27_2020,European Union - 27 countries (from 2020),DK,Denmark,2016,1861.0,1.861
export,EU27_2020,European Union - 27 countries (from 2020),MT,Malta,2016,1525.0,1.525
export,EU27_2020,European Union - 27 countries (from 2020),RO,Romania,2016,741.0,0.741
export,EU27_2020,European Union - 27 countries (from 2020),BY,Belarus,2016,681.0,0.681
export,EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2016,494.0,0.494
export,EU27_2020,European Union - 27 countries (from 2020),AD,Andorra,2016,480.0,0.48
export,EU27_2020,European Union - 27 countries (from 2020),LI,Liechtenstein,2016,290.956,0.290956
export,EU27_2020,European Union - 27 countries (from 2020),RU,Russia,2016,275.0,0.275
import,EU27_2020,European Union - 27 countries (from 2020),TOTAL,Total,2016,362524.588,362.524588
import,EU27_2020,European Union - 27 countries (from 2020),DE,Germany,2016,61779.004,61.779004
import,EU27_2020,European Union - 27 countries (from 2020),FR,France,2016,40369.89,40.36989
import,EU27_2020,European Union - 27 countries (from 2020),CH,Switzerland,2016,26674.281,26.674281
import,EU27_2020,European Union - 27 countries (from 2020),CZ,Czechia,2016,24788.121,24.788121
import,EU27_2020,European Union - 27 countries (from 2020),SE,Sweden,2016,23790.631,23.790631
import,EU27_2020,European Union - 27 countries (from 2020),NO,Norway,2016,20321.441,20.321441
import,EU27_2020,European Union - 27 countries (from 2020),AT,Austria,2016,14352.0,14.352
import,EU27_2020,European Union - 27 countries (from 2020),PL,Poland,2016,12017.0,12.017
import,EU27_2020,European Union - 27 countries (from 2020),NL,Netherlands,2016,11191.0,11.191
import,EU27_2020,European Union - 27 countries (from 2020),PT,Portugal,2016,9702.0,9.702
import,EU27_2020,European Union - 27 countries (from 2020),RU,Russia,2016,9468.0,9.468
import,EU27_2020,European Union - 27 countries (from 2020),SI,Slovenia,2016,9418.855,9.418854999999999
import,EU27_2020,European Union - 27 countries (from 2020),ES,Spain,2016,8941.0,8.941
import,EU27_2020,European Union - 27 countries (from 2020),BE,Belgium,2016,8549.365,8.549365
import,EU27_2020,European Union - 27 countries (from 2020),SK,Slovakia,2016,8422.0,8.422
import,EU27_2020,European Union - 27 countries (from 2020),NSP,Not specified,2016,7651.0,7.651
import,EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2016,6526.724,6.526724
import,EU27_2020,European Union - 27 countries (from 2020),UA,Ukraine,2016,5462.0,5.462
import,EU27_2020,European Union - 27 countries (from 2020),RO,Romania,2016,5252.0,5.252
import,EU27_2020,European Union - 27 countries (from 2020),IT,Italy,2016,4832.375,4.832375
import,EU27_2020,European Union - 27 countries (from 2020),HR,Croatia,2016,4776.0,4.776
import,EU27_2020,European Union - 27 countries (from 2020),BA,Bosnia and Herzegovina,2016,4658.0,4.658
import,EU27_2020,European Union - 27 countries (from 2020),LV,Latvia,2016,4053.0,4.053
import,EU27_2020,European Union - 27 countries (from 2020),DK,Denmark,2016,4015.0,4.015
import,EU27_2020,European Union - 27 countries (from 2020),RS,Serbia,2016,3828.0,3.828
import,EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2016,3639.0,3.639
import,EU27_2020,European Union - 27 countries (from 2020),FI,Finland,2016,3309.0,3.309
import,EU27_2020,European Union - 27 countries (from 2020),BG,Bulgaria,2016,3041.0,3.041
import,EU27_2020,European Union - 27 countries (from 2020),MK,North Macedonia,2016,3013.0,3.013
import,EU27_2020,European Union - 27 countries (from 2020),UK,United Kingdom,2016,2313.901,2.313901
import,EU27_2020,European Union - 27 countries (from 2020),LT,Lithuania,2016,1892.0,1.892
import,EU27_2020,European Union - 27 countries (from 2020),BY,Belarus,2016,1880.0,1.88
import,EU27_2020,European Union - 27 countries (from 2020),TR,Türkiye,2016,1447.0,1.447
import,EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2016,822.0,0.822
import,EU27_2020,European Union - 27 countries (from 2020),EL,Greece,2016,320.0,0.32
import,EU27_2020,European Union - 27 countries (from 2020),MA,Morocco,2016,8.0,0.008
import,EU27_2020,European Union - 27 countries (from 2020),LU,Luxembourg,2016,1.0,0.001
export,EU27_2020,European Union - 27 countries (from 2020),TOTAL,Total,2017,371130.019,371.13001899999995
export,EU27_2020,European Union - 27 countries (from 2020),AT,Austria,2017,29100.404,29.100403999999997
export,EU27_2020,European Union - 27 countries (from 2020),DE,Germany,2017,26070.467,26.070467
export,EU27_2020,European Union - 27 countries (from 2020),NSP,Not specified,2017,24308.0,24.308
export,EU27_2020,European Union - 27 countries (from 2020),ES,Spain,2017,23745.704,23.745704
export,EU27_2020,European Union - 27 countries (from 2020),IT,Italy,2017,21382.999,21.382998999999998
export,EU27_2020,European Union - 27 countries (from 2020),UK,United Kingdom,2017,20138.244,20.138244
export,EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2017,17345.833,17.345833
export,EU27_2020,European Union - 27 countries (from 2020),NL,Netherlands,2017,17287.1,17.2871
export,EU27_2020,European Union - 27 countries (from 2020),CH,Switzerland,2017,16982.025,16.982025
export,EU27_2020,European Union - 27 countries (from 2020),FI,Finland,2017,16280.0,16.28
export,EU27_2020,European Union - 27 countries (from 2020),SK,Slovakia,2017,15554.346,15.554345999999999
export,EU27_2020,European Union - 27 countries (from 2020),CZ,Czechia,2017,14459.476,14.459476
export,EU27_2020,European Union - 27 countries (from 2020),BE,Belgium,2017,14221.056,14.221056
export,EU27_2020,European Union - 27 countries (from 2020),FR,France,2017,12587.233,12.587233
export,EU27_2020,European Union - 27 countries (from 2020),PL,Poland,2017,12519.508,12.519508
export,EU27_2020,European Union - 27 countries (from 2020),SI,Slovenia,2017,9132.58,9.13258
export,EU27_2020,European Union - 27 countries (from 2020),HR,Croatia,2017,8417.202,8.417202
export,EU27_2020,European Union - 27 countries (from 2020),LT,Lithuania,2017,7487.21,7.48721
export,EU27_2020,European Union - 27 countries (from 2020),RS,Serbia,2017,7028.997,7.028997
export,EU27_2020,European Union - 27 countries (from 2020),MA,Morocco,2017,5756.0,5.756
export,EU27_2020,European Union - 27 countries (from 2020),LU,Luxembourg,2017,5701.5,5.7015
export,EU27_2020,European Union - 27 countries (from 2020),PT,Portugal,2017,5505.0,5.505
export,EU27_2020,European Union - 27 countries (from 2020),DK,Denmark,2017,5103.0,5.103
export,EU27_2020,European Union - 27 countries (from 2020),NO,Norway,2017,4771.699,4.771699
export,EU27_2020,European Union - 27 countries (from 2020),LV,Latvia,2017,4665.0,4.665
export,EU27_2020,European Union - 27 countries (from 2020),EL,Greece,2017,3700.35,3.70035
export,EU27_2020,European Union - 27 countries (from 2020),SE,Sweden,2017,3206.404,3.206404
export,EU27_2020,European Union - 27 countries (from 2020),UA,Ukraine,2017,3087.886,3.087886
export,EU27_2020,European Union - 27 countries (from 2020),MK,North Macedonia,2017,2869.517,2.8695169999999997
export,EU27_2020,European Union - 27 countries (from 2020),TR,Türkiye,2017,2086.154,2.086154
export,EU27_2020,European Union - 27 countries (from 2020),BA,Bosnia and Herzegovina,2017,2056.0,2.056
export,EU27_2020,European Union - 27 countries (from 2020),EE,Estonia,2017,1803.555,1.803555
export,EU27_2020,European Union - 27 countries (from 2020),AL,Albania,2017,1692.0,1.692
export,EU27_2020,European Union - 27 countries (from 2020),RO,Romania,2017,1372.933,1.372933
export,EU27_2020,European Union - 27 countries (from 2020),BG,Bulgaria,2017,1157.331,1.1573309999999999
export,EU27_2020,European Union - 27 countries (from 2020),MT,Malta,2017,901.743,0.9017430000000001
export,EU27_2020,European Union - 27 countries (from 2020),BY,Belarus,2017,740.7,0.7407
